"uuid:ID","codeSystem","code","id","instanceType","decode","codeSystemVersion"
"3f3df79c-5bf2-432c-a3d5-ad39177bdffe","http://www.cdisc.org","C77140","Code_379","Code","Clinical Test Result","2023-12-15"
"fb5edfba-f43b-4a91-9fd3-7bd967a15944","http://www.cdisc.org","C49669","Code_380","Code","Unit of Pressure","2023-12-15"
"e05cf06c-8b8e-4eb8-87fd-6d444b6d0f4f","http://www.cdisc.org","C62122","Code_381","Code","Sitting","2023-12-15"
"bae6a754-060a-4052-b1eb-899468c72503","http://www.cdisc.org","C62166","Code_382","Code","Standing","2023-12-15"
"f20adfbb-937b-436e-8f88-2c84a66ade4a","http://www.cdisc.org","C62167","Code_383","Code","Supine Position","2023-12-15"
"992fb712-98ab-4d17-b228-8783e51b233c","http://www.cdisc.org","C62164","Code_384","Code","Body Position","2023-12-15"
"cfe86045-7630-41fe-a50f-9daa6bfaa122","http://www.cdisc.org","C12681","Code_385","Code","Brachial Artery","2023-12-15"
"554debd5-4d1c-40d6-9c2f-f431ed2dd1ee","http://www.cdisc.org","C12687","Code_386","Code","Common Carotid Artery","2023-12-15"
"1247c369-44c8-436d-8068-b7b8a0ebe26f","http://www.cdisc.org","C32478","Code_387","Code","Dorsalis Pedis Artery","2023-12-15"
"254f3b39-53b7-4c6f-8fa2-5c0bc1c7348a","http://www.cdisc.org","C12715","Code_388","Code","Femoral Artery","2023-12-15"
"63e376ca-677f-4766-aec7-57131b1f5392","http://www.cdisc.org","C12838","Code_389","Code","Radial Artery","2023-12-15"
"fc45aad9-b46d-4a91-8595-8f637caf1c1a","http://www.cdisc.org","C13717","Code_390","Code","Anatomic Site","2023-12-15"
"b34eb751-b169-4296-a3b4-f0bba724b650","http://www.cdisc.org","C25229","Code_391","Code","Left","2023-12-15"
"8384161b-f406-46ac-8c6d-e1d46e6ccfad","http://www.cdisc.org","C25228","Code_392","Code","Right","2023-12-15"
"631631a2-3ec6-4780-bf32-f61da1cea04a","http://www.cdisc.org","C25185","Code_393","Code","Laterality","2023-12-15"
"44a82bf5-e92b-4cd9-9c36-7ccd92a928b0","http://www.cdisc.org","C25298","Code_394","Code","SYSBP","2023-12-15"
"71f7c4fd-7831-4e48-ad22-28905260e711","http://www.cdisc.org","C25299","Code_395","Code","DIABP","2023-12-15"
"1165ed78-89c0-4991-9ee7-45e3c333892d","http://www.cdisc.org","C77140","Code_396","Code","Clinical Test Result","2023-12-15"
"98f4f3c6-738c-49dc-a6c4-4355bf1d9e8b","http://www.cdisc.org","C49669","Code_397","Code","Unit of Pressure","2023-12-15"
"d2c32ec9-1b88-43ec-a028-93347263c2df","http://www.cdisc.org","C62122","Code_398","Code","Sitting","2023-12-15"
"5a9ac24e-c961-45e3-aee8-da69e39179da","http://www.cdisc.org","C62166","Code_399","Code","Standing","2023-12-15"
"332956fc-8456-41d6-9ca5-9a666ee64d53","http://www.cdisc.org","C62167","Code_400","Code","Supine Position","2023-12-15"
"14e8998e-b267-448b-928f-3f8b4ea39904","http://www.cdisc.org","C62164","Code_401","Code","Body Position","2023-12-15"
"5acc948d-bf69-4b3a-99c9-e75b172664e0","http://www.cdisc.org","C12681","Code_402","Code","Brachial Artery","2023-12-15"
"997bec4e-badf-4b4b-aa90-be96e5174181","http://www.cdisc.org","C12687","Code_403","Code","Common Carotid Artery","2023-12-15"
"6aa90ff0-dfbe-425e-a042-b1dd3d090f81","http://www.cdisc.org","C32478","Code_404","Code","Dorsalis Pedis Artery","2023-12-15"
"1452ce54-8325-475f-9947-9fc048032d98","http://www.cdisc.org","C12715","Code_405","Code","Femoral Artery","2023-12-15"
"7a6ede24-d102-481b-9054-b69624048dc9","http://www.cdisc.org","C12838","Code_406","Code","Radial Artery","2023-12-15"
"09ef9fb5-48c8-4762-bb07-4cfd0698ac59","http://www.cdisc.org","C13717","Code_407","Code","Anatomic Site","2023-12-15"
"2c59f487-4999-4753-bea4-b7fc2b16be16","http://www.cdisc.org","C25229","Code_408","Code","Left","2023-12-15"
"782460d7-bab7-445e-ba6f-e0131ee5496b","http://www.cdisc.org","C25228","Code_409","Code","Right","2023-12-15"
"9e7952bf-b5b7-4bf1-9c52-4099892815e4","http://www.cdisc.org","C25185","Code_410","Code","Laterality","2023-12-15"
"ec6ec092-70f4-4e0b-88a5-91efbefd8cb1","http://www.cdisc.org","C25299","Code_411","Code","DIABP","2023-12-15"
"bc8feab6-3a02-4966-a8fa-c5b9b01d3115","http://www.cdisc.org","C49677","Code_412","Code","HR","2023-12-15"
"40152d93-442a-4a15-b55c-2839c7906b56","http://www.cdisc.org","C77140","Code_413","Code","Clinical Test Result","2023-12-15"
"4ea0cde7-ca3b-443d-b92a-684efed08479","http://www.cdisc.org","C73688","Code_414","Code","Count per Minute","2023-12-15"
"314a0c0f-5075-4b24-9ad6-b925bc890fe9","http://www.cdisc.org","C62122","Code_415","Code","Sitting","2023-12-15"
"f6275700-edc7-48e6-b6e2-c75018fb7993","http://www.cdisc.org","C62166","Code_416","Code","Standing","2023-12-15"
"db9f4d66-9e75-4efd-ab12-6a1461cb4593","http://www.cdisc.org","C62167","Code_417","Code","Supine Position","2023-12-15"
"4a8fe46f-e1aa-4e96-9306-27d99c7297ac","http://www.cdisc.org","C62164","Code_418","Code","Body Position","2023-12-15"
"cd230156-90c8-41e8-a61b-2808b4f5c7fc","http://www.cdisc.org","C12681","Code_419","Code","Brachial Artery","2023-12-15"
"4fd4324e-ce7a-4982-b464-944bfff55000","http://www.cdisc.org","C12687","Code_420","Code","Common Carotid Artery","2023-12-15"
"97f46a07-e820-4e62-abaf-68ff4b2e9e06","http://www.cdisc.org","C32478","Code_421","Code","Dorsalis Pedis Artery","2023-12-15"
"6507e923-4970-4664-b0bd-4687cedb1ae8","http://www.cdisc.org","C12715","Code_422","Code","Femoral Artery","2023-12-15"
"074ac604-53b1-4ed5-9cef-812e1fda7c60","http://www.cdisc.org","C12838","Code_423","Code","Radial Artery","2023-12-15"
"476e94bf-2a77-4a2d-9427-82d9cea8f6d5","http://www.cdisc.org","C13717","Code_424","Code","Anatomic Site","2023-12-15"
"e44446e7-aeae-47b4-b342-098782470f14","http://www.cdisc.org","C25229","Code_425","Code","Left","2023-12-15"
"c477faf3-feb2-4274-a315-086e057991a2","http://www.cdisc.org","C25228","Code_426","Code","Right","2023-12-15"
"2ef917dc-8135-4173-b193-42c7b5be8163","http://www.cdisc.org","C25185","Code_427","Code","Laterality","2023-12-15"
"4c74b2e0-ca51-4852-afc3-25fa5bebd9df","http://www.cdisc.org","C49677","Code_428","Code","HR","2023-12-15"
"1cbbdb05-252d-4383-aec9-05555a73b618","http://www.cdisc.org","C174268","Code_123","Code","Placebo Comparator Arm","2023-12-15"
"8b691876-2d8f-48eb-b0c2-79aa2f3e36d6","http://www.cdisc.org","C188866","Code_124","Code","Data Generated Within Study","2023-12-15"
"2d0dd416-70c4-4059-a359-ffdd72ccd5e1","http://www.cdisc.org","C174267","Code_125","Code","Active Comparator Arm","2023-12-15"
"742f65c4-1c22-4e4c-bd32-2b7a160d1b26","http://www.cdisc.org","C188866","Code_126","Code","Data Generated Within Study","2023-12-15"
"5a297299-e1f5-4773-a294-7966c7e35103","http://www.cdisc.org","C174267","Code_127","Code","Active Comparator Arm","2023-12-15"
"e493e7e0-51e0-4624-b459-a036a3d4879f","http://www.cdisc.org","C188866","Code_128","Code","Data Generated Within Study","2023-12-15"
"1f832c90-9f36-4761-9445-19702efb75ad","http://www.cdisc.org","C15228","Code_136","Code","Double Blind Study","2023-12-15"
"30714081-3493-4454-995d-c6c7781c8342","http://www.cdisc.org","C202487","Code_129","Code","Screening Epoch","2023-12-15"
"8a735cd9-da0a-4ac3-b97c-ff31d8f18529","http://www.cdisc.org","C101526","Code_130","Code","Treatment Epoch","2023-12-15"
"8c0b53c3-f5f6-47ca-9044-851402412073","http://www.cdisc.org","C101526","Code_131","Code","Treatment Epoch","2023-12-15"
"f3947ecb-b848-4bfb-a510-82c48e595289","http://www.cdisc.org","C101526","Code_132","Code","Treatment Epoch","2023-12-15"
"a5b91779-c2eb-40e9-a974-9c4e411d1b87","http://www.cdisc.org","C202578","Code_133","Code","Follow-Up Epoch","2023-12-15"
"d5e50daf-f73c-4807-95a2-9d0b6525c2cc","ICD-10-CM","G30.9","Code_550","Code","Alzheimer's disease; unspecified","1"
"620da222-f362-4a46-9c40-49eeb631ecf7","SNOMED","26929004","Code_551","Code","Alzheimer's disease","January 31, 2018"
"8966c9c4-0a5f-4fd9-969a-44d87f5cc05f","http://www.cdisc.org","C70793","Code_142","Code","Sponsor","2023-12-15"
"66f5c5af-a041-4ae9-9ef8-420439e4c7fa","http://www.cdisc.org","C85826","Code_555","Code","Primary Objective","2023-12-15"
"f6f668db-1312-4af3-8ddc-8004242241de","http://www.cdisc.org","C94496","Code_554","Code","Primary Endpoint","2023-12-15"
"77e4dd4d-b0cd-4ab2-b8f6-dbc8aadb3470","http://www.cdisc.org","C94496","Code_556","Code","Primary Endpoint","2023-12-15"
"ecd089b7-d357-49f7-8c3f-577b14cb28f0","http://www.cdisc.org","C85826","Code_558","Code","Primary Objective","2023-12-15"
"b7bd2971-8311-41c6-93e0-aec6bef8bd2b","http://www.cdisc.org","C94496","Code_557","Code","Primary Endpoint","2023-12-15"
"b2e5d37a-589b-40f0-9335-7ab59030843c","http://www.cdisc.org","C94496","Code_559","Code","Primary Endpoint","2023-12-15"
"e74139f9-b025-4646-a741-edb43512842e","http://www.cdisc.org","C94496","Code_560","Code","Primary Endpoint","2023-12-15"
"1fbd0880-f8af-4ed6-a556-afcf065057a5","http://www.cdisc.org","C85827","Code_562","Code","Secondary Objective","2023-12-15"
"87e5d0a4-50de-47b6-a404-430ab82d36ab","http://www.cdisc.org","C139173","Code_561","Code","Secondary Endpoint","2023-12-15"
"94a2c872-b7fb-44a0-af32-6db1adc84679","http://www.cdisc.org","C139173","Code_563","Code","Secondary Endpoint","2023-12-15"
"808d0f6b-61a1-4d5f-ac64-9b4e183a4c30","http://www.cdisc.org","C139173","Code_564","Code","Secondary Endpoint","2023-12-15"
"9f444015-bbba-46ce-ab57-1337a22546f0","http://www.cdisc.org","C85827","Code_566","Code","Secondary Objective","2023-12-15"
"c7e089ea-efdf-4a15-8c71-67c87958e0cf","http://www.cdisc.org","C139173","Code_565","Code","Secondary Endpoint","2023-12-15"
"a4d0d954-828c-4d92-bce9-ae9c20f30469","http://www.cdisc.org","C85827","Code_568","Code","Secondary Objective","2023-12-15"
"a45cd451-c105-4a6e-a001-550792c79653","http://www.cdisc.org","C139173","Code_567","Code","Secondary Endpoint","2023-12-15"
"f8c1f48f-7668-42e4-8ffa-32476ef3d426","http://www.cdisc.org","C85827","Code_570","Code","Secondary Objective","2023-12-15"
"80af17b2-a5dc-49ac-bd76-067df6f6e7dc","http://www.cdisc.org","C139173","Code_569","Code","Secondary Endpoint","2023-12-15"
"7e0553c5-d467-4bea-8484-55d2da33ccbe","http://www.cdisc.org","C49636","Code_553","Code","Both","2023-12-15"
"83c8b201-d682-470a-92f2-9194a1ae998a","http://www.cdisc.org","C25532","Code_571","Code","Inclusion Criteria","2023-12-15"
"dcb340fb-40ab-42ce-97ff-186b96c9ff99","http://www.cdisc.org","C25532","Code_572","Code","Inclusion Criteria","2023-12-15"
"a3cf58e6-1887-489d-a386-2a6aa2119fe3","http://www.cdisc.org","C25532","Code_573","Code","Inclusion Criteria","2023-12-15"
"a495be68-442d-4786-825d-f5a35502e64e","http://www.cdisc.org","C25532","Code_574","Code","Inclusion Criteria","2023-12-15"
"ce29727c-1085-47aa-8702-14f21ecf0cab","http://www.cdisc.org","C25532","Code_575","Code","Inclusion Criteria","2023-12-15"
"60a4b76b-68f7-421f-8843-0d5362e7a160","http://www.cdisc.org","C25532","Code_576","Code","Inclusion Criteria","2023-12-15"
"6efecf30-1042-4f50-88c2-40ac7bac23ab","http://www.cdisc.org","C25532","Code_577","Code","Inclusion Criteria","2023-12-15"
"8f8213a7-268c-4e72-ada9-42023c503dfb","http://www.cdisc.org","C25532","Code_578","Code","Inclusion Criteria","2023-12-15"
"852125da-d71b-4f54-8f61-d4137c2aab7a","http://www.cdisc.org","C25370","Code_579","Code","Exclusion Criteria","2023-12-15"
"1aac4386-7d86-47bd-89e7-2eedb0572796","http://www.cdisc.org","C25370","Code_580","Code","Exclusion Criteria","2023-12-15"
"4d6bfa37-9fed-4dd5-bc90-9835379cee10","http://www.cdisc.org","C25370","Code_581","Code","Exclusion Criteria","2023-12-15"
"07c37508-cacd-4b56-aa59-4b7295d63d85","http://www.cdisc.org","C25370","Code_582","Code","Exclusion Criteria","2023-12-15"
"1388e512-5332-4de2-9802-327ea7237ec4","http://www.cdisc.org","C25370","Code_583","Code","Exclusion Criteria","2023-12-15"
"83d7d327-b55b-4108-87dc-83b7d1be104e","http://www.cdisc.org","C25370","Code_584","Code","Exclusion Criteria","2023-12-15"
"d9d78d10-65a6-4449-bac7-8e1fd8e78ba4","http://www.cdisc.org","C25370","Code_585","Code","Exclusion Criteria","2023-12-15"
"730fa595-1d72-4626-bcf5-a2d649304f1d","http://www.cdisc.org","C25370","Code_586","Code","Exclusion Criteria","2023-12-15"
"25bd20d7-085e-4770-8b0b-2e9b2b3607e9","http://www.cdisc.org","C25370","Code_587","Code","Exclusion Criteria","2023-12-15"
"c543d830-3c09-4a99-87aa-cfc786cfa0a0","http://www.cdisc.org","C25370","Code_588","Code","Exclusion Criteria","2023-12-15"
"69e1e2b6-2a41-4821-a5ab-8e463e2e53d6","http://www.cdisc.org","C25370","Code_589","Code","Exclusion Criteria","2023-12-15"
"783b7d5f-547d-45d4-94e1-85fe1f0ed020","http://www.cdisc.org","C25370","Code_590","Code","Exclusion Criteria","2023-12-15"
"b6ba421d-f377-479f-86ec-a79e566effab","http://www.cdisc.org","C25370","Code_591","Code","Exclusion Criteria","2023-12-15"
"1cae838a-9b8b-4497-963b-a5c4c873eeca","http://www.cdisc.org","C25370","Code_592","Code","Exclusion Criteria","2023-12-15"
"9cdf5d64-1d41-4db2-83ed-71b22a55adf8","http://www.cdisc.org","C25370","Code_593","Code","Exclusion Criteria","2023-12-15"
"67749fae-9f3b-4a0b-83aa-722fe7910150","http://www.cdisc.org","C25370","Code_594","Code","Exclusion Criteria","2023-12-15"
"9a979ac7-135d-4fe5-8fc5-c9c2f5aebf09","http://www.cdisc.org","C25370","Code_595","Code","Exclusion Criteria","2023-12-15"
"adf86423-59a4-4b0f-87a4-8efe9eece0de","http://www.cdisc.org","C25370","Code_596","Code","Exclusion Criteria","2023-12-15"
"2096771b-1a8a-4a4d-86e7-184ed9db73b7","http://www.cdisc.org","C25370","Code_597","Code","Exclusion Criteria","2023-12-15"
"c31c0162-86d7-412f-b9ff-b24e9f66f990","http://www.cdisc.org","C25370","Code_598","Code","Exclusion Criteria","2023-12-15"
"b9a1d06d-b249-4825-9704-3c47f4e9a97d","http://www.cdisc.org","C25370","Code_599","Code","Exclusion Criteria","2023-12-15"
"13573b7f-70c3-4b94-b279-afc91bd21aba","http://www.cdisc.org","C25370","Code_600","Code","Exclusion Criteria","2023-12-15"
"57aaedfc-14cb-4123-acda-9491053f15d7","http://www.cdisc.org","C25370","Code_601","Code","Exclusion Criteria","2023-12-15"
"c02ae0f6-f007-4383-bdff-c7752241d62b","http://www.cdisc.org","C29848","Code_552","Code","Year","2023-12-15"
"04f96ce9-3880-48dc-9d5f-5ed7f5260c97","http://www.cdisc.org","C201357","Code_14","Code","Before","2023-12-15"
"367f591b-3276-4498-9694-1956871a0fac","http://www.cdisc.org","C201355","Code_15","Code","Start to Start","2023-12-15"
"e8c0ceac-48ca-46d7-8b54-741afe7b2c9e","http://www.cdisc.org","C201357","Code_16","Code","Before","2023-12-15"
"7f6d734d-e783-46d9-8465-abcfd0eae808","http://www.cdisc.org","C201355","Code_17","Code","Start to Start","2023-12-15"
"b78befee-451b-4b2a-8150-e03651645c24","http://www.cdisc.org","C201358","Code_19","Code","Fixed Reference","2023-12-15"
"b1fe9727-2c0a-4eba-9287-a0483800e8be","http://www.cdisc.org","C201355","Code_20","Code","Start to Start","2023-12-15"
"2b4fb7b6-f0d4-421f-b32b-c1d6a1f7b36e","http://www.cdisc.org","C201356","Code_21","Code","After","2023-12-15"
"c9f7abfc-b6e6-4caa-81a2-563b9f3331af","http://www.cdisc.org","C201355","Code_22","Code","Start to Start","2023-12-15"
"7b187958-b39e-4221-bec9-9e6c7ae74b64","http://www.cdisc.org","C201356","Code_24","Code","After","2023-12-15"
"56854cb8-3669-49d9-ac58-468003b22caa","http://www.cdisc.org","C201355","Code_25","Code","Start to Start","2023-12-15"
"cd0b4ee8-900b-4c1e-818a-893e17fc3ea6","http://www.cdisc.org","C201356","Code_27","Code","After","2023-12-15"
"b7f88fae-4d96-4a61-b80c-61a8a0d74bd4","http://www.cdisc.org","C201355","Code_28","Code","Start to Start","2023-12-15"
"32894dab-f5b0-4db4-806a-89d3b629b353","http://www.cdisc.org","C201356","Code_30","Code","After","2023-12-15"
"22320281-f06e-4d8e-a938-df643d28e1b7","http://www.cdisc.org","C201355","Code_31","Code","Start to Start","2023-12-15"
"dce5e2ab-ca62-42d4-8305-6847d637f6b5","http://www.cdisc.org","C201356","Code_35","Code","After","2023-12-15"
"ab9740c5-3cfc-45c6-8c5f-a69d1b49b9a6","http://www.cdisc.org","C201355","Code_36","Code","Start to Start","2023-12-15"
"098deb7d-336e-4441-a564-429799999c6a","http://www.cdisc.org","C201356","Code_40","Code","After","2023-12-15"
"931b544a-09b5-4781-9b9b-a974278e7999","http://www.cdisc.org","C201355","Code_41","Code","Start to Start","2023-12-15"
"f514df5e-4d58-4e9d-b499-000d21bccf33","http://www.cdisc.org","C201356","Code_45","Code","After","2023-12-15"
"e6bfac10-98e8-435e-bd17-2cc4e92a8df8","http://www.cdisc.org","C201355","Code_46","Code","Start to Start","2023-12-15"
"50ea4d5d-c914-44b3-8aa9-d503a04cbadb","http://www.cdisc.org","C201356","Code_50","Code","After","2023-12-15"
"ba7ac42d-8a50-483f-9d65-f61f6dd4731a","http://www.cdisc.org","C201355","Code_51","Code","Start to Start","2023-12-15"
"0d37aa33-0d82-44c0-9a21-8c3dcc3a5af6","http://www.cdisc.org","C201356","Code_53","Code","After","2023-12-15"
"409a49a9-c447-4d6f-b6a6-06fc6494bf8d","http://www.cdisc.org","C201355","Code_54","Code","Start to Start","2023-12-15"
"bb4b16e5-e805-4073-89bd-ea7aa43f8f80","http://www.cdisc.org","C201356","Code_33","Code","After","2023-12-15"
"9516a0fc-f381-4e15-80f1-009bcbd0cf1a","http://www.cdisc.org","C201355","Code_34","Code","Start to Start","2023-12-15"
"baacb19b-2db9-4e87-8ae9-5e6f52cb08d2","http://www.cdisc.org","C201356","Code_38","Code","After","2023-12-15"
"7cde0346-12c1-49c4-95ac-d3f716073de9","http://www.cdisc.org","C201355","Code_39","Code","Start to Start","2023-12-15"
"655e7e71-bda8-4583-9543-e03181e108fb","http://www.cdisc.org","C201356","Code_43","Code","After","2023-12-15"
"ffa8f435-6001-4d0a-bf68-7f1f09f9c53a","http://www.cdisc.org","C201355","Code_44","Code","Start to Start","2023-12-15"
"e1e76495-2c1b-425d-885c-30c03d7b818d","http://www.cdisc.org","C201356","Code_48","Code","After","2023-12-15"
"a165bad6-78ca-4438-aab0-0df20bf0de3f","http://www.cdisc.org","C201355","Code_49","Code","Start to Start","2023-12-15"
"a1d131c3-535a-4ad6-8872-7db2a1398cd0","http://www.cdisc.org","C201358","Code_56","Code","Fixed Reference","2023-12-15"
"45e96be9-c5f9-43c4-9867-5312aaaf2942","http://www.cdisc.org","C201355","Code_57","Code","Start to Start","2023-12-15"
"dcc30733-ee03-41b8-adce-e7235c542590","http://www.cdisc.org","C201358","Code_58","Code","Fixed Reference","2023-12-15"
"0e8b6f5c-8935-4b45-b090-4ba688df4c08","http://www.cdisc.org","C201355","Code_59","Code","Start to Start","2023-12-15"
"4a1c63e0-1ffe-458d-8e78-455caff70b8e","http://www.cdisc.org","C201358","Code_60","Code","Fixed Reference","2023-12-15"
"aa1af5f0-c4a1-4c7b-bb28-9a804b3d6724","http://www.cdisc.org","C201355","Code_61","Code","Start to Start","2023-12-15"
"bdf9120f-268b-43ae-942c-60e3f0c7ac53","http://www.cdisc.org","C201356","Code_62","Code","After","2023-12-15"
"f3799ea9-1194-4d08-84e5-3d43debec371","http://www.cdisc.org","C201355","Code_63","Code","Start to Start","2023-12-15"
"63d607be-8bf9-4a41-8b7b-411431e9e25b","http://www.cdisc.org","C201356","Code_64","Code","After","2023-12-15"
"53c589e8-3711-4540-9ee1-a4fd697b5419","http://www.cdisc.org","C201353","Code_65","Code","End to Start","2023-12-15"
"ba1b5057-5aef-42ff-b846-17677fb9bfee","http://www.cdisc.org","C201356","Code_66","Code","After","2023-12-15"
"19f62252-caa6-4b43-8193-7f4b5fb3880a","http://www.cdisc.org","C201355","Code_67","Code","Start to Start","2023-12-15"
"f37ab157-de37-4c3f-a338-b1ce1c0ffcdf","http://www.cdisc.org","C201356","Code_68","Code","After","2023-12-15"
"65313fe3-4cef-4072-8457-dae37472817a","http://www.cdisc.org","C201353","Code_69","Code","End to Start","2023-12-15"
"ed1f550a-c7ef-4ca5-a3bb-c9d35e1df293","http://www.cdisc.org","C201356","Code_70","Code","After","2023-12-15"
"0477a38b-a393-4d14-b129-eb989831d001","http://www.cdisc.org","C201355","Code_71","Code","Start to Start","2023-12-15"
"fb670441-d83b-4caf-95fc-4a769b30189a","http://www.cdisc.org","C70793","Code_602","Code","Clinical Study Sponsor","2023-12-15"
"27ae704a-6f3a-49e5-bf94-9db752b6c6b2","ISO 3166 1 alpha3","GBR","Code_603","Code","United Kingdom of Great Britain and Northern Ireland","2020-08"
"38f77f65-5db7-4c98-a9f2-9673c4d9d026","http://www.cdisc.org","C94108","Code_3","Code","Study Acronym","2023-12-15"
"a8b8e061-2d00-4c58-aab4-5ebd6a80c106","http://www.cdisc.org","C99905x1","Code_5","Code","Brief Study Title","2023-12-15"
"f9d50e12-0e57-4bb4-8c3c-15bf34b65720","http://www.cdisc.org","C99905x2","Code_6","Code","Official Study Title","2023-12-15"
"c8453146-e578-434d-aeaa-b14d2e51706c","http://www.cdisc.org","C99905x3","Code_7","Code","Public Study Title","2023-12-15"
"2180699b-1554-4b66-b715-19b3561ebca3","http://www.cdisc.org","C25508","Code_8","Code","Final","2023-12-15"
"991d0d24-d2ad-4ccc-92df-cb927954675b","http://www.cdisc.org","C99903x1","Code_11","Code","Protocol Effective Date","2023-12-15"
"f19c76c6-f1c2-48ba-bca4-9862e3cd4fc0","http://www.cdisc.org","C41129","Code_13","Code","Region","2023-12-15"
"10e00471-c638-4baa-b075-697548875920","ISO 3166 1 alpha3","150","Code_12","Code","Europe","2020-08"
