"uuid:ID","codeSystemVersion","decode","code","instanceType","codeSystem","id"
"3a3b8cd7-57d2-4e77-9f49-89f898c09875","2023-12-15","SYSBP","C25298","Code","http://www.cdisc.org","Code_378"
"6d59de9d-5118-4b4c-8597-aac617af7eb2","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_379"
"b7cf4a7b-9306-4eaf-bf91-23ff40d5dfb8","2023-12-15","Unit of Pressure","C49669","Code","http://www.cdisc.org","Code_380"
"b5d7891c-6286-4cdb-a7ca-26c102df062d","2023-12-15","Sitting","C62122","Code","http://www.cdisc.org","Code_381"
"f32de5a1-2b7a-41ce-bf4f-0fee57af65e0","2023-12-15","Standing","C62166","Code","http://www.cdisc.org","Code_382"
"69844dcb-ae69-45ec-9aa2-d52e6b74ab9e","2023-12-15","Supine Position","C62167","Code","http://www.cdisc.org","Code_383"
"bd4f3c64-f47e-4cb4-ab6b-40573e2ce346","2023-12-15","Body Position","C62164","Code","http://www.cdisc.org","Code_384"
"27c51b3c-0361-4d54-a858-e453c2f22935","2023-12-15","Brachial Artery","C12681","Code","http://www.cdisc.org","Code_385"
"75d02bfa-411b-4337-bbfe-446083a9b2a6","2023-12-15","Common Carotid Artery","C12687","Code","http://www.cdisc.org","Code_386"
"ec398415-cc0d-44cd-90d3-643f85c1aea5","2023-12-15","Dorsalis Pedis Artery","C32478","Code","http://www.cdisc.org","Code_387"
"3783e98c-6f46-4f13-95b9-1332639fe478","2023-12-15","Femoral Artery","C12715","Code","http://www.cdisc.org","Code_388"
"a309e63f-9fcf-4f30-9533-bbfcde5011f1","2023-12-15","Radial Artery","C12838","Code","http://www.cdisc.org","Code_389"
"5276baa6-78b2-4e95-92e2-9b377ca65aa1","2023-12-15","Anatomic Site","C13717","Code","http://www.cdisc.org","Code_390"
"d36472c3-5bdb-4ce9-9207-04883f78e6bd","2023-12-15","Left","C25229","Code","http://www.cdisc.org","Code_391"
"01e4f901-4949-4f9a-9d81-adfba69c6607","2023-12-15","Right","C25228","Code","http://www.cdisc.org","Code_392"
"e92404c0-ae41-48af-89d7-f0e6020f8202","2023-12-15","Laterality","C25185","Code","http://www.cdisc.org","Code_393"
"2d4d36d7-0d98-4444-a784-645f56ba0a39","2023-12-15","SYSBP","C25298","Code","http://www.cdisc.org","Code_394"
"2e5b2434-8dac-45fd-b36c-1cea4fe51d78","2023-12-15","DIABP","C25299","Code","http://www.cdisc.org","Code_395"
"bf271d0b-818f-4731-a310-421194ac4ad3","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_396"
"b7c11187-b741-47bf-8217-48431218b2a5","2023-12-15","Unit of Pressure","C49669","Code","http://www.cdisc.org","Code_397"
"e2544b14-c73a-4553-899b-f328caea685d","2023-12-15","Sitting","C62122","Code","http://www.cdisc.org","Code_398"
"6531b62f-eaac-452b-9a15-4725a7233d61","2023-12-15","Standing","C62166","Code","http://www.cdisc.org","Code_399"
"58ac9be8-1cd2-4855-a409-82b0e1e0f69a","2023-12-15","Supine Position","C62167","Code","http://www.cdisc.org","Code_400"
"8d909285-d96d-4227-b40b-5f8b3dc7f0e1","2023-12-15","Body Position","C62164","Code","http://www.cdisc.org","Code_401"
"5ffc697a-5ba4-4159-afaa-be2469d528a1","2023-12-15","Brachial Artery","C12681","Code","http://www.cdisc.org","Code_402"
"59a7ddd1-156a-496f-9310-e24e45fe13fa","2023-12-15","Common Carotid Artery","C12687","Code","http://www.cdisc.org","Code_403"
"50ab5b13-3deb-48e3-ad09-e3ecbd2f51e2","2023-12-15","Dorsalis Pedis Artery","C32478","Code","http://www.cdisc.org","Code_404"
"3721a970-9f2e-417e-83c5-270bba8814f2","2023-12-15","Femoral Artery","C12715","Code","http://www.cdisc.org","Code_405"
"7303ed02-c518-4394-ba00-8fc4531106ed","2023-12-15","Radial Artery","C12838","Code","http://www.cdisc.org","Code_406"
"e90116a4-2935-4305-b299-ca8b9d734326","2023-12-15","Anatomic Site","C13717","Code","http://www.cdisc.org","Code_407"
"19377772-4208-4898-b7ae-3333efb5be68","2023-12-15","Left","C25229","Code","http://www.cdisc.org","Code_408"
"7e0420f3-aee0-42b0-b8da-3644d091cd5f","2023-12-15","Right","C25228","Code","http://www.cdisc.org","Code_409"
"d59afabf-3b11-4978-861e-cb1d21cea483","2023-12-15","Laterality","C25185","Code","http://www.cdisc.org","Code_410"
"c9ca849b-9886-4fb7-aa96-a0f8a57c3753","2023-12-15","DIABP","C25299","Code","http://www.cdisc.org","Code_411"
"dab0fbb3-4b92-4f4b-9ad2-c3777300d067","2023-12-15","HR","C49677","Code","http://www.cdisc.org","Code_412"
"39c6fd91-4cc3-47ff-a2ac-fa150713a1b9","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_413"
"2e716ced-1e51-4e16-b7c3-a39eae1bfa70","2023-12-15","Count per Minute","C73688","Code","http://www.cdisc.org","Code_414"
"a7bbc67d-5bda-438d-b894-d2354a6c612f","2023-12-15","Sitting","C62122","Code","http://www.cdisc.org","Code_415"
"aa3c6d1d-4046-4ec3-a568-faa59b9dd47c","2023-12-15","Standing","C62166","Code","http://www.cdisc.org","Code_416"
"a7710205-d618-44b9-bb20-83cbe293ebea","2023-12-15","Supine Position","C62167","Code","http://www.cdisc.org","Code_417"
"35da4538-8a82-4994-9bc3-3896a2073f05","2023-12-15","Body Position","C62164","Code","http://www.cdisc.org","Code_418"
"7512cf3b-3fe9-4898-b14a-b1f9e6a49007","2023-12-15","Brachial Artery","C12681","Code","http://www.cdisc.org","Code_419"
"a56130ca-b1d2-4066-8bdd-09d6229ad96f","2023-12-15","Common Carotid Artery","C12687","Code","http://www.cdisc.org","Code_420"
"651f7a3f-37b1-4221-9b5a-93b7d6b03a6f","2023-12-15","Dorsalis Pedis Artery","C32478","Code","http://www.cdisc.org","Code_421"
"4363e070-c9fe-495b-86e7-20a846a98322","2023-12-15","Femoral Artery","C12715","Code","http://www.cdisc.org","Code_422"
"8842d742-ba73-4134-8f41-eb907f9cdab6","2023-12-15","Radial Artery","C12838","Code","http://www.cdisc.org","Code_423"
"beb5f485-34a1-43b2-b533-ff4c9273e2b5","2023-12-15","Anatomic Site","C13717","Code","http://www.cdisc.org","Code_424"
"a2cdb995-11ed-4568-a5a8-3bbf50020188","2023-12-15","Left","C25229","Code","http://www.cdisc.org","Code_425"
"8c0b296b-a114-4219-9b94-bafee0482af9","2023-12-15","Right","C25228","Code","http://www.cdisc.org","Code_426"
"6dfcf4a6-f986-4709-a668-431ac7797165","2023-12-15","Laterality","C25185","Code","http://www.cdisc.org","Code_427"
"5563ecf3-be86-4ba2-8996-c31d5e85c1ff","2023-12-15","HR","C49677","Code","http://www.cdisc.org","Code_428"
"9267289c-ed06-408e-95d9-f3b7f54b2c49","2023-12-15","Placebo Comparator Arm","C174268","Code","http://www.cdisc.org","Code_123"
"e1aaffc8-0997-4414-9c87-37fb372b0f5d","2023-12-15","Data Generated Within Study","C188866","Code","http://www.cdisc.org","Code_124"
"2e8ad397-3302-4094-81e5-c132123917fa","2023-12-15","Active Comparator Arm","C174267","Code","http://www.cdisc.org","Code_125"
"6450026d-93ef-41e5-bdae-231dc7c756f2","2023-12-15","Data Generated Within Study","C188866","Code","http://www.cdisc.org","Code_126"
"3b8441e3-76aa-484b-855e-d7ce1151d59d","2023-12-15","Active Comparator Arm","C174267","Code","http://www.cdisc.org","Code_127"
"597cb245-ac28-47a5-8ba1-4f6a132f3773","2023-12-15","Data Generated Within Study","C188866","Code","http://www.cdisc.org","Code_128"
"4769535a-3601-4862-bed0-eb2d6cb05a8d","2023-12-15","Double Blind Study","C15228","Code","http://www.cdisc.org","Code_136"
"74955d9a-4333-4e2e-886a-7c12e3c296e9","2023-12-15","Screening Epoch","C202487","Code","http://www.cdisc.org","Code_129"
"602431fc-1ff4-4720-b880-971efcd8e1c9","2023-12-15","Treatment Epoch","C101526","Code","http://www.cdisc.org","Code_130"
"27f27249-6fcd-468a-b197-0290c28923d3","2023-12-15","Treatment Epoch","C101526","Code","http://www.cdisc.org","Code_131"
"c39b5ecf-165f-4ac0-a3d5-a51768debbd5","2023-12-15","Treatment Epoch","C101526","Code","http://www.cdisc.org","Code_132"
"f3f4867e-45af-462a-a94e-a68928c382b7","2023-12-15","Follow-Up Epoch","C202578","Code","http://www.cdisc.org","Code_133"
"a3832309-fbb3-4b53-83e9-c2f9e9cfbba7","1","Alzheimer's disease; unspecified","G30.9","Code","ICD-10-CM","Code_550"
"a4883854-f214-40fb-b805-9fa6afd70071","January 31, 2018","Alzheimer's disease","26929004","Code","SNOMED","Code_551"
"e2bb9c71-c88f-409c-88c1-98cc87217ecc","2023-12-15","Sponsor","C70793","Code","http://www.cdisc.org","Code_142"
"f4fca20a-57ad-4d70-86f0-4bdb87bb6ef6","2023-12-15","Primary Objective","C85826","Code","http://www.cdisc.org","Code_555"
"799dc7f4-2963-42c0-9640-c4d7dce18637","2023-12-15","Primary Endpoint","C94496","Code","http://www.cdisc.org","Code_554"
"3de9e867-48f7-4299-aecb-797083aee315","2023-12-15","Primary Endpoint","C94496","Code","http://www.cdisc.org","Code_556"
"1d990ff2-864a-49dd-8d66-5bec437027c9","2023-12-15","Primary Objective","C85826","Code","http://www.cdisc.org","Code_558"
"05d1b7fd-8c64-45cb-9cb2-782ff0707dee","2023-12-15","Primary Endpoint","C94496","Code","http://www.cdisc.org","Code_557"
"33ec240d-743c-4da5-8898-4aeaec81c4ec","2023-12-15","Primary Endpoint","C94496","Code","http://www.cdisc.org","Code_559"
"85d117a3-eaf9-4cf8-ba8a-f7f22e3db4e6","2023-12-15","Primary Endpoint","C94496","Code","http://www.cdisc.org","Code_560"
"be7dcdca-46e1-4db1-a207-d98248a6f75a","2023-12-15","Secondary Objective","C85827","Code","http://www.cdisc.org","Code_562"
"0f6881a5-dfe2-4909-bce8-c4a703383a4d","2023-12-15","Secondary Endpoint","C139173","Code","http://www.cdisc.org","Code_561"
"c667b527-1f16-48b7-ac48-3a52e6ac0780","2023-12-15","Secondary Endpoint","C139173","Code","http://www.cdisc.org","Code_563"
"8a7f77d9-7c95-4c78-aa1d-5720d2a861c0","2023-12-15","Secondary Endpoint","C139173","Code","http://www.cdisc.org","Code_564"
"0ec05feb-7fc9-444a-adc9-6ffd1d9e61f9","2023-12-15","Secondary Objective","C85827","Code","http://www.cdisc.org","Code_566"
"5867c8ba-2f13-4c2c-be88-1fef72d4bced","2023-12-15","Secondary Endpoint","C139173","Code","http://www.cdisc.org","Code_565"
"e5d20977-da92-4821-b474-899ea7ceaf85","2023-12-15","Secondary Objective","C85827","Code","http://www.cdisc.org","Code_568"
"91c9983e-effc-445a-8373-ab989edb85d7","2023-12-15","Secondary Endpoint","C139173","Code","http://www.cdisc.org","Code_567"
"5b4c9a43-7d7d-4851-88de-871091ffcb94","2023-12-15","Secondary Objective","C85827","Code","http://www.cdisc.org","Code_570"
"4d88b662-5535-4035-b02d-77d45417c8dc","2023-12-15","Secondary Endpoint","C139173","Code","http://www.cdisc.org","Code_569"
"315b1840-8767-4b9d-84cc-940bbc7ec530","2023-12-15","Both","C49636","Code","http://www.cdisc.org","Code_553"
"e1cdcfb6-b1e2-4910-971e-25e48d191d66","2023-12-15","Inclusion Criteria","C25532","Code","http://www.cdisc.org","Code_571"
"5ff37a23-83b5-4d91-ac57-31cd2ed01d19","2023-12-15","Inclusion Criteria","C25532","Code","http://www.cdisc.org","Code_572"
"44e4e2aa-5c47-430d-9e1a-9e80a6c58c32","2023-12-15","Inclusion Criteria","C25532","Code","http://www.cdisc.org","Code_573"
"b2e4a51f-0a9e-4e17-8a7a-2d1306e9a12f","2023-12-15","Inclusion Criteria","C25532","Code","http://www.cdisc.org","Code_574"
"52c65ba4-c94e-4164-9915-1e0ed137fb5e","2023-12-15","Inclusion Criteria","C25532","Code","http://www.cdisc.org","Code_575"
"a57acb46-0db6-4563-b3e4-38f96a079caf","2023-12-15","Inclusion Criteria","C25532","Code","http://www.cdisc.org","Code_576"
"19184402-13c0-430d-8c55-a3d79e2eb8f2","2023-12-15","Inclusion Criteria","C25532","Code","http://www.cdisc.org","Code_577"
"ea11c9a1-bd18-4618-8550-f65d409523ff","2023-12-15","Inclusion Criteria","C25532","Code","http://www.cdisc.org","Code_578"
"74a4a154-406e-42e5-a4b8-d0fcded9e610","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_579"
"3c17c024-0985-4568-a324-d420a8f24fe1","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_580"
"e91abe56-a557-49e0-ae5a-a39f12f538f0","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_581"
"508502fc-61df-4b40-9ade-bc44ffe2208c","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_582"
"e34a9aed-adc0-4fa5-a87c-3c39725773b7","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_583"
"520d29a2-68a5-4a95-96d5-72970c5c3a1b","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_584"
"79e39911-a765-4224-bbd3-dedeafc6675c","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_585"
"c0563e47-561e-4864-80fb-c253a71a0e69","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_586"
"efae5562-46be-4c42-8ccd-c6c9c3338ca3","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_587"
"f8e6e968-b5e7-4ae1-a66b-3f3fdbdf0642","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_588"
"3664f405-8fd8-4fe0-af58-c1ec88c1ef79","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_589"
"7f70deb4-2762-4936-ae13-389f9b9eec67","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_590"
"03724797-4733-4169-9972-72d4005286db","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_591"
"4925e77d-1f58-4064-9994-be859290a87b","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_592"
"86f8a205-d0c8-45ab-9fab-bb90cf77f489","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_593"
"1950fdf2-c5a2-4f0b-a01a-e5f67209538e","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_594"
"1bd1fd43-f161-4531-bf1e-a6e8042f258c","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_595"
"29da92f2-df1f-40ea-93af-b34c18ed1830","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_596"
"c5be9b71-f245-43c2-a50a-412c85563dbe","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_597"
"e11b7465-967a-450c-84ba-6dcf44716d42","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_598"
"20da636e-7f12-4f16-bac9-0bee04dea92a","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_599"
"cf2785af-26e6-425d-938c-b4db4af984c8","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_600"
"4cf1789d-f01f-4d84-96b1-d807432291e6","2023-12-15","Exclusion Criteria","C25370","Code","http://www.cdisc.org","Code_601"
"d054e8c1-3274-4a47-831d-7ff3ae9e9aa2","2023-12-15","Year","C29848","Code","http://www.cdisc.org","Code_552"
"69375ee6-9c1f-40bc-bac6-6448ce606f53","2023-12-15","Before","C201357","Code","http://www.cdisc.org","Code_14"
"64918d7d-e0e5-4e28-b255-f8b4c39384a1","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_15"
"797cd2ad-c2dd-4534-8076-923e54956797","2023-12-15","Before","C201357","Code","http://www.cdisc.org","Code_16"
"fc752d53-4675-4341-99b4-50590023bfb3","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_17"
"912b909a-b52a-4015-a033-b2def47b69f6","2023-12-15","Fixed Reference","C201358","Code","http://www.cdisc.org","Code_19"
"0d21784b-e8ae-40d1-bd66-ca6ad7aff68e","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_20"
"9989e241-4780-4b57-a104-62b8934a3b38","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_21"
"88b558eb-72e0-4a57-8c29-1229cd1fa028","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_22"
"93582909-aeea-465b-8cf8-31f9504bae8c","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_24"
"d73b2337-52ba-4ef1-9d67-f2e67482c622","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_25"
"fec535c8-7767-48ac-b809-43337e7a8fdf","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_27"
"1faf12ea-2fbe-41a0-a8de-671f1d636d39","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_28"
"d689557a-566d-47cc-8844-23351373e393","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_30"
"4d4782a4-b30a-4f25-b838-e619345daaf0","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_31"
"16f945e3-ae6d-4636-a4d9-7fa4738728a1","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_35"
"44034c5d-4be1-467c-9977-a77f03bd1078","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_36"
"55a65779-8eab-4716-9274-f210fe74dda0","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_40"
"6e5c9832-0946-4952-82f5-5f3c4d564f36","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_41"
"a5ae77ec-df93-4f40-99d8-0d0f18b1e5ec","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_45"
"f712769e-00f7-4257-8fd6-b26d4cd39f80","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_46"
"5ec8ea74-7895-4cc0-ada1-fff6448524af","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_50"
"d03fcd79-a36a-47ad-b0da-3a9c1d69d3bc","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_51"
"755d9495-7c18-44db-891f-c35b30c27125","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_53"
"e819fa74-3621-44a5-91d6-8f68baf5dd3b","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_54"
"3f4474a1-5eec-4b40-8b7a-a5388ceec681","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_33"
"4db29ae1-732e-4348-bbb0-5774131104a4","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_34"
"138d6c6d-65b2-48ef-83d1-2afc27830a55","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_38"
"b47e228a-5177-4831-8577-9d9f7777df88","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_39"
"f14245ca-f8e0-4c01-b73c-f6c80d3b33b9","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_43"
"f4b39f64-ffa5-4417-945c-a475e49ca055","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_44"
"f1283d53-c66d-4ff7-926e-67cd75a67e67","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_48"
"136cdd3c-9573-4044-8366-00639c7e3767","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_49"
"818aeabe-3a1a-4023-82f2-eb1f237f3fe4","2023-12-15","Fixed Reference","C201358","Code","http://www.cdisc.org","Code_56"
"170ec083-8f3f-4981-929d-82b9fdfb059b","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_57"
"9a361982-49a5-47ba-9018-7906a665a90c","2023-12-15","Fixed Reference","C201358","Code","http://www.cdisc.org","Code_58"
"67d95653-7152-4ef7-9982-521902a0aa7b","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_59"
"af522116-b825-4394-9b0a-10bb5d5111e0","2023-12-15","Fixed Reference","C201358","Code","http://www.cdisc.org","Code_60"
"f26048cb-7ef1-4183-ae9a-f73dfd575849","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_61"
"3f7e9bda-e232-4d34-8b8e-9a687c290552","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_62"
"6c3f5877-933d-49e0-a0ef-b9a76a065eb8","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_63"
"c3ad0405-1227-43c6-b0b2-45d5fb86b7cb","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_64"
"36564809-0d01-415d-88ba-8064e008d06e","2023-12-15","End to Start","C201353","Code","http://www.cdisc.org","Code_65"
"3a4020f1-14cc-44ce-b3ea-21055b84612f","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_66"
"7dc52a88-9577-4d9c-a78f-dfd168b05354","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_67"
"ad1a1551-7210-4ce6-adfb-3597024ea2b7","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_68"
"d498894f-a886-4768-96db-16e1b99a0a93","2023-12-15","End to Start","C201353","Code","http://www.cdisc.org","Code_69"
"14ec9a6f-1000-41e0-b16b-bce7ba680bba","2023-12-15","After","C201356","Code","http://www.cdisc.org","Code_70"
"996c47d2-2402-4e07-9a3b-a6abce83b38e","2023-12-15","Start to Start","C201355","Code","http://www.cdisc.org","Code_71"
"d785c33e-e7fa-452e-8520-c2d4d8a8db95","2023-12-15","Clinical Study Sponsor","C70793","Code","http://www.cdisc.org","Code_602"
"079a1819-97cc-4eb7-8d3a-ee386d3a4d49","2020-08","United Kingdom of Great Britain and Northern Ireland","GBR","Code","ISO 3166 1 alpha3","Code_603"
"a47aea57-12ad-4679-b1d0-e99608d4b033","2023-12-15","Study Acronym","C94108","Code","http://www.cdisc.org","Code_3"
"1f479dc8-fe23-4ba2-a97b-dc8d2d1b81a9","2023-12-15","Brief Study Title","C99905x1","Code","http://www.cdisc.org","Code_5"
"b382110a-e4ea-4502-8868-ff7560e3b932","2023-12-15","Official Study Title","C99905x2","Code","http://www.cdisc.org","Code_6"
"ce2f78f0-3fde-4a6a-81e9-28f9384c16f2","2023-12-15","Public Study Title","C99905x3","Code","http://www.cdisc.org","Code_7"
"75192f4d-44d1-4c0f-9c08-f33b26b65934","2023-12-15","Final","C25508","Code","http://www.cdisc.org","Code_8"
"5fed7d07-17a9-4c7d-8273-222578ac98c4","2023-12-15","Protocol Effective Date","C99903x1","Code","http://www.cdisc.org","Code_11"
"ff37ff1e-32e5-4581-932b-59c89dd67fa1","2023-12-15","Region","C41129","Code","http://www.cdisc.org","Code_13"
"556dd4ea-f337-47f7-b344-586ebf5c1fec","2020-08","Europe","150","Code","ISO 3166 1 alpha3","Code_12"
