"decode","instanceType","uuid:ID","id","codeSystem","code","codeSystemVersion"
"Unit of Pressure","Code","be8b07a4-c2be-408c-a228-af2c01e9415c","Code_380","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","47d29783-8a54-45f7-aac5-f854220862e6","Code_381","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","d0a3ebbf-e01e-4629-ab4b-a8d81a8575a0","Code_382","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","0b8feca3-9c35-4550-a79c-5feffa5b1598","Code_383","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","052c2c77-5662-4bf5-a055-015db33eedfb","Code_384","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","688e4a2f-1d02-4055-8da7-4e4d2dfecd85","Code_385","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","ec3bb745-a88e-45d2-be07-4016d6ac7bdc","Code_386","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","4622c77d-fb4f-4d65-984f-ba3d91bad406","Code_387","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","acfb30a8-44c1-4c4c-917a-b48fcfdf6f25","Code_388","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","59584f9a-b616-4dc1-9876-d8ec4eea6552","Code_389","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","ffab29b9-1549-4b4b-9d90-80f00c45b901","Code_390","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","e3697714-a7bd-4c49-8bdd-f6f4b8e9edbf","Code_391","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","468ab0fc-01f7-4965-8177-99947a6256e4","Code_392","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","4f497132-bfdc-498b-b0ca-8821a09f509c","Code_393","http://www.cdisc.org","C25185","2023-12-15"
"SYSBP","Code","3f5e0d86-65b5-4d4d-ae6a-1243f5ade7b5","Code_394","http://www.cdisc.org","C25298","2023-12-15"
"DIABP","Code","3b50839d-7685-44ea-a5a4-32e62adfe53b","Code_395","http://www.cdisc.org","C25299","2023-12-15"
"Clinical Test Result","Code","10860e5b-c58a-4ff7-bd3a-a4a3a3ceeeec","Code_396","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","f61e34f5-64d6-4c5c-b4dd-e38832913588","Code_397","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","15877e6b-9096-4e34-baaf-a568d8923e23","Code_398","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","16877f09-cedf-407b-aa68-755a67f1df36","Code_399","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","d5da1524-49cf-44cf-92be-e34d432a01cf","Code_400","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","bbfa83ab-b601-4077-bfd4-5ad1ebc0b77d","Code_401","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","0175d6e5-f796-4d87-b305-e294fa2e4da4","Code_402","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","93e620d7-dd32-4c57-a8bb-88fd266071a0","Code_403","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","4e7edc3e-f7d4-4998-ab3b-b9477be30563","Code_404","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","ff1960df-5a5d-49d5-b63a-2b04b144f59c","Code_405","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","59dfe9bd-0e35-4166-8fe0-e182fde6cba8","Code_406","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","f0dd7673-d640-448e-ae5c-2b780a2cae53","Code_407","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","11ced61e-d89b-4b40-8d32-d6b117f6a128","Code_408","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","1943f9cf-ac27-488a-8c93-ab767d8cfb8a","Code_409","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","7c32a912-0fd8-4ab2-a98e-db560f37f717","Code_410","http://www.cdisc.org","C25185","2023-12-15"
"DIABP","Code","29f7312a-bf75-42c4-a690-6bee8b43e81b","Code_411","http://www.cdisc.org","C25299","2023-12-15"
"HR","Code","78721292-ee0b-4d97-bc1d-9091c5e6400d","Code_412","http://www.cdisc.org","C49677","2023-12-15"
"Clinical Test Result","Code","bc732743-5e7a-44ae-ae05-05e9d0cccfba","Code_413","http://www.cdisc.org","C77140","2023-12-15"
"Count per Minute","Code","0b092693-8d67-4f63-944a-e58bc286a365","Code_414","http://www.cdisc.org","C73688","2023-12-15"
"Sitting","Code","ecb40435-a404-4201-9d06-c4af7c10141c","Code_415","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","9d4c09ac-e009-48c7-b00c-6c233fe707cb","Code_416","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","4fbca9dc-14a0-46fb-af3b-674a11261f73","Code_417","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","3f8eb48f-6bf3-4523-81b9-ae4608f01f1c","Code_418","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","a886c8f1-7956-4a02-85fa-3815b28d78d2","Code_419","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","4811e521-d34d-4948-82ff-cc8e06b7ddd2","Code_420","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","0a551f98-566c-4f6a-9e9c-d59417d00e0e","Code_421","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","f7973341-2e94-401b-9e8d-0124f88d64a2","Code_422","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","56f935be-9d39-495d-b495-bf63dcb7b06e","Code_423","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","2656ce9b-d696-4eb5-ae4b-ecc658fa279c","Code_424","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","3c252ce5-affe-4ef6-a58c-ab0efdf8121e","Code_425","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","a035f529-1224-478d-81b4-b82ab0e5a78d","Code_426","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","37047d39-aa88-48c2-86e8-ae609fbd0eeb","Code_427","http://www.cdisc.org","C25185","2023-12-15"
"HR","Code","ade4c16e-8cfa-43e1-88d1-8ac1ac2f8411","Code_428","http://www.cdisc.org","C49677","2023-12-15"
"Placebo Comparator Arm","Code","d87ef462-59fb-4532-988d-f4151d57c61a","Code_123","http://www.cdisc.org","C174268","2023-12-15"
"Data Generated Within Study","Code","e1972050-da2f-4a35-ba4e-b68fe09113b6","Code_124","http://www.cdisc.org","C188866","2023-12-15"
"Active Comparator Arm","Code","6d25e163-4451-40f9-ae86-b11e43bbece4","Code_125","http://www.cdisc.org","C174267","2023-12-15"
"Data Generated Within Study","Code","dbcdae05-2d40-42aa-9580-9fa6e868c382","Code_126","http://www.cdisc.org","C188866","2023-12-15"
"Active Comparator Arm","Code","6c0c3402-b3f3-43c6-9a93-642b8d9fd0d9","Code_127","http://www.cdisc.org","C174267","2023-12-15"
"Data Generated Within Study","Code","c23d7af6-2cd3-485f-bdc4-f3ba570729ea","Code_128","http://www.cdisc.org","C188866","2023-12-15"
"Double Blind Study","Code","cae7b2cd-f305-4f92-9782-ed364dc66554","Code_136","http://www.cdisc.org","C15228","2023-12-15"
"Screening Epoch","Code","d13d52b7-137f-4feb-9363-8e44a6892a1e","Code_129","http://www.cdisc.org","C202487","2023-12-15"
"Treatment Epoch","Code","f7891f25-95d5-44e5-b79b-3fd281f56d86","Code_130","http://www.cdisc.org","C101526","2023-12-15"
"Treatment Epoch","Code","d9af246b-be7a-46db-9c69-746e776121db","Code_131","http://www.cdisc.org","C101526","2023-12-15"
"Treatment Epoch","Code","5eff345a-d57b-4402-b4a0-5fae478e2d13","Code_132","http://www.cdisc.org","C101526","2023-12-15"
"Follow-Up Epoch","Code","992c98c1-c195-43f5-a6d0-6ef03655ba3e","Code_133","http://www.cdisc.org","C202578","2023-12-15"
"Alzheimer's disease; unspecified","Code","9fa185e6-a161-4c33-b509-08bb270097bb","Code_550","ICD-10-CM","G30.9","1"
"Alzheimer's disease","Code","79222e76-7aad-4958-8722-c9eb6ad08c83","Code_551","SNOMED","26929004","January 31, 2018"
"Sponsor","Code","6889685c-13f7-48fe-afd2-dc6429f2f2c1","Code_142","http://www.cdisc.org","C70793","2023-12-15"
"Primary Objective","Code","7ec97c88-3018-4abb-a7d7-d542b9439d15","Code_555","http://www.cdisc.org","C85826","2023-12-15"
"Primary Endpoint","Code","8666832b-6e94-44c6-bdc7-ae8870226c45","Code_554","http://www.cdisc.org","C94496","2023-12-15"
"Primary Endpoint","Code","dc215686-3118-490b-9fb8-0d400e04dec5","Code_556","http://www.cdisc.org","C94496","2023-12-15"
"Primary Objective","Code","affc36ab-903b-48a5-97e8-7ea430c85370","Code_558","http://www.cdisc.org","C85826","2023-12-15"
"Primary Endpoint","Code","efa87077-ebc7-4fb4-b870-efb9a54e75b3","Code_557","http://www.cdisc.org","C94496","2023-12-15"
"Primary Endpoint","Code","ff813eec-2829-4ff6-b53c-b864411f2dab","Code_559","http://www.cdisc.org","C94496","2023-12-15"
"Primary Endpoint","Code","64b72292-521c-4549-8383-f6b4fd13a64f","Code_560","http://www.cdisc.org","C94496","2023-12-15"
"Secondary Objective","Code","6db7ea68-fce3-411e-b05c-475cdaa28306","Code_562","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","edb0181d-4d40-44a0-887a-131d744856ce","Code_561","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Endpoint","Code","608a6096-52d9-4ceb-976d-5a2d33cc1034","Code_563","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Endpoint","Code","8f4da3f8-6945-403c-b0fa-93cf90610336","Code_564","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Objective","Code","3935de62-0334-4308-9fe2-cd9f6c911fe6","Code_566","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","166fb339-aefb-4e63-ac0c-b8410bd8d228","Code_565","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Objective","Code","5c455bfd-45ac-4516-8b37-28548585f457","Code_568","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","457bd850-47cf-4bec-a793-3c14d6dec7a4","Code_567","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Objective","Code","d8df8279-c0e9-46b3-ab43-f8afaecbc221","Code_570","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","4648bdac-7673-4147-a1f5-d5b7947fadbe","Code_569","http://www.cdisc.org","C139173","2023-12-15"
"Both","Code","ccbfff6f-654d-429a-950a-a02421bcd417","Code_553","http://www.cdisc.org","C49636","2023-12-15"
"Inclusion Criteria","Code","9999593e-74de-4a9c-b70f-681538cef9ce","Code_571","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","7e273c37-d414-486d-be07-cd4342d590b5","Code_572","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","67405d35-b189-4f27-a2c0-fc8dec6f6ffd","Code_573","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","1b53cefd-4382-42f5-8cf5-aa5e58fcd147","Code_574","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","35e151c4-c4b3-4411-aa21-196fbec16604","Code_575","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","def2f6eb-b313-42ab-b572-fb1873ebf14c","Code_576","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","58072d2d-528e-4a2c-a69a-d7bcd42c1aef","Code_577","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","0e0de65e-a3b4-451e-9206-8126063cd9d4","Code_578","http://www.cdisc.org","C25532","2023-12-15"
"Exclusion Criteria","Code","45f0ff3b-4f76-4ae0-982d-38b7cc1e3551","Code_579","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","4b276e99-e215-4eaa-969e-391e42f32770","Code_580","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","95703a2a-9f14-4e30-a51b-272dbc8e0756","Code_581","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","08a8963f-3192-4e1a-a0cf-be9732a9a669","Code_582","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","c483a74a-3724-4de2-98b7-a9343dbccfde","Code_583","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","45c85477-a068-45dd-a38f-40b5455f9323","Code_584","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","a2522307-bd8f-4fd1-a9aa-d87a5ecb08b0","Code_585","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","8407d6d4-255e-48d0-855f-ed8e06fa8e72","Code_586","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","75574f39-9f22-4f59-a8d2-7fc5575a3dc0","Code_587","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","38bd8681-b653-4e1f-98cb-d7ec821de23a","Code_588","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","03404631-a759-408f-be44-c52d4eec22b8","Code_589","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","63f01af7-88c3-42f6-816b-18393e5e0e11","Code_590","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","29639a98-bc48-4599-8ed7-e73487650cfe","Code_591","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","33a02223-8543-4794-bc5a-792b425d0dc8","Code_592","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","4f24e8d3-cd82-4434-b2cf-c5d5461bac5e","Code_593","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","05e5b72f-6115-4d8b-900d-893d9a1056e7","Code_594","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","5abbe42d-954f-4d42-a87d-c32b993cad83","Code_595","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","9600e86e-60f2-4a63-a1e8-ec7c9167581d","Code_596","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","3439a735-8492-42d9-be29-a8ef22a99919","Code_597","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","3acb64a6-64a5-4fc7-8532-31596cdcff1f","Code_598","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","70cf6cc3-9d5c-49f6-94e9-7fbb86c9587a","Code_599","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","08a32fa9-9190-412c-b351-1cb265955f7a","Code_600","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","f6790b42-3944-477f-bf4a-c10857f12053","Code_601","http://www.cdisc.org","C25370","2023-12-15"
"Year","Code","9589f504-016d-4208-9c01-589f1d7c7521","Code_552","http://www.cdisc.org","C29848","2023-12-15"
"Before","Code","84c7c338-033c-4fa0-808a-a5eb5629131d","Code_14","http://www.cdisc.org","C201357","2023-12-15"
"Start to Start","Code","ddb75a61-61ba-4869-ae00-05f29d1a9cb4","Code_15","http://www.cdisc.org","C201355","2023-12-15"
"Before","Code","e5ee7b1c-60b0-4d33-9895-a40c09c9d0da","Code_16","http://www.cdisc.org","C201357","2023-12-15"
"Start to Start","Code","bf95a067-e916-4321-8946-9c1ca435a3e2","Code_17","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","0ed57933-6cc8-4abd-a0a0-cf365d560145","Code_19","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","ae928a2b-9fb2-40ed-bcd3-ae3b8da0b9ab","Code_20","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","051186eb-9952-4eca-ae05-ef5e0a1010f3","Code_21","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","db85126f-70a1-4059-a137-1b6958a019fa","Code_22","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","555df62e-7013-444a-95b2-2789f211a163","Code_24","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","bc86889d-bcf6-4b4c-83ae-12be14553374","Code_25","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","8f72cb6a-f62b-4cf3-9d3e-31eb39d8a8f7","Code_27","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","b99279a5-7d5a-4c02-808d-0e1ea77e12b1","Code_28","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","2c28ede5-7fda-4a89-ad3c-2a5c86b4961c","Code_30","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","6fc80f65-aefc-4cf5-91ad-a383b17d67e0","Code_31","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","a25242cd-c556-44a4-870c-d4d21b0fc08f","Code_35","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","2ef22d81-5f80-4f03-9547-7e3ce34d7494","Code_36","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","96f102c2-44d7-4ac5-b169-f87b55ad0d36","Code_40","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","86365580-8db8-4a59-b451-9edd11319984","Code_41","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","d0d101cf-f21f-4b6c-ac2e-aec3ac72cfc4","Code_45","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","3263c546-d00e-4ca3-b361-d1aa2743da10","Code_46","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","5032c2a7-7802-4381-aa34-11d3752e0268","Code_50","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","2b71e158-f3df-4e76-b896-f2ffe447d2b7","Code_51","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","7f638e5e-274e-4920-97ba-d9f5cff85b6d","Code_53","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","6e317510-d9f2-4437-9c04-8a1ffd1d4155","Code_54","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","53021c7a-4a60-4a4b-b34d-7e8e01a3b1d1","Code_33","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","2add3ff3-a974-4642-8b22-53ec63366390","Code_34","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","2d7801da-b55a-4ee5-9eb3-43d02e0f616a","Code_38","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","6086511e-bb24-4e41-8b2b-d34fe4e30dd2","Code_39","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","97001716-a3be-40f8-bec7-050c7aa19cdb","Code_43","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","ab854fe5-09f2-400d-aefc-d8bc1237ad64","Code_44","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","af4cec2e-b929-4dd8-ba48-53bd6379ab9f","Code_48","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","42d440b5-accc-43d8-a3ce-b95cee8bd5d5","Code_49","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","56be0ab5-119c-4cf9-8154-216676ab3ebf","Code_56","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","5b083087-832b-4427-99c0-a9d87da8f6f6","Code_57","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","1649d542-258c-46fd-82af-125cc96c1e30","Code_58","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","ff006dac-b431-412b-a663-343abfe01fdb","Code_59","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","1640a03f-d7ff-4846-81de-7f9b070b1759","Code_60","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","822c5891-c066-4e40-b3bc-8b515cab9c67","Code_61","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","3ddab53a-f50e-4441-af02-c1dedacf34ba","Code_62","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","5acc5552-f3e3-46e4-aaaf-b384a24b8db5","Code_63","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","dc6a4d4e-cc63-4c15-8788-55ad90b94501","Code_64","http://www.cdisc.org","C201356","2023-12-15"
"End to Start","Code","02e11944-ad94-49e5-9d00-4ee072ce9846","Code_65","http://www.cdisc.org","C201353","2023-12-15"
"After","Code","908e1965-0754-4200-9e97-15f2dede115a","Code_66","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","cf8a221e-2b96-411a-b86d-d41267adfa0c","Code_67","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","71623b5e-e156-463d-902b-8da776487800","Code_68","http://www.cdisc.org","C201356","2023-12-15"
"End to Start","Code","47d50dda-ad24-4916-9dc9-eda5c598b528","Code_69","http://www.cdisc.org","C201353","2023-12-15"
"After","Code","927de206-b08d-4837-96d5-b15fc54f91bb","Code_70","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","27ccaa3c-07bc-4cd4-8894-42ef743fa799","Code_71","http://www.cdisc.org","C201355","2023-12-15"
"Clinical Study Sponsor","Code","45a7526e-d3c5-40b2-bde5-02fe08389329","Code_602","http://www.cdisc.org","C70793","2023-12-15"
"United Kingdom of Great Britain and Northern Ireland","Code","ebca7269-dc1c-468b-919a-7448dc452aeb","Code_603","ISO 3166 1 alpha3","GBR","2020-08"
"Study Acronym","Code","aa5cfa48-56ea-45d2-9822-ea1cbd87ced2","Code_3","http://www.cdisc.org","C94108","2023-12-15"
"Brief Study Title","Code","3469619b-c6c4-4e43-8f32-1abc72c9d29f","Code_5","http://www.cdisc.org","C99905x1","2023-12-15"
"Official Study Title","Code","3a652179-4a93-468a-a8a2-5317ebcacbe0","Code_6","http://www.cdisc.org","C99905x2","2023-12-15"
"Public Study Title","Code","8a5a62e4-292c-4a55-b74f-0d037db81da5","Code_7","http://www.cdisc.org","C99905x3","2023-12-15"
"Final","Code","acd25ec9-abae-4b1d-8f35-d8e257134d17","Code_8","http://www.cdisc.org","C25508","2023-12-15"
"Protocol Effective Date","Code","b141530e-2587-4b20-bda5-65d9c3611d66","Code_11","http://www.cdisc.org","C99903x1","2023-12-15"
"Region","Code","cfb36e0f-0dab-49ae-bed5-54baad9549cc","Code_13","http://www.cdisc.org","C41129","2023-12-15"
"Europe","Code","af9fead1-2585-4fab-841d-4cc390dd1302","Code_12","ISO 3166 1 alpha3","150","2020-08"
