"codeSystemVersion","instanceType","code","uuid:ID","decode","id","codeSystem"
"2023-12-15","Code","C25298","72e4e7f9-6542-4701-b3ff-6dc1b01dfa5c","SYSBP","Code_378","http://www.cdisc.org"
"2023-12-15","Code","C77140","9ad0f26e-4c98-40e8-9d4a-867f9f38256e","Clinical Test Result","Code_379","http://www.cdisc.org"
"2023-12-15","Code","C49669","8ca53c50-d2a4-4f85-a2a5-22d33bc55846","Unit of Pressure","Code_380","http://www.cdisc.org"
"2023-12-15","Code","C62122","71825255-dc70-4361-ac1d-c09e74faf511","Sitting","Code_381","http://www.cdisc.org"
"2023-12-15","Code","C62166","cf2c14a2-1dc1-4e0c-93f9-3616cc21bf40","Standing","Code_382","http://www.cdisc.org"
"2023-12-15","Code","C62167","02e2429f-4341-4877-b503-ee465e0c5956","Supine Position","Code_383","http://www.cdisc.org"
"2023-12-15","Code","C62164","f4814a28-172e-425a-9ac9-dfe537d4edd5","Body Position","Code_384","http://www.cdisc.org"
"2023-12-15","Code","C12681","9c2f33f6-bdff-487e-b7a8-abcb0263831f","Brachial Artery","Code_385","http://www.cdisc.org"
"2023-12-15","Code","C12687","f109bfb4-b102-4d7f-b870-7242d4a6efe5","Common Carotid Artery","Code_386","http://www.cdisc.org"
"2023-12-15","Code","C32478","b25b5e73-b9a0-4a25-9181-9899c9f7a2b8","Dorsalis Pedis Artery","Code_387","http://www.cdisc.org"
"2023-12-15","Code","C12715","d684c49b-e042-42b9-904e-ac00efe88116","Femoral Artery","Code_388","http://www.cdisc.org"
"2023-12-15","Code","C12838","cf030eb8-3b5e-45f4-9350-ada95af0d1ec","Radial Artery","Code_389","http://www.cdisc.org"
"2023-12-15","Code","C13717","bdfaeccf-aaf0-4531-b5ae-a12929a070f3","Anatomic Site","Code_390","http://www.cdisc.org"
"2023-12-15","Code","C25229","f42df452-08f6-48cd-b4a4-765afddafffc","Left","Code_391","http://www.cdisc.org"
"2023-12-15","Code","C25228","9637b28a-ae22-4bb1-8f64-85cb494f6457","Right","Code_392","http://www.cdisc.org"
"2023-12-15","Code","C25185","ca779915-b6d7-4c6d-b20b-4151f63076ce","Laterality","Code_393","http://www.cdisc.org"
"2023-12-15","Code","C25298","34b03758-03f0-4213-a1c8-ecb5622fa426","SYSBP","Code_394","http://www.cdisc.org"
"2023-12-15","Code","C25299","d7aa8377-c549-4a65-98e6-3cb04d7c7ca9","DIABP","Code_395","http://www.cdisc.org"
"2023-12-15","Code","C77140","b311825a-5a48-43ed-96a4-92e9c5f7a2d5","Clinical Test Result","Code_396","http://www.cdisc.org"
"2023-12-15","Code","C49669","e6577cab-71fe-412f-ae5e-e9f374c33dfe","Unit of Pressure","Code_397","http://www.cdisc.org"
"2023-12-15","Code","C62122","20a56ddd-e21b-4c33-bc18-c1a1526feefb","Sitting","Code_398","http://www.cdisc.org"
"2023-12-15","Code","C62166","8c3734d8-4c0d-4c7d-a07b-d695d0a3d62e","Standing","Code_399","http://www.cdisc.org"
"2023-12-15","Code","C62167","6f18d704-7dbf-4d2f-96df-19c7964cbbcc","Supine Position","Code_400","http://www.cdisc.org"
"2023-12-15","Code","C62164","032da532-6af9-4893-8bc7-e66024ab64aa","Body Position","Code_401","http://www.cdisc.org"
"2023-12-15","Code","C12681","354ae8de-c058-4efe-bda6-a69810a3f4dd","Brachial Artery","Code_402","http://www.cdisc.org"
"2023-12-15","Code","C12687","f728672d-f14c-49eb-80fc-816f6c39d171","Common Carotid Artery","Code_403","http://www.cdisc.org"
"2023-12-15","Code","C32478","ca399a54-8064-43a1-b290-01dca4500a3e","Dorsalis Pedis Artery","Code_404","http://www.cdisc.org"
"2023-12-15","Code","C12715","106b928a-08ef-4810-bb6f-e68fbaa67a90","Femoral Artery","Code_405","http://www.cdisc.org"
"2023-12-15","Code","C12838","73d35c7f-1cc9-4196-97c1-bacfe086e459","Radial Artery","Code_406","http://www.cdisc.org"
"2023-12-15","Code","C13717","a68aa8de-6b93-4134-b08e-e50b8c8c3701","Anatomic Site","Code_407","http://www.cdisc.org"
"2023-12-15","Code","C25229","970ee06b-b332-48e2-8166-1da568c58e60","Left","Code_408","http://www.cdisc.org"
"2023-12-15","Code","C25228","d7279e4a-70c1-4001-b982-41a91374cd0b","Right","Code_409","http://www.cdisc.org"
"2023-12-15","Code","C25185","e9ef3520-3804-4692-8dd8-b8f1f51b45bd","Laterality","Code_410","http://www.cdisc.org"
"2023-12-15","Code","C25299","b8931f88-c7a0-4369-9cf4-0a8f36975bc3","DIABP","Code_411","http://www.cdisc.org"
"2023-12-15","Code","C49677","ac4d06fb-4f69-44f0-8bdc-dca565016be0","HR","Code_412","http://www.cdisc.org"
"2023-12-15","Code","C77140","270ce6f2-841b-4d3e-b23c-48541e8c3e09","Clinical Test Result","Code_413","http://www.cdisc.org"
"2023-12-15","Code","C73688","ab03e5db-238c-4967-ac54-81675f6f6218","Count per Minute","Code_414","http://www.cdisc.org"
"2023-12-15","Code","C62122","d5538393-90ce-4b57-b470-d00ad5969213","Sitting","Code_415","http://www.cdisc.org"
"2023-12-15","Code","C62166","99c2e7d2-796a-4417-9463-403701593f96","Standing","Code_416","http://www.cdisc.org"
"2023-12-15","Code","C62167","a78a03ae-78cd-4bfd-9ddf-538273d7a211","Supine Position","Code_417","http://www.cdisc.org"
"2023-12-15","Code","C62164","baa2dbe8-6991-4fa0-9a90-d8f7b533b816","Body Position","Code_418","http://www.cdisc.org"
"2023-12-15","Code","C12681","5de68f8e-d3bf-4e86-97e9-25d568776e08","Brachial Artery","Code_419","http://www.cdisc.org"
"2023-12-15","Code","C12687","33772070-9e8a-4682-8d43-8b4e7a55b4a8","Common Carotid Artery","Code_420","http://www.cdisc.org"
"2023-12-15","Code","C32478","0c16d116-b1f4-47b6-aa92-501fdd9b5933","Dorsalis Pedis Artery","Code_421","http://www.cdisc.org"
"2023-12-15","Code","C12715","7c790674-0c57-4c62-a548-0c9d401777ff","Femoral Artery","Code_422","http://www.cdisc.org"
"2023-12-15","Code","C12838","31ca29dc-2f66-4185-b285-7bc8e42d0c24","Radial Artery","Code_423","http://www.cdisc.org"
"2023-12-15","Code","C13717","c7ff3a20-fda0-4673-8d95-c62e8e76a716","Anatomic Site","Code_424","http://www.cdisc.org"
"2023-12-15","Code","C25229","f99c242d-25d1-4508-9523-2be51a556a61","Left","Code_425","http://www.cdisc.org"
"2023-12-15","Code","C25228","0a735f97-288a-48af-949c-d10ec63fc657","Right","Code_426","http://www.cdisc.org"
"2023-12-15","Code","C25185","8a3fdef3-f1c8-4d33-98dd-bdf800adfd63","Laterality","Code_427","http://www.cdisc.org"
"2023-12-15","Code","C49677","f9e644bc-854f-41f7-acc2-cdd16c193c5f","HR","Code_428","http://www.cdisc.org"
"2023-12-15","Code","C174268","787b77e0-d05e-4e09-b7b1-0c1ae690d0db","Placebo Comparator Arm","Code_123","http://www.cdisc.org"
"2023-12-15","Code","C188866","1cb361bb-75dc-41c1-a581-8d794748a540","Data Generated Within Study","Code_124","http://www.cdisc.org"
"2023-12-15","Code","C174267","7b09343a-5a00-468d-9529-1915471cc079","Active Comparator Arm","Code_125","http://www.cdisc.org"
"2023-12-15","Code","C188866","ccd37a64-f9ca-4775-8b1b-9e206b9de128","Data Generated Within Study","Code_126","http://www.cdisc.org"
"2023-12-15","Code","C174267","286de8b0-69d6-48a3-9d1c-518c9533f2c9","Active Comparator Arm","Code_127","http://www.cdisc.org"
"2023-12-15","Code","C188866","b17de7e1-c289-461f-8431-eaa285ecf8cb","Data Generated Within Study","Code_128","http://www.cdisc.org"
"2023-12-15","Code","C15228","6970ff40-679c-46dd-844c-0b04cdac0c6a","Double Blind Study","Code_136","http://www.cdisc.org"
"2023-12-15","Code","C202487","d64f17a5-4f65-40c4-91b8-aad461e9a1b5","Screening Epoch","Code_129","http://www.cdisc.org"
"2023-12-15","Code","C101526","30e1ab96-f0dc-432b-8528-9591971086a5","Treatment Epoch","Code_130","http://www.cdisc.org"
"2023-12-15","Code","C101526","cb8cfbf9-c6a5-46b6-8dd9-637f086f14dd","Treatment Epoch","Code_131","http://www.cdisc.org"
"2023-12-15","Code","C101526","bff812d3-334f-43e9-bafd-a65db30fd698","Treatment Epoch","Code_132","http://www.cdisc.org"
"2023-12-15","Code","C202578","95562c8e-52e1-4132-a08d-4413f3ea365c","Follow-Up Epoch","Code_133","http://www.cdisc.org"
"1","Code","G30.9","0e6a3e42-05a7-4aa1-a539-1ed685ce1a69","Alzheimer's disease; unspecified","Code_550","ICD-10-CM"
"January 31, 2018","Code","26929004","f98f2240-3bd1-4a52-bbb6-40ac4111d042","Alzheimer's disease","Code_551","SNOMED"
"2023-12-15","Code","C70793","fd454b3f-e080-41e6-a51f-7feab8e01f76","Sponsor","Code_142","http://www.cdisc.org"
"2023-12-15","Code","C85826","8d2f6ab0-176a-4766-a39c-3b068af28775","Primary Objective","Code_555","http://www.cdisc.org"
"2023-12-15","Code","C94496","3b2d3c6d-8635-4e24-b815-86d096bb6488","Primary Endpoint","Code_554","http://www.cdisc.org"
"2023-12-15","Code","C94496","9e35edf8-40a3-4774-bdd5-8dba6fa71423","Primary Endpoint","Code_556","http://www.cdisc.org"
"2023-12-15","Code","C85826","4faf5235-5244-4b29-98c0-884ee67a99ba","Primary Objective","Code_558","http://www.cdisc.org"
"2023-12-15","Code","C94496","130c8cf8-ae7e-4e51-9a2c-7769aba11037","Primary Endpoint","Code_557","http://www.cdisc.org"
"2023-12-15","Code","C94496","0f0e872a-c747-4131-b45a-e50390fc83c0","Primary Endpoint","Code_559","http://www.cdisc.org"
"2023-12-15","Code","C94496","6b6672e2-84ed-4363-a927-9c146f42e86e","Primary Endpoint","Code_560","http://www.cdisc.org"
"2023-12-15","Code","C85827","e52d0d46-baf7-4d12-92fc-26ffffe7e49a","Secondary Objective","Code_562","http://www.cdisc.org"
"2023-12-15","Code","C139173","7aa3518d-87cf-434a-bc53-e825e0270693","Secondary Endpoint","Code_561","http://www.cdisc.org"
"2023-12-15","Code","C139173","9a89377f-9dc7-4125-b616-661ffcfe7cc5","Secondary Endpoint","Code_563","http://www.cdisc.org"
"2023-12-15","Code","C139173","3536126f-bad3-464a-98c8-00035ddd8e65","Secondary Endpoint","Code_564","http://www.cdisc.org"
"2023-12-15","Code","C85827","774f476c-c6df-4468-83b0-1ee1e26f1928","Secondary Objective","Code_566","http://www.cdisc.org"
"2023-12-15","Code","C139173","ee09900d-718f-444b-a8f3-f88097aca541","Secondary Endpoint","Code_565","http://www.cdisc.org"
"2023-12-15","Code","C85827","910a6eef-359a-462e-8d92-69f420052801","Secondary Objective","Code_568","http://www.cdisc.org"
"2023-12-15","Code","C139173","ef599f7b-7efb-4676-ae60-8844c23c3eeb","Secondary Endpoint","Code_567","http://www.cdisc.org"
"2023-12-15","Code","C85827","15eb3dbf-f1b3-4e35-ba34-a838aef35661","Secondary Objective","Code_570","http://www.cdisc.org"
"2023-12-15","Code","C139173","572f9fe0-b4d1-4abf-a66a-5b4623ed53f6","Secondary Endpoint","Code_569","http://www.cdisc.org"
"2023-12-15","Code","C49636","8fcf4a90-d449-485f-a2ac-e78de29d4351","Both","Code_553","http://www.cdisc.org"
"2023-12-15","Code","C25532","22a44392-eb80-42d5-8799-d897ae315b6b","Inclusion Criteria","Code_571","http://www.cdisc.org"
"2023-12-15","Code","C25532","765e76b8-8665-4ebb-9b3e-e742aff045bb","Inclusion Criteria","Code_572","http://www.cdisc.org"
"2023-12-15","Code","C25532","03af40af-93e0-4f9b-9642-f558abebd5fb","Inclusion Criteria","Code_573","http://www.cdisc.org"
"2023-12-15","Code","C25532","6c55c552-9086-45d4-9345-9b87ca079ffe","Inclusion Criteria","Code_574","http://www.cdisc.org"
"2023-12-15","Code","C25532","e5573761-a7b1-4a3a-9068-59b4c451a13e","Inclusion Criteria","Code_575","http://www.cdisc.org"
"2023-12-15","Code","C25532","0afe2bb2-2553-482b-b534-d65c5d977f77","Inclusion Criteria","Code_576","http://www.cdisc.org"
"2023-12-15","Code","C25532","77ec4e3e-3370-4483-8bc3-1e2f080deeb8","Inclusion Criteria","Code_577","http://www.cdisc.org"
"2023-12-15","Code","C25532","9fcd762e-32e6-4e8b-a275-07dc3826b2e6","Inclusion Criteria","Code_578","http://www.cdisc.org"
"2023-12-15","Code","C25370","65dba179-43dc-4f23-8260-e9150beeff90","Exclusion Criteria","Code_579","http://www.cdisc.org"
"2023-12-15","Code","C25370","8c29ddbf-9a98-4330-852b-d170bc8a592a","Exclusion Criteria","Code_580","http://www.cdisc.org"
"2023-12-15","Code","C25370","2f3dbcb5-c56a-4257-8ed2-e7087383eff8","Exclusion Criteria","Code_581","http://www.cdisc.org"
"2023-12-15","Code","C25370","c45cfd72-8269-4d1e-8a05-67e07b3dc44a","Exclusion Criteria","Code_582","http://www.cdisc.org"
"2023-12-15","Code","C25370","fa8518d7-ab55-4d30-adaa-b9282105b372","Exclusion Criteria","Code_583","http://www.cdisc.org"
"2023-12-15","Code","C25370","9a844dbe-19c2-4a27-aa3b-b53d528328b4","Exclusion Criteria","Code_584","http://www.cdisc.org"
"2023-12-15","Code","C25370","2ae7c764-7668-4efa-b9d3-daa80dc6f76d","Exclusion Criteria","Code_585","http://www.cdisc.org"
"2023-12-15","Code","C25370","7116938d-1cf2-4379-81e8-5399d357eb7b","Exclusion Criteria","Code_586","http://www.cdisc.org"
"2023-12-15","Code","C25370","81d94c83-88e3-4f4a-9178-c4fe925092f9","Exclusion Criteria","Code_587","http://www.cdisc.org"
"2023-12-15","Code","C25370","e04aea93-614d-4275-bc95-54410899911e","Exclusion Criteria","Code_588","http://www.cdisc.org"
"2023-12-15","Code","C25370","6b1e2590-7a49-443c-ad2b-a562137396f0","Exclusion Criteria","Code_589","http://www.cdisc.org"
"2023-12-15","Code","C25370","981b8cf4-e263-45eb-a00d-f07f2351413d","Exclusion Criteria","Code_590","http://www.cdisc.org"
"2023-12-15","Code","C25370","274da197-d2b5-4343-9e13-0840e9f36487","Exclusion Criteria","Code_591","http://www.cdisc.org"
"2023-12-15","Code","C25370","44f46ff4-e936-40ba-b5ac-14e34f86b619","Exclusion Criteria","Code_592","http://www.cdisc.org"
"2023-12-15","Code","C25370","082f8489-2ed3-44a4-b7f5-2ef2755231d4","Exclusion Criteria","Code_593","http://www.cdisc.org"
"2023-12-15","Code","C25370","d7d964f5-b5ce-4739-8009-d4fad8a78ced","Exclusion Criteria","Code_594","http://www.cdisc.org"
"2023-12-15","Code","C25370","c8ae252e-14de-49b7-b06c-b781a2e63e99","Exclusion Criteria","Code_595","http://www.cdisc.org"
"2023-12-15","Code","C25370","f23adc23-588b-43e7-9071-ef1de0cf89a7","Exclusion Criteria","Code_596","http://www.cdisc.org"
"2023-12-15","Code","C25370","7efa87c6-0b09-4239-9c7e-9cfdf2a51e48","Exclusion Criteria","Code_597","http://www.cdisc.org"
"2023-12-15","Code","C25370","86b7110f-4b98-4642-a82c-fa1f8c7dbadd","Exclusion Criteria","Code_598","http://www.cdisc.org"
"2023-12-15","Code","C25370","368ee138-ad4d-4ad4-b0a2-a0593863a7a3","Exclusion Criteria","Code_599","http://www.cdisc.org"
"2023-12-15","Code","C25370","3ca8130b-0817-45ec-ac18-8e50bf888d89","Exclusion Criteria","Code_600","http://www.cdisc.org"
"2023-12-15","Code","C25370","0d4f582f-058a-4d1c-8109-109031ef8c9c","Exclusion Criteria","Code_601","http://www.cdisc.org"
"2023-12-15","Code","C29848","4e8a9b05-0d99-4c53-9276-cdb577c9c8b0","Year","Code_552","http://www.cdisc.org"
"2023-12-15","Code","C201357","de565f67-3205-422f-96e3-4512ea5322e5","Before","Code_14","http://www.cdisc.org"
"2023-12-15","Code","C201355","11e51d43-d84f-4c41-bdfa-38b90adedcfa","Start to Start","Code_15","http://www.cdisc.org"
"2023-12-15","Code","C201357","2b62e702-92dd-4f50-af80-6d44c3b3672c","Before","Code_16","http://www.cdisc.org"
"2023-12-15","Code","C201355","ac76667c-56a3-4f16-9222-fc27f789117a","Start to Start","Code_17","http://www.cdisc.org"
"2023-12-15","Code","C201358","fb9f9de2-def9-456a-84ac-c2f026ef0b31","Fixed Reference","Code_19","http://www.cdisc.org"
"2023-12-15","Code","C201355","4c0d0325-d1dd-4eca-a5bd-d5d511177bcb","Start to Start","Code_20","http://www.cdisc.org"
"2023-12-15","Code","C201356","294fff89-a61d-4a68-b107-65f25b53fb6f","After","Code_21","http://www.cdisc.org"
"2023-12-15","Code","C201355","026550d1-38db-4124-a7ef-48003de9ee9d","Start to Start","Code_22","http://www.cdisc.org"
"2023-12-15","Code","C201356","397fed2b-7b38-49ad-9746-6161294676df","After","Code_24","http://www.cdisc.org"
"2023-12-15","Code","C201355","78b8abed-5faa-402b-aeae-6ffbbab5fd46","Start to Start","Code_25","http://www.cdisc.org"
"2023-12-15","Code","C201356","70287ea8-eb9d-4414-bc8a-927fef1d8f1e","After","Code_27","http://www.cdisc.org"
"2023-12-15","Code","C201355","d46a50fe-81d5-43c1-9d8d-09710eaeb1f6","Start to Start","Code_28","http://www.cdisc.org"
"2023-12-15","Code","C201356","0d3c10fd-6a82-4b21-a596-b2329367feb5","After","Code_30","http://www.cdisc.org"
"2023-12-15","Code","C201355","c6e165bf-3af5-4cfe-86fe-2c21d022a233","Start to Start","Code_31","http://www.cdisc.org"
"2023-12-15","Code","C201356","23373f6f-6c0a-4507-9263-f60681124055","After","Code_35","http://www.cdisc.org"
"2023-12-15","Code","C201355","26a4f8ea-e4d1-47b1-952c-a2e3b1d02b36","Start to Start","Code_36","http://www.cdisc.org"
"2023-12-15","Code","C201356","4a40742b-a15a-40be-8a55-a0e18f6f14dc","After","Code_40","http://www.cdisc.org"
"2023-12-15","Code","C201355","394a6cb7-833e-4f9f-b6a0-6b19638dd99f","Start to Start","Code_41","http://www.cdisc.org"
"2023-12-15","Code","C201356","f8cd5bcd-48cd-4d54-b5b0-de189e88bb80","After","Code_45","http://www.cdisc.org"
"2023-12-15","Code","C201355","3d0907e7-3be5-46fd-b793-8c42cff994a7","Start to Start","Code_46","http://www.cdisc.org"
"2023-12-15","Code","C201356","de43a834-28be-4769-809b-0073480ec1e8","After","Code_50","http://www.cdisc.org"
"2023-12-15","Code","C201355","0f36be75-2eea-40bb-9c06-7d288de88a90","Start to Start","Code_51","http://www.cdisc.org"
"2023-12-15","Code","C201356","505e2aae-b48f-460b-ac0a-41bf36ac3af2","After","Code_53","http://www.cdisc.org"
"2023-12-15","Code","C201355","950e1ace-f7c4-480f-a084-4e5d988002cf","Start to Start","Code_54","http://www.cdisc.org"
"2023-12-15","Code","C201356","ae423250-aa21-4a60-beda-acdc7e53ed00","After","Code_33","http://www.cdisc.org"
"2023-12-15","Code","C201355","e862bee6-6de6-459e-8b39-800882015514","Start to Start","Code_34","http://www.cdisc.org"
"2023-12-15","Code","C201356","74593516-2249-4921-b040-603ee6b562a6","After","Code_38","http://www.cdisc.org"
"2023-12-15","Code","C201355","eac06493-17b1-4689-b5c1-eda97596cd6e","Start to Start","Code_39","http://www.cdisc.org"
"2023-12-15","Code","C201356","1c19da2b-d85f-4b51-836e-1f13d950de5e","After","Code_43","http://www.cdisc.org"
"2023-12-15","Code","C201355","0a327281-369c-4370-b58d-9095dfba0a34","Start to Start","Code_44","http://www.cdisc.org"
"2023-12-15","Code","C201356","d05ad0f9-1e68-40c9-86bd-e82cc1f74f5e","After","Code_48","http://www.cdisc.org"
"2023-12-15","Code","C201355","1ebe7f58-3742-4c95-9956-e587a04e1d5e","Start to Start","Code_49","http://www.cdisc.org"
"2023-12-15","Code","C201358","25df8f77-94b8-4d58-b7b9-95100f634af7","Fixed Reference","Code_56","http://www.cdisc.org"
"2023-12-15","Code","C201355","57eb67ec-bdc7-40eb-8f7f-a2e1bf02fef6","Start to Start","Code_57","http://www.cdisc.org"
"2023-12-15","Code","C201358","dfb98af7-6ec3-4389-b7a4-712bb0380ce2","Fixed Reference","Code_58","http://www.cdisc.org"
"2023-12-15","Code","C201355","d701600e-9227-479f-864c-ddbb77f4a072","Start to Start","Code_59","http://www.cdisc.org"
"2023-12-15","Code","C201358","50eb5b98-731b-4b9d-aa8f-9ab90361f405","Fixed Reference","Code_60","http://www.cdisc.org"
"2023-12-15","Code","C201355","9ec97983-d2af-43d1-99fe-9c7f493702a8","Start to Start","Code_61","http://www.cdisc.org"
"2023-12-15","Code","C201356","9fe56f75-9c29-41e9-a49e-aaf403719d5b","After","Code_62","http://www.cdisc.org"
"2023-12-15","Code","C201355","e24dfb36-eaf3-4743-a20e-dffa057d01c3","Start to Start","Code_63","http://www.cdisc.org"
"2023-12-15","Code","C201356","ab584f54-3447-43e9-966a-3288c447e8fd","After","Code_64","http://www.cdisc.org"
"2023-12-15","Code","C201353","282926b3-52d2-4658-ad1d-508b124bce3c","End to Start","Code_65","http://www.cdisc.org"
"2023-12-15","Code","C201356","a66a71f5-5be1-47bf-9f7e-e8c9e53ce3eb","After","Code_66","http://www.cdisc.org"
"2023-12-15","Code","C201355","cccf2eb9-7ec8-491a-a603-5cec59636329","Start to Start","Code_67","http://www.cdisc.org"
"2023-12-15","Code","C201356","2894d69e-9c9b-43e3-9efb-6db4db0dff07","After","Code_68","http://www.cdisc.org"
"2023-12-15","Code","C201353","7ba62646-5514-43f9-a443-d15b93e117a9","End to Start","Code_69","http://www.cdisc.org"
"2023-12-15","Code","C201356","37b4593c-1651-4098-a3ca-2d5771e9d283","After","Code_70","http://www.cdisc.org"
"2023-12-15","Code","C201355","f0a0312e-c041-466f-b95a-00e4862db824","Start to Start","Code_71","http://www.cdisc.org"
"2023-12-15","Code","C70793","2c0d6845-8cd0-40ea-beb5-6e82a6a41ff7","Clinical Study Sponsor","Code_602","http://www.cdisc.org"
"2020-08","Code","GBR","af402378-279c-4063-b3d4-c987fd957d06","United Kingdom of Great Britain and Northern Ireland","Code_603","ISO 3166 1 alpha3"
"2023-12-15","Code","C94108","25c74048-24c9-41bb-a459-c0c87025b554","Study Acronym","Code_3","http://www.cdisc.org"
"2023-12-15","Code","C99905x1","ad4e23d9-0b80-4cea-995f-0f2c33c71583","Brief Study Title","Code_5","http://www.cdisc.org"
"2023-12-15","Code","C99905x2","f703ce99-9d29-431f-bc67-923b9e3649f3","Official Study Title","Code_6","http://www.cdisc.org"
"2023-12-15","Code","C99905x3","0f459ee9-96e7-4c87-9a51-a55b21a7ae22","Public Study Title","Code_7","http://www.cdisc.org"
"2023-12-15","Code","C25508","7b792060-6d7f-48ee-8bbb-2bc943494a87","Final","Code_8","http://www.cdisc.org"
"2023-12-15","Code","C99903x1","7b2a3837-e6d3-4305-abd1-0a674ba877fa","Protocol Effective Date","Code_11","http://www.cdisc.org"
"2023-12-15","Code","C41129","047e5fdc-26a2-4dd1-93cc-6b4f93770e99","Region","Code_13","http://www.cdisc.org"
"2020-08","Code","150","134abb96-b7fd-4503-871c-e5efa980562b","Europe","Code_12","ISO 3166 1 alpha3"
