"codeSystem","decode","instanceType","uuid:ID","code","codeSystemVersion","id"
"http://www.cdisc.org","HR","Code","58983bcc-bd7a-4ec6-8e0d-ffa64012d14e","C49677","2023-12-15","Code_377"
"http://www.cdisc.org","SYSBP","Code","40a89327-f16c-49c1-9dd0-6d2e9fb648a9","C25298","2023-12-15","Code_378"
"http://www.cdisc.org","Clinical Test Result","Code","ec47731f-7121-4ba6-96d5-3836f5015d6b","C77140","2023-12-15","Code_379"
"http://www.cdisc.org","Unit of Pressure","Code","d22264dc-fc02-4ea1-a45e-c0357575aed5","C49669","2023-12-15","Code_380"
"http://www.cdisc.org","Sitting","Code","ab9e8bca-ce64-4f08-87f3-d94acaa8a6c1","C62122","2023-12-15","Code_381"
"http://www.cdisc.org","Standing","Code","1e61974f-28b1-4cdb-8f95-cb9fdf3cd1ab","C62166","2023-12-15","Code_382"
"http://www.cdisc.org","Supine Position","Code","89c78595-e524-4517-af61-a9185ce390f3","C62167","2023-12-15","Code_383"
"http://www.cdisc.org","Body Position","Code","f07d5301-89a2-4225-9d6c-903b5bf15bdb","C62164","2023-12-15","Code_384"
"http://www.cdisc.org","Brachial Artery","Code","f7bfc6cd-83d4-4878-91c0-61934404542e","C12681","2023-12-15","Code_385"
"http://www.cdisc.org","Common Carotid Artery","Code","0bd6d98f-6711-4f31-bf9a-6ed953b16ae4","C12687","2023-12-15","Code_386"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","793f04e0-41d3-42d7-9e27-c7e06aaabb96","C32478","2023-12-15","Code_387"
"http://www.cdisc.org","Femoral Artery","Code","a89dae62-caa9-44fa-b3bf-4cae856d4252","C12715","2023-12-15","Code_388"
"http://www.cdisc.org","Radial Artery","Code","75ad6320-0c08-40b6-8c07-19174bb28095","C12838","2023-12-15","Code_389"
"http://www.cdisc.org","Anatomic Site","Code","8ff64ddb-1098-46e4-8334-5218dbbbf209","C13717","2023-12-15","Code_390"
"http://www.cdisc.org","Left","Code","51e0f83e-16e1-48a3-abb3-a249091cb014","C25229","2023-12-15","Code_391"
"http://www.cdisc.org","Right","Code","e7a05189-dcd2-403f-87d6-ae3b988d9a89","C25228","2023-12-15","Code_392"
"http://www.cdisc.org","Laterality","Code","8d507771-8203-4711-9535-1c9b0fe3def8","C25185","2023-12-15","Code_393"
"http://www.cdisc.org","SYSBP","Code","b6d6567d-ec89-4de6-9b09-2c855e8d4935","C25298","2023-12-15","Code_394"
"http://www.cdisc.org","DIABP","Code","0133fbba-1e8d-48be-bad5-2c56649f335e","C25299","2023-12-15","Code_395"
"http://www.cdisc.org","Clinical Test Result","Code","6cc34f01-4d12-4e6d-b68b-38b63f15b84b","C77140","2023-12-15","Code_396"
"http://www.cdisc.org","Unit of Pressure","Code","9d4c661b-edd0-4a06-be63-db7c455a4500","C49669","2023-12-15","Code_397"
"http://www.cdisc.org","Sitting","Code","ca31edff-a8ef-4832-b9a7-e74b6a50e927","C62122","2023-12-15","Code_398"
"http://www.cdisc.org","Standing","Code","fa0b2f1b-81d9-49f2-a65f-9ddcf25cc4dc","C62166","2023-12-15","Code_399"
"http://www.cdisc.org","Supine Position","Code","b7d44d88-823e-493a-9ed1-d72c57488d28","C62167","2023-12-15","Code_400"
"http://www.cdisc.org","Body Position","Code","68bd3e7e-6d9a-42e4-a1ef-c3ab4a4ceff1","C62164","2023-12-15","Code_401"
"http://www.cdisc.org","Brachial Artery","Code","a803a752-5fda-4954-ad3c-7bf4654be42c","C12681","2023-12-15","Code_402"
"http://www.cdisc.org","Common Carotid Artery","Code","789734ee-6366-4ae4-8f4e-a07a091554d6","C12687","2023-12-15","Code_403"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","527a5ec6-83e7-4d23-9b4c-c9bfc9047585","C32478","2023-12-15","Code_404"
"http://www.cdisc.org","Femoral Artery","Code","65a71973-7d7c-40ca-bac0-06953aec4e7f","C12715","2023-12-15","Code_405"
"http://www.cdisc.org","Radial Artery","Code","a5ee4cc4-0eee-42e3-8b87-afe564874f5a","C12838","2023-12-15","Code_406"
"http://www.cdisc.org","Anatomic Site","Code","2dee4e28-5417-491a-8626-77c0bd320a29","C13717","2023-12-15","Code_407"
"http://www.cdisc.org","Left","Code","3fb6e71a-c069-49f0-b415-5edaa1d22739","C25229","2023-12-15","Code_408"
"http://www.cdisc.org","Right","Code","e7831a93-2335-4fa7-90c0-0c4a8748e460","C25228","2023-12-15","Code_409"
"http://www.cdisc.org","Laterality","Code","b3072707-f502-479d-a6d7-e05f5444a8e0","C25185","2023-12-15","Code_410"
"http://www.cdisc.org","DIABP","Code","3f58a999-a5f7-45ed-b4aa-aff53701d59c","C25299","2023-12-15","Code_411"
"http://www.cdisc.org","HR","Code","168dd3d2-b8f8-4af6-83a2-dcac12c73087","C49677","2023-12-15","Code_412"
"http://www.cdisc.org","Clinical Test Result","Code","900afeed-467e-4672-86b8-935bc78885fb","C77140","2023-12-15","Code_413"
"http://www.cdisc.org","Count per Minute","Code","8296459a-c94b-46ab-a3bd-2af4ce26061a","C73688","2023-12-15","Code_414"
"http://www.cdisc.org","Sitting","Code","47c580dc-0551-4ad2-8dbd-5aa416916887","C62122","2023-12-15","Code_415"
"http://www.cdisc.org","Standing","Code","8b1a1816-e06f-4a00-8c49-35c48398e0e2","C62166","2023-12-15","Code_416"
"http://www.cdisc.org","Supine Position","Code","9cd3ca3d-f36b-40fe-86b6-fb6e0877ce44","C62167","2023-12-15","Code_417"
"http://www.cdisc.org","Body Position","Code","0ad29385-d0d9-4ee6-af9a-5dab835e45c7","C62164","2023-12-15","Code_418"
"http://www.cdisc.org","Brachial Artery","Code","9b93a6ad-b515-4623-8a2f-280beb1b7003","C12681","2023-12-15","Code_419"
"http://www.cdisc.org","Common Carotid Artery","Code","14ca16be-4980-4bf7-a356-5dbec40e28f1","C12687","2023-12-15","Code_420"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","da2dbdd8-5ebf-48df-8825-0a33aa28a214","C32478","2023-12-15","Code_421"
"http://www.cdisc.org","Femoral Artery","Code","7c5e70e7-1df3-4b0f-b71f-da86c0450ffc","C12715","2023-12-15","Code_422"
"http://www.cdisc.org","Radial Artery","Code","e9b129c9-ae54-49bd-b56c-9d44e0b574ef","C12838","2023-12-15","Code_423"
"http://www.cdisc.org","Anatomic Site","Code","aa5ae62e-ed7c-46e0-832c-1bea865a5fc1","C13717","2023-12-15","Code_424"
"http://www.cdisc.org","Left","Code","3f2453ea-4ff4-415c-90b2-64acfa71fec0","C25229","2023-12-15","Code_425"
"http://www.cdisc.org","Right","Code","c6e5f6d6-5173-4ad1-ad6d-31ffd99c24d5","C25228","2023-12-15","Code_426"
"http://www.cdisc.org","Laterality","Code","bd57cfd5-0338-4faf-983d-4f9575fe4cfc","C25185","2023-12-15","Code_427"
"http://www.cdisc.org","HR","Code","edbdbae8-91b3-4258-aed9-19f2235acbf9","C49677","2023-12-15","Code_428"
"http://www.cdisc.org","Placebo Comparator Arm","Code","3b81b8cd-b9ae-4899-8063-5814f44ec9f3","C174268","2023-12-15","Code_123"
"http://www.cdisc.org","Data Generated Within Study","Code","ab8ecae3-c01c-4d69-b906-7dc336a62424","C188866","2023-12-15","Code_124"
"http://www.cdisc.org","Active Comparator Arm","Code","6b55dff0-a4bb-4a5b-816a-598490b077cd","C174267","2023-12-15","Code_125"
"http://www.cdisc.org","Data Generated Within Study","Code","969f84f6-125e-458a-9c3d-7973674e0c17","C188866","2023-12-15","Code_126"
"http://www.cdisc.org","Active Comparator Arm","Code","4a277746-e89a-4c14-ae45-0e5fc40bf5e5","C174267","2023-12-15","Code_127"
"http://www.cdisc.org","Data Generated Within Study","Code","f32115be-95bd-4afa-908f-66475542babb","C188866","2023-12-15","Code_128"
"http://www.cdisc.org","Double Blind Study","Code","2416bd23-167a-4f91-a963-5534582e2d8d","C15228","2023-12-15","Code_136"
"http://www.cdisc.org","Screening Epoch","Code","460c37ea-7765-4496-a370-912dc99b1e40","C202487","2023-12-15","Code_129"
"http://www.cdisc.org","Treatment Epoch","Code","2216f812-14c3-49b6-aac8-2ea28fa9ffd6","C101526","2023-12-15","Code_130"
"http://www.cdisc.org","Treatment Epoch","Code","2a553740-a582-48c5-984b-c366d65ae9ae","C101526","2023-12-15","Code_131"
"http://www.cdisc.org","Treatment Epoch","Code","39440204-ff2e-4a30-b7ab-8c1b6f411b13","C101526","2023-12-15","Code_132"
"http://www.cdisc.org","Follow-Up Epoch","Code","d8387885-4b72-43a3-afde-c4e699b4639a","C202578","2023-12-15","Code_133"
"ICD-10-CM","Alzheimer's disease; unspecified","Code","21ee9749-b8a7-4d30-aa72-ae822a4f3928","G30.9","1","Code_550"
"SNOMED","Alzheimer's disease","Code","bcd2cdb3-d1e9-4a27-be9b-479553194377","26929004","January 31, 2018","Code_551"
"http://www.cdisc.org","Sponsor","Code","6ee56b84-0294-4904-8b0a-42309bb98474","C70793","2023-12-15","Code_142"
"http://www.cdisc.org","Primary Objective","Code","87bb97a7-ef20-42bd-85a5-2932980913cb","C85826","2023-12-15","Code_555"
"http://www.cdisc.org","Primary Endpoint","Code","ef6900d5-43ef-4fae-a853-5e8a75bee85c","C94496","2023-12-15","Code_554"
"http://www.cdisc.org","Primary Endpoint","Code","8159bd5a-9344-46a0-8019-978687014956","C94496","2023-12-15","Code_556"
"http://www.cdisc.org","Primary Objective","Code","c6e222a7-73c0-44e4-a94e-d9ada344be61","C85826","2023-12-15","Code_558"
"http://www.cdisc.org","Primary Endpoint","Code","8d0f6fec-40ab-4506-a09b-582360712411","C94496","2023-12-15","Code_557"
"http://www.cdisc.org","Primary Endpoint","Code","bb82e5da-564b-427c-b000-04f1b57ccac5","C94496","2023-12-15","Code_559"
"http://www.cdisc.org","Primary Endpoint","Code","0ba37e26-db84-4da0-b617-da4c902a088b","C94496","2023-12-15","Code_560"
"http://www.cdisc.org","Secondary Objective","Code","b6d5c571-c4cc-4c4f-b4bf-ed849e11567d","C85827","2023-12-15","Code_562"
"http://www.cdisc.org","Secondary Endpoint","Code","d0c37107-c9a6-449e-8b2e-acd3183796da","C139173","2023-12-15","Code_561"
"http://www.cdisc.org","Secondary Endpoint","Code","ab534b3e-2b3f-482f-9df4-7c67dc1e69c8","C139173","2023-12-15","Code_563"
"http://www.cdisc.org","Secondary Endpoint","Code","a711fed7-790f-4b53-9738-f2ce43269f0a","C139173","2023-12-15","Code_564"
"http://www.cdisc.org","Secondary Objective","Code","85261eeb-44df-4306-ae9a-303c3fc04a7b","C85827","2023-12-15","Code_566"
"http://www.cdisc.org","Secondary Endpoint","Code","be65b169-0dbd-4eae-82fe-aa58c93a66cd","C139173","2023-12-15","Code_565"
"http://www.cdisc.org","Secondary Objective","Code","5a4ab9f4-f128-4185-8d44-c3e1f6a5d554","C85827","2023-12-15","Code_568"
"http://www.cdisc.org","Secondary Endpoint","Code","52631174-24eb-4227-b16f-0bc4a7672928","C139173","2023-12-15","Code_567"
"http://www.cdisc.org","Secondary Objective","Code","50426a8c-6167-4d93-ad49-46d8f30c8ab0","C85827","2023-12-15","Code_570"
"http://www.cdisc.org","Secondary Endpoint","Code","5029375a-fd2c-4f51-85d3-ad7ea0efc675","C139173","2023-12-15","Code_569"
"http://www.cdisc.org","Both","Code","3e29b77b-82cf-4def-9c7a-964eafb5d893","C49636","2023-12-15","Code_553"
"http://www.cdisc.org","Inclusion Criteria","Code","0da166f2-3e0a-43a9-aada-d1eb210c68fa","C25532","2023-12-15","Code_571"
"http://www.cdisc.org","Inclusion Criteria","Code","44f4c7dc-f84e-456d-be9e-1edbf009ad7a","C25532","2023-12-15","Code_572"
"http://www.cdisc.org","Inclusion Criteria","Code","7bdef6d2-fa00-45d1-9410-c4da5f7f6410","C25532","2023-12-15","Code_573"
"http://www.cdisc.org","Inclusion Criteria","Code","11152df8-455a-4807-9f08-52c09893fa10","C25532","2023-12-15","Code_574"
"http://www.cdisc.org","Inclusion Criteria","Code","a0315f09-9843-4a3b-839b-eab8dbb416e4","C25532","2023-12-15","Code_575"
"http://www.cdisc.org","Inclusion Criteria","Code","4faf65ef-4e5b-4a75-aa44-46f0efa9b028","C25532","2023-12-15","Code_576"
"http://www.cdisc.org","Inclusion Criteria","Code","604d80cf-88f3-4c19-b2d1-8e3c756f8439","C25532","2023-12-15","Code_577"
"http://www.cdisc.org","Inclusion Criteria","Code","c97f3f23-4a8b-477b-9630-e08861ab493a","C25532","2023-12-15","Code_578"
"http://www.cdisc.org","Exclusion Criteria","Code","7c3481f7-0f8e-4fe5-b6b6-cc5d25d39306","C25370","2023-12-15","Code_579"
"http://www.cdisc.org","Exclusion Criteria","Code","2b216457-ea30-4f99-9fb7-d2e3ee96a9dd","C25370","2023-12-15","Code_580"
"http://www.cdisc.org","Exclusion Criteria","Code","917d8d37-5a51-402d-9ebb-8557a19ec5de","C25370","2023-12-15","Code_581"
"http://www.cdisc.org","Exclusion Criteria","Code","ed874a9f-e249-4bd3-a368-0661ebb63a18","C25370","2023-12-15","Code_582"
"http://www.cdisc.org","Exclusion Criteria","Code","252961af-a99b-4e4f-8f26-0bdb72c81652","C25370","2023-12-15","Code_583"
"http://www.cdisc.org","Exclusion Criteria","Code","a09b2532-8ed2-4dfc-b268-b8e9ec604745","C25370","2023-12-15","Code_584"
"http://www.cdisc.org","Exclusion Criteria","Code","bbfc4f0b-0c58-4802-a7a2-7be278004dd5","C25370","2023-12-15","Code_585"
"http://www.cdisc.org","Exclusion Criteria","Code","d0b3c2c6-81e6-4403-8fd0-6a911608ee90","C25370","2023-12-15","Code_586"
"http://www.cdisc.org","Exclusion Criteria","Code","8547b92c-db2b-47f3-b1cc-ca5594d55537","C25370","2023-12-15","Code_587"
"http://www.cdisc.org","Exclusion Criteria","Code","30e07984-de73-478a-8b60-b8428e202e5e","C25370","2023-12-15","Code_588"
"http://www.cdisc.org","Exclusion Criteria","Code","ebbe44eb-ea63-4bb1-b55e-a51dc144dc5d","C25370","2023-12-15","Code_589"
"http://www.cdisc.org","Exclusion Criteria","Code","a15c0736-231a-474e-b35c-1efb71bab7bd","C25370","2023-12-15","Code_590"
"http://www.cdisc.org","Exclusion Criteria","Code","0216d026-f8b3-4b27-ad04-443557e9cbe3","C25370","2023-12-15","Code_591"
"http://www.cdisc.org","Exclusion Criteria","Code","db700fdc-50f4-4051-bbbc-9ad29f3f9bfc","C25370","2023-12-15","Code_592"
"http://www.cdisc.org","Exclusion Criteria","Code","b7d4f07b-91d7-4e5f-8dd1-dd8b1a939e4c","C25370","2023-12-15","Code_593"
"http://www.cdisc.org","Exclusion Criteria","Code","c24d0eca-15ea-4ccd-937e-2c64ff8db588","C25370","2023-12-15","Code_594"
"http://www.cdisc.org","Exclusion Criteria","Code","e3094611-9110-4520-b2d8-c6ab81d90011","C25370","2023-12-15","Code_595"
"http://www.cdisc.org","Exclusion Criteria","Code","aebe57de-6e06-40fa-a17c-7ce1cfece0fb","C25370","2023-12-15","Code_596"
"http://www.cdisc.org","Exclusion Criteria","Code","c35ec6db-24d5-4228-8205-7765112ba54e","C25370","2023-12-15","Code_597"
"http://www.cdisc.org","Exclusion Criteria","Code","994548b8-af23-4fbc-8202-bc0db3f0311a","C25370","2023-12-15","Code_598"
"http://www.cdisc.org","Exclusion Criteria","Code","9a207c89-9551-4721-93d2-4b64c9308197","C25370","2023-12-15","Code_599"
"http://www.cdisc.org","Exclusion Criteria","Code","844ed4f6-b344-4905-98cf-45b0c93cde8b","C25370","2023-12-15","Code_600"
"http://www.cdisc.org","Exclusion Criteria","Code","851979ff-eb11-4300-b038-23ad45063fc6","C25370","2023-12-15","Code_601"
"http://www.cdisc.org","Year","Code","57ef5430-d0b9-418c-9011-fe5b60638e4f","C29848","2023-12-15","Code_552"
"http://www.cdisc.org","Before","Code","67db23f9-d011-48ab-95fb-849dc76869a0","C201357","2023-12-15","Code_14"
"http://www.cdisc.org","Start to Start","Code","08aadefc-dca5-42a0-b2f7-bbcfd0d123c7","C201355","2023-12-15","Code_15"
"http://www.cdisc.org","Before","Code","45aef71f-65e2-4f5e-970d-3401917b7316","C201357","2023-12-15","Code_16"
"http://www.cdisc.org","Start to Start","Code","0068bd77-2ee6-4fc2-8df7-2a07fe672c75","C201355","2023-12-15","Code_17"
"http://www.cdisc.org","Fixed Reference","Code","2cf50f7e-951d-4345-9f2b-6323b976d3de","C201358","2023-12-15","Code_19"
"http://www.cdisc.org","Start to Start","Code","c8e287d6-a3cb-422d-9fee-7313caef8c50","C201355","2023-12-15","Code_20"
"http://www.cdisc.org","After","Code","ce6d3882-3da8-4c11-b7a0-798262b53252","C201356","2023-12-15","Code_21"
"http://www.cdisc.org","Start to Start","Code","dc7330ae-a029-48db-875d-01bf94783224","C201355","2023-12-15","Code_22"
"http://www.cdisc.org","After","Code","15c5f8f8-cdde-4b1e-b890-3b9396d81250","C201356","2023-12-15","Code_24"
"http://www.cdisc.org","Start to Start","Code","f3170bd7-988e-4c47-acb4-6aeabb25f1ce","C201355","2023-12-15","Code_25"
"http://www.cdisc.org","After","Code","c49ebc80-c34a-4d2e-9a5c-5946852a150c","C201356","2023-12-15","Code_27"
"http://www.cdisc.org","Start to Start","Code","0b4de62d-b3d0-4a5f-a89f-d0ef2e025abb","C201355","2023-12-15","Code_28"
"http://www.cdisc.org","After","Code","38f9bf47-ab78-4e25-8421-0b5936da5213","C201356","2023-12-15","Code_30"
"http://www.cdisc.org","Start to Start","Code","e7e6efa6-6342-4dcf-a186-b5fd67959566","C201355","2023-12-15","Code_31"
"http://www.cdisc.org","After","Code","7e2c3dbe-7060-4034-8b71-2589900c79d1","C201356","2023-12-15","Code_35"
"http://www.cdisc.org","Start to Start","Code","7680af83-0f8b-4ed7-97c9-ba62452a9de1","C201355","2023-12-15","Code_36"
"http://www.cdisc.org","After","Code","e696b235-ad93-4ebf-842d-24e25822f4d5","C201356","2023-12-15","Code_40"
"http://www.cdisc.org","Start to Start","Code","1276a181-1761-4cb9-9f0a-ea348ac4d34d","C201355","2023-12-15","Code_41"
"http://www.cdisc.org","After","Code","84d16d9f-8b1e-4bdf-9ae8-992b9abeadbf","C201356","2023-12-15","Code_45"
"http://www.cdisc.org","Start to Start","Code","6d92b29f-dd13-4128-a9d0-8eb64012c707","C201355","2023-12-15","Code_46"
"http://www.cdisc.org","After","Code","67ea1580-9991-4ead-be7b-d01d6eeba29c","C201356","2023-12-15","Code_50"
"http://www.cdisc.org","Start to Start","Code","8524bd54-434e-4ccf-84f4-bf85ead11501","C201355","2023-12-15","Code_51"
"http://www.cdisc.org","After","Code","8738043f-6f37-46fc-967b-58c57f2298c6","C201356","2023-12-15","Code_53"
"http://www.cdisc.org","Start to Start","Code","5658afbd-cc27-48eb-9540-c0bdf289769b","C201355","2023-12-15","Code_54"
"http://www.cdisc.org","After","Code","42b4f582-2ede-494e-a692-77c31736c0c8","C201356","2023-12-15","Code_33"
"http://www.cdisc.org","Start to Start","Code","cfaef4af-03cd-4086-9f7e-afe891301b98","C201355","2023-12-15","Code_34"
"http://www.cdisc.org","After","Code","dcab2c90-238e-4292-82f5-43efeaa484e8","C201356","2023-12-15","Code_38"
"http://www.cdisc.org","Start to Start","Code","21fb295a-60a3-47cd-835d-5cc9b5974555","C201355","2023-12-15","Code_39"
"http://www.cdisc.org","After","Code","a4db6efb-df38-43e3-b304-553e94ce9799","C201356","2023-12-15","Code_43"
"http://www.cdisc.org","Start to Start","Code","7033b464-4fdb-43b4-8f08-ad62ef51a0a0","C201355","2023-12-15","Code_44"
"http://www.cdisc.org","After","Code","cf3875af-1f22-440a-ba67-07a2c5cd5fd0","C201356","2023-12-15","Code_48"
"http://www.cdisc.org","Start to Start","Code","4944893b-26e6-452b-803b-2bb5cc4cab00","C201355","2023-12-15","Code_49"
"http://www.cdisc.org","Fixed Reference","Code","6488fb3a-3885-4ea2-b90f-17a5a0eaeb41","C201358","2023-12-15","Code_56"
"http://www.cdisc.org","Start to Start","Code","2419e041-9dd4-43c2-8f33-1e9ad407349e","C201355","2023-12-15","Code_57"
"http://www.cdisc.org","Fixed Reference","Code","b9169299-fd31-4f43-9320-606329f48bd3","C201358","2023-12-15","Code_58"
"http://www.cdisc.org","Start to Start","Code","ba97b115-3d46-4734-b998-ac3fe2c719e5","C201355","2023-12-15","Code_59"
"http://www.cdisc.org","Fixed Reference","Code","a5a88e5b-50e2-4612-9e22-5c51fbb44798","C201358","2023-12-15","Code_60"
"http://www.cdisc.org","Start to Start","Code","33d319d7-22f9-4414-b8f1-6aee7acbab77","C201355","2023-12-15","Code_61"
"http://www.cdisc.org","After","Code","999db4cd-2700-41f2-8d7f-20ab145270ed","C201356","2023-12-15","Code_62"
"http://www.cdisc.org","Start to Start","Code","5587aea1-a379-4b6f-9506-29a0ef8f3c59","C201355","2023-12-15","Code_63"
"http://www.cdisc.org","After","Code","35a64096-bc16-4be9-947a-92bc3c8bca13","C201356","2023-12-15","Code_64"
"http://www.cdisc.org","End to Start","Code","7a87af35-3687-4504-bdf3-2cb56543b349","C201353","2023-12-15","Code_65"
"http://www.cdisc.org","After","Code","43253819-a5b2-415d-901f-4f2fdb787f26","C201356","2023-12-15","Code_66"
"http://www.cdisc.org","Start to Start","Code","638bbfb1-93a8-4506-8412-f826a91cc7db","C201355","2023-12-15","Code_67"
"http://www.cdisc.org","After","Code","c051ac1e-9c16-4c99-8113-6f937e2b4b89","C201356","2023-12-15","Code_68"
"http://www.cdisc.org","End to Start","Code","05d6553f-1c05-43a0-a2f5-94b2a7b003a3","C201353","2023-12-15","Code_69"
"http://www.cdisc.org","After","Code","f536a90b-c18f-447a-9ee4-6e270e535551","C201356","2023-12-15","Code_70"
"http://www.cdisc.org","Start to Start","Code","40a15015-172e-4615-b4e9-1b40180e84ac","C201355","2023-12-15","Code_71"
"http://www.cdisc.org","Clinical Study Sponsor","Code","bf0a7485-c332-4661-8c83-852c645c520d","C70793","2023-12-15","Code_602"
"ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","Code","8ef8039a-dfad-42f9-8396-a80fc7d7c70e","GBR","2020-08","Code_603"
"http://www.cdisc.org","Study Acronym","Code","6a970e98-361d-44a3-af89-8f8ae68ad615","C94108","2023-12-15","Code_3"
"http://www.cdisc.org","Brief Study Title","Code","71e49136-07f8-4f98-8b3e-bdae2433be45","C99905x1","2023-12-15","Code_5"
"http://www.cdisc.org","Official Study Title","Code","8034faab-789f-4511-8ec1-87d962ce7659","C99905x2","2023-12-15","Code_6"
"http://www.cdisc.org","Public Study Title","Code","352e0f66-6e50-4e8b-a849-89419018a9bc","C99905x3","2023-12-15","Code_7"
"http://www.cdisc.org","Final","Code","0ccac50a-c554-4299-a0dc-3cd9825aa266","C25508","2023-12-15","Code_8"
"http://www.cdisc.org","Protocol Effective Date","Code","132ed5e7-6ffe-4117-a4a5-84aafbaf63d8","C99903x1","2023-12-15","Code_11"
"http://www.cdisc.org","Region","Code","134a1aef-1dd3-4b70-90ef-bafb100d1682","C41129","2023-12-15","Code_13"
"ISO 3166 1 alpha3","Europe","Code","e307500e-0b8a-4caf-a7f1-feb7f454fe63","150","2020-08","Code_12"
