"instanceType","decode","codeSystem","uuid:ID","code","codeSystemVersion","id"
"Code","Laterality","http://www.cdisc.org","13ca0bc4-0589-4261-944d-112b26ba895e","C25185","2023-12-15","Code_376"
"Code","HR","http://www.cdisc.org","f1c62359-2ac9-4a42-9587-9ddaec83d9ec","C49677","2023-12-15","Code_377"
"Code","SYSBP","http://www.cdisc.org","0b90a1c3-4255-4a30-b6de-3039c6fe86c4","C25298","2023-12-15","Code_378"
"Code","Clinical Test Result","http://www.cdisc.org","de5b1950-4f33-4d44-b6ed-8156e3a9590a","C77140","2023-12-15","Code_379"
"Code","Unit of Pressure","http://www.cdisc.org","83970188-96e6-48d6-9cd6-96338e0f7c6b","C49669","2023-12-15","Code_380"
"Code","Sitting","http://www.cdisc.org","e248365a-4f64-4c15-8ac9-1b7d6db51629","C62122","2023-12-15","Code_381"
"Code","Standing","http://www.cdisc.org","3919188b-3b09-4d6e-825d-589006b591eb","C62166","2023-12-15","Code_382"
"Code","Supine Position","http://www.cdisc.org","da5c91a2-1070-4850-b7cd-607fd52b9d82","C62167","2023-12-15","Code_383"
"Code","Body Position","http://www.cdisc.org","1f92e766-5d4c-4ce2-88f0-1b157ec2acae","C62164","2023-12-15","Code_384"
"Code","Brachial Artery","http://www.cdisc.org","2ad6c643-0e5b-4c3a-a083-a1fa77087c4f","C12681","2023-12-15","Code_385"
"Code","Common Carotid Artery","http://www.cdisc.org","dd210625-1483-46ef-bdf6-65af562d4b58","C12687","2023-12-15","Code_386"
"Code","Dorsalis Pedis Artery","http://www.cdisc.org","f39bc28e-c6f9-4437-b3f1-0b321e379064","C32478","2023-12-15","Code_387"
"Code","Femoral Artery","http://www.cdisc.org","ac0bed63-1a9c-4971-b2b3-9d609874c7a6","C12715","2023-12-15","Code_388"
"Code","Radial Artery","http://www.cdisc.org","c787b613-2f80-4947-b224-95bae9494375","C12838","2023-12-15","Code_389"
"Code","Anatomic Site","http://www.cdisc.org","197da622-0ec8-486f-9634-2eaa700ab79c","C13717","2023-12-15","Code_390"
"Code","Left","http://www.cdisc.org","de3debe1-9202-4b0b-9c7b-e6d8796de68a","C25229","2023-12-15","Code_391"
"Code","Right","http://www.cdisc.org","98c910f7-d8e4-4915-93a8-9f52eb3c2277","C25228","2023-12-15","Code_392"
"Code","Laterality","http://www.cdisc.org","16a809a6-5614-4117-9b54-3b49968ecae5","C25185","2023-12-15","Code_393"
"Code","SYSBP","http://www.cdisc.org","8eea205b-5653-43a8-bab0-ce13b63080dc","C25298","2023-12-15","Code_394"
"Code","DIABP","http://www.cdisc.org","b51413c8-36b7-4e8a-acaa-38d4d869cc1a","C25299","2023-12-15","Code_395"
"Code","Clinical Test Result","http://www.cdisc.org","c95dd78d-d6cb-4879-9507-8c0fe25e17a1","C77140","2023-12-15","Code_396"
"Code","Unit of Pressure","http://www.cdisc.org","a4c92d02-7ebd-4756-99ca-01d28198cd56","C49669","2023-12-15","Code_397"
"Code","Sitting","http://www.cdisc.org","2dca9ffb-f6a5-4185-aed7-2f658ebfd38a","C62122","2023-12-15","Code_398"
"Code","Standing","http://www.cdisc.org","3f04c5a9-32b4-4207-a94b-b24a95db1010","C62166","2023-12-15","Code_399"
"Code","Supine Position","http://www.cdisc.org","f042faef-af61-4663-85bd-51aa6c763c19","C62167","2023-12-15","Code_400"
"Code","Body Position","http://www.cdisc.org","fd2972f3-0e8f-4137-949c-c8dd2428235c","C62164","2023-12-15","Code_401"
"Code","Brachial Artery","http://www.cdisc.org","560d08bb-9d48-4a34-b569-a59c7ab8108d","C12681","2023-12-15","Code_402"
"Code","Common Carotid Artery","http://www.cdisc.org","64389969-5166-4fbb-868d-2cb6d167b040","C12687","2023-12-15","Code_403"
"Code","Dorsalis Pedis Artery","http://www.cdisc.org","c2e4e509-be3f-43e6-858d-d1373d4bb1ae","C32478","2023-12-15","Code_404"
"Code","Femoral Artery","http://www.cdisc.org","3c6d9462-9939-45f8-a57f-d2a729c5304b","C12715","2023-12-15","Code_405"
"Code","Radial Artery","http://www.cdisc.org","bc9442f7-8888-4822-8c64-2334203ae87b","C12838","2023-12-15","Code_406"
"Code","Anatomic Site","http://www.cdisc.org","98c96b37-9b26-4150-88e6-e6e38aac2e24","C13717","2023-12-15","Code_407"
"Code","Left","http://www.cdisc.org","a53afd27-42de-4b3b-bb6b-e37356f1f028","C25229","2023-12-15","Code_408"
"Code","Right","http://www.cdisc.org","6e3ae5c4-2a0c-4522-a225-fc98ffd44656","C25228","2023-12-15","Code_409"
"Code","Laterality","http://www.cdisc.org","001415b0-e423-4b69-9322-0ee2ac751742","C25185","2023-12-15","Code_410"
"Code","DIABP","http://www.cdisc.org","a31ac6f1-9e59-4ed7-bc54-ad391b949dfa","C25299","2023-12-15","Code_411"
"Code","HR","http://www.cdisc.org","17a62bbd-8ff9-4b76-bb5f-593ffdc68a47","C49677","2023-12-15","Code_412"
"Code","Clinical Test Result","http://www.cdisc.org","69133c8f-1b03-493c-a447-b4fa111a4b2d","C77140","2023-12-15","Code_413"
"Code","Count per Minute","http://www.cdisc.org","ab74a88b-81a0-4b4f-b087-5c4738f49be8","C73688","2023-12-15","Code_414"
"Code","Sitting","http://www.cdisc.org","ba468e6c-32bf-45a8-832c-9035a72b1aff","C62122","2023-12-15","Code_415"
"Code","Standing","http://www.cdisc.org","3b8d5188-ef9f-4a2c-b9dd-ae115533060d","C62166","2023-12-15","Code_416"
"Code","Supine Position","http://www.cdisc.org","95870135-871c-4993-bb62-f7a57e64308b","C62167","2023-12-15","Code_417"
"Code","Body Position","http://www.cdisc.org","8e76b2bc-ecbb-473c-8896-01a85574f5f4","C62164","2023-12-15","Code_418"
"Code","Brachial Artery","http://www.cdisc.org","662db499-a57b-4750-aab0-0d1e9988509e","C12681","2023-12-15","Code_419"
"Code","Common Carotid Artery","http://www.cdisc.org","d4e7aedc-5180-48c1-b68d-895ae0c96b04","C12687","2023-12-15","Code_420"
"Code","Dorsalis Pedis Artery","http://www.cdisc.org","c8410235-9805-460e-b8d0-0277bb0dc967","C32478","2023-12-15","Code_421"
"Code","Femoral Artery","http://www.cdisc.org","0846c55e-69b1-4692-82d7-f0a0312ddf19","C12715","2023-12-15","Code_422"
"Code","Radial Artery","http://www.cdisc.org","9785f0d4-000f-4c5c-bb0e-8ad781a604d4","C12838","2023-12-15","Code_423"
"Code","Anatomic Site","http://www.cdisc.org","5021c983-110c-48e5-9c4b-f7a384f32d57","C13717","2023-12-15","Code_424"
"Code","Left","http://www.cdisc.org","90f93d9e-ee21-4e22-ab7b-5da3e9996875","C25229","2023-12-15","Code_425"
"Code","Right","http://www.cdisc.org","7d6cf269-c287-41a5-bcc2-1c75921e5d38","C25228","2023-12-15","Code_426"
"Code","Laterality","http://www.cdisc.org","cf54c750-f220-4afe-8d38-a8d777f360da","C25185","2023-12-15","Code_427"
"Code","HR","http://www.cdisc.org","10a18763-8599-4cee-8bc1-7c4344db5ec6","C49677","2023-12-15","Code_428"
"Code","Placebo Comparator Arm","http://www.cdisc.org","5ffce3f7-e311-4971-a863-0c0340a67f2b","C174268","2023-12-15","Code_123"
"Code","Data Generated Within Study","http://www.cdisc.org","73bb86c5-b1f2-4d1d-8c8e-5b9eee822aab","C188866","2023-12-15","Code_124"
"Code","Active Comparator Arm","http://www.cdisc.org","fec3a8e8-068a-4416-8545-bd2ea5ddd504","C174267","2023-12-15","Code_125"
"Code","Data Generated Within Study","http://www.cdisc.org","528b44a0-775e-44a2-a74d-6f0107a91f25","C188866","2023-12-15","Code_126"
"Code","Active Comparator Arm","http://www.cdisc.org","7e668ecd-aebf-4941-b949-66a73c2522e9","C174267","2023-12-15","Code_127"
"Code","Data Generated Within Study","http://www.cdisc.org","47b9793b-96a3-4b09-ac85-5125182b8808","C188866","2023-12-15","Code_128"
"Code","Double Blind Study","http://www.cdisc.org","c84242af-90c2-4b02-b966-8abd062d171d","C15228","2023-12-15","Code_136"
"Code","Screening Epoch","http://www.cdisc.org","03d223b7-a109-48b1-90df-167f32303c92","C202487","2023-12-15","Code_129"
"Code","Treatment Epoch","http://www.cdisc.org","ca86538a-9f2a-4427-aab7-b9c48ff56273","C101526","2023-12-15","Code_130"
"Code","Treatment Epoch","http://www.cdisc.org","8bdae700-b461-4bff-a543-392471667599","C101526","2023-12-15","Code_131"
"Code","Treatment Epoch","http://www.cdisc.org","effc8e03-436c-4ed4-97f6-13cd1a6da5d7","C101526","2023-12-15","Code_132"
"Code","Follow-Up Epoch","http://www.cdisc.org","cb38a340-0e3a-4934-adec-e4fb241fe373","C202578","2023-12-15","Code_133"
"Code","Alzheimer's disease; unspecified","ICD-10-CM","3fe99698-fa13-42f4-94a2-015ca72001bd","G30.9","1","Code_550"
"Code","Alzheimer's disease","SNOMED","90c6b07f-12ab-4909-a9f9-b9981b678863","26929004","January 31, 2018","Code_551"
"Code","Sponsor","http://www.cdisc.org","7542a710-3546-4173-872a-4b8c26c496ea","C70793","2023-12-15","Code_142"
"Code","Primary Objective","http://www.cdisc.org","a4434b72-6593-4aa5-8f20-2db432f5fae7","C85826","2023-12-15","Code_555"
"Code","Primary Endpoint","http://www.cdisc.org","0a7834ef-11fc-4fb2-988f-2985f1edf4f8","C94496","2023-12-15","Code_554"
"Code","Primary Endpoint","http://www.cdisc.org","e09faaa8-2efa-44fd-ad7a-9f84d11bba07","C94496","2023-12-15","Code_556"
"Code","Primary Objective","http://www.cdisc.org","8f7973f5-2045-44ec-821b-acc33eacfda9","C85826","2023-12-15","Code_558"
"Code","Primary Endpoint","http://www.cdisc.org","6aaf11c4-da50-4df7-8a3c-b8bbfdcba778","C94496","2023-12-15","Code_557"
"Code","Primary Endpoint","http://www.cdisc.org","4ab15564-7708-4f01-bdb7-b5ce0d9532a1","C94496","2023-12-15","Code_559"
"Code","Primary Endpoint","http://www.cdisc.org","16f314a5-0a85-4c0f-b8fc-a616b2bc6347","C94496","2023-12-15","Code_560"
"Code","Secondary Objective","http://www.cdisc.org","129de9b2-ad0b-44b2-976c-aa0983f89c5c","C85827","2023-12-15","Code_562"
"Code","Secondary Endpoint","http://www.cdisc.org","fe166c93-7131-472e-894b-4fbbe4483446","C139173","2023-12-15","Code_561"
"Code","Secondary Endpoint","http://www.cdisc.org","256f8a0f-f698-4bc6-ac64-4c6d4f05c2ca","C139173","2023-12-15","Code_563"
"Code","Secondary Endpoint","http://www.cdisc.org","b7cb56d8-4e6f-4df7-97eb-9f04acd735b2","C139173","2023-12-15","Code_564"
"Code","Secondary Objective","http://www.cdisc.org","72ce817c-cc0a-4286-976b-232d04deb52b","C85827","2023-12-15","Code_566"
"Code","Secondary Endpoint","http://www.cdisc.org","98e4719a-c721-4601-906b-68933d4537e6","C139173","2023-12-15","Code_565"
"Code","Secondary Objective","http://www.cdisc.org","85ca58d7-1ff5-4384-92e3-90774795f63b","C85827","2023-12-15","Code_568"
"Code","Secondary Endpoint","http://www.cdisc.org","4ea66058-769a-43a8-b549-520dc93958d2","C139173","2023-12-15","Code_567"
"Code","Secondary Objective","http://www.cdisc.org","4457c6b6-e3e1-4a80-a1de-72d10eeaf2f6","C85827","2023-12-15","Code_570"
"Code","Secondary Endpoint","http://www.cdisc.org","ad5b00d7-c070-45ae-a0ab-f67a1ff53bc3","C139173","2023-12-15","Code_569"
"Code","Both","http://www.cdisc.org","cedbf195-0b14-4930-a555-dd00d3bc1035","C49636","2023-12-15","Code_553"
"Code","Inclusion Criteria","http://www.cdisc.org","8b7314d5-6421-4c3c-a5ef-02acc0fc6564","C25532","2023-12-15","Code_571"
"Code","Inclusion Criteria","http://www.cdisc.org","14aeef42-6eca-4d7c-ab7f-2c69ab6f1713","C25532","2023-12-15","Code_572"
"Code","Inclusion Criteria","http://www.cdisc.org","84301662-aa11-4728-b6aa-3778b9aecba9","C25532","2023-12-15","Code_573"
"Code","Inclusion Criteria","http://www.cdisc.org","fd673698-732e-4104-8685-7ec5df7a23b4","C25532","2023-12-15","Code_574"
"Code","Inclusion Criteria","http://www.cdisc.org","18032a6a-c7bd-4d0e-910b-d200cbe49668","C25532","2023-12-15","Code_575"
"Code","Inclusion Criteria","http://www.cdisc.org","2e65e106-90c8-4144-a553-4b45052e4016","C25532","2023-12-15","Code_576"
"Code","Inclusion Criteria","http://www.cdisc.org","8c7ee44e-ea84-4b95-bc3a-f03988cba0f2","C25532","2023-12-15","Code_577"
"Code","Inclusion Criteria","http://www.cdisc.org","090cc753-1bfa-4fd1-8e1f-fe4f29c0b2b2","C25532","2023-12-15","Code_578"
"Code","Exclusion Criteria","http://www.cdisc.org","faba291b-93f7-471e-ac45-645057facf93","C25370","2023-12-15","Code_579"
"Code","Exclusion Criteria","http://www.cdisc.org","dbbecccc-35e7-4235-aff8-3fa2bdf2f8c1","C25370","2023-12-15","Code_580"
"Code","Exclusion Criteria","http://www.cdisc.org","488b538c-7f55-4f88-81fe-0db19e78aa66","C25370","2023-12-15","Code_581"
"Code","Exclusion Criteria","http://www.cdisc.org","4c4827fa-0093-4bd2-a23c-0e7a57f47048","C25370","2023-12-15","Code_582"
"Code","Exclusion Criteria","http://www.cdisc.org","7f345507-e416-46b4-a4fa-eb5cb473c2e3","C25370","2023-12-15","Code_583"
"Code","Exclusion Criteria","http://www.cdisc.org","d188f000-5b15-457e-9709-7cf65ed39250","C25370","2023-12-15","Code_584"
"Code","Exclusion Criteria","http://www.cdisc.org","5985c8f5-14b8-4ff3-b226-428cf73606ef","C25370","2023-12-15","Code_585"
"Code","Exclusion Criteria","http://www.cdisc.org","6f5e24a7-3ca6-4ec3-b24c-c1254716a880","C25370","2023-12-15","Code_586"
"Code","Exclusion Criteria","http://www.cdisc.org","9293457e-40b1-4a17-9064-43a66ea4c36a","C25370","2023-12-15","Code_587"
"Code","Exclusion Criteria","http://www.cdisc.org","0cd6ef6a-e44e-4e34-8558-50f514646980","C25370","2023-12-15","Code_588"
"Code","Exclusion Criteria","http://www.cdisc.org","b4d8b705-ed7f-4076-969c-08d3a2755a71","C25370","2023-12-15","Code_589"
"Code","Exclusion Criteria","http://www.cdisc.org","a809b72c-d284-4bef-aaf0-c540e3bb6fd2","C25370","2023-12-15","Code_590"
"Code","Exclusion Criteria","http://www.cdisc.org","bade91dc-8c78-4a1b-87fd-37b74111fb19","C25370","2023-12-15","Code_591"
"Code","Exclusion Criteria","http://www.cdisc.org","1995bd53-b3e8-4e45-bd8d-671309fc4847","C25370","2023-12-15","Code_592"
"Code","Exclusion Criteria","http://www.cdisc.org","fefd09c7-edc8-4a6f-95f9-a72de8f091d4","C25370","2023-12-15","Code_593"
"Code","Exclusion Criteria","http://www.cdisc.org","45a516ad-c8c4-4b52-a436-51690d27c50b","C25370","2023-12-15","Code_594"
"Code","Exclusion Criteria","http://www.cdisc.org","fd19e155-7387-4aab-817c-5f173786dc2d","C25370","2023-12-15","Code_595"
"Code","Exclusion Criteria","http://www.cdisc.org","23b10eb4-2a56-48e3-8322-e569abdbfeb0","C25370","2023-12-15","Code_596"
"Code","Exclusion Criteria","http://www.cdisc.org","d5c1a298-26c2-4d89-8829-efffedaaaf10","C25370","2023-12-15","Code_597"
"Code","Exclusion Criteria","http://www.cdisc.org","a562a626-d218-413f-b915-917dd69e84e8","C25370","2023-12-15","Code_598"
"Code","Exclusion Criteria","http://www.cdisc.org","90478493-bf7d-4a8e-ae74-242c5e039bab","C25370","2023-12-15","Code_599"
"Code","Exclusion Criteria","http://www.cdisc.org","9a18a848-8ca1-4a8e-b27b-074df6b7b24b","C25370","2023-12-15","Code_600"
"Code","Exclusion Criteria","http://www.cdisc.org","e1723ef3-ae37-451d-b7e1-6a3a3a9e9847","C25370","2023-12-15","Code_601"
"Code","Year","http://www.cdisc.org","013e5217-fa6f-49bb-9534-0bb471c73597","C29848","2023-12-15","Code_552"
"Code","Before","http://www.cdisc.org","887627ae-d384-4e36-a303-27c0ac25e4a6","C201357","2023-12-15","Code_14"
"Code","Start to Start","http://www.cdisc.org","3a7a29c0-65d2-4e73-ba5b-fb0de4f7d522","C201355","2023-12-15","Code_15"
"Code","Before","http://www.cdisc.org","29a32dc2-3848-409d-b28b-e1965eb96ac8","C201357","2023-12-15","Code_16"
"Code","Start to Start","http://www.cdisc.org","7a833928-936f-413e-a1b6-9dfbf9785f84","C201355","2023-12-15","Code_17"
"Code","Fixed Reference","http://www.cdisc.org","68f65a1c-5c01-441c-bde2-f14741ca03e1","C201358","2023-12-15","Code_19"
"Code","Start to Start","http://www.cdisc.org","86523c5f-3548-4840-ada1-1905497df912","C201355","2023-12-15","Code_20"
"Code","After","http://www.cdisc.org","3d58d6f1-590b-4041-9a05-f10469a1a7b5","C201356","2023-12-15","Code_21"
"Code","Start to Start","http://www.cdisc.org","a7aac2db-8408-4856-8f7a-215f8ca72c22","C201355","2023-12-15","Code_22"
"Code","After","http://www.cdisc.org","51fda1fb-a212-4f8b-9682-b3493001b932","C201356","2023-12-15","Code_24"
"Code","Start to Start","http://www.cdisc.org","2d4cc83e-7b86-4f25-83d9-c017383b4711","C201355","2023-12-15","Code_25"
"Code","After","http://www.cdisc.org","4e917aa3-59b1-4d5f-a81f-0e6d1fb57f42","C201356","2023-12-15","Code_27"
"Code","Start to Start","http://www.cdisc.org","7764b473-cc2f-4db2-8186-e5ba0ba27e26","C201355","2023-12-15","Code_28"
"Code","After","http://www.cdisc.org","2ff5fa58-add3-4130-8808-9950eb37535d","C201356","2023-12-15","Code_30"
"Code","Start to Start","http://www.cdisc.org","3a40f66a-ff76-4f4d-858c-8b498116abe3","C201355","2023-12-15","Code_31"
"Code","After","http://www.cdisc.org","1867f918-bae7-4a6e-9f65-c613073ca6d1","C201356","2023-12-15","Code_35"
"Code","Start to Start","http://www.cdisc.org","2c085ecf-5cae-406f-8d15-afb21720fe6f","C201355","2023-12-15","Code_36"
"Code","After","http://www.cdisc.org","e1613815-e89f-4715-a45f-568ed33b544b","C201356","2023-12-15","Code_40"
"Code","Start to Start","http://www.cdisc.org","5707fd9e-7d34-4fe1-b4c1-86641c0e212e","C201355","2023-12-15","Code_41"
"Code","After","http://www.cdisc.org","929e6dbf-475c-4210-954a-08076a810cb0","C201356","2023-12-15","Code_45"
"Code","Start to Start","http://www.cdisc.org","9154b8ff-5bfb-43ef-bb16-64138c68d6ec","C201355","2023-12-15","Code_46"
"Code","After","http://www.cdisc.org","46dfcaec-d59b-4979-a028-42a2a908f8d0","C201356","2023-12-15","Code_50"
"Code","Start to Start","http://www.cdisc.org","a795a2a8-847d-4027-b279-d7926339c5f1","C201355","2023-12-15","Code_51"
"Code","After","http://www.cdisc.org","eb99fcf0-f853-4328-9148-1d931bb9f1dc","C201356","2023-12-15","Code_53"
"Code","Start to Start","http://www.cdisc.org","0b7e77d2-0c64-4760-b07f-49feea87e771","C201355","2023-12-15","Code_54"
"Code","After","http://www.cdisc.org","bc523310-4900-4246-87b0-ec496bdf3c5d","C201356","2023-12-15","Code_33"
"Code","Start to Start","http://www.cdisc.org","9481bbd3-4e37-4844-867f-3c81a773177a","C201355","2023-12-15","Code_34"
"Code","After","http://www.cdisc.org","3e836273-3310-4139-a5bb-0a567d4e109f","C201356","2023-12-15","Code_38"
"Code","Start to Start","http://www.cdisc.org","717580c2-8704-4a81-84a2-3b0026d3197a","C201355","2023-12-15","Code_39"
"Code","After","http://www.cdisc.org","e2c83820-a945-4575-ae45-203cff3fe098","C201356","2023-12-15","Code_43"
"Code","Start to Start","http://www.cdisc.org","e2bfc348-2e32-43b9-bbbd-484f5a53b4d2","C201355","2023-12-15","Code_44"
"Code","After","http://www.cdisc.org","acce4456-adf2-49a2-be8d-811186ced3ea","C201356","2023-12-15","Code_48"
"Code","Start to Start","http://www.cdisc.org","cf31264f-90d1-4283-8925-16f5590fd0a5","C201355","2023-12-15","Code_49"
"Code","Fixed Reference","http://www.cdisc.org","5b289776-9971-44ad-a563-8861b09c127c","C201358","2023-12-15","Code_56"
"Code","Start to Start","http://www.cdisc.org","601efc81-0084-4464-ba07-a92b24095e4b","C201355","2023-12-15","Code_57"
"Code","Fixed Reference","http://www.cdisc.org","009a23f4-40a0-4d07-84a0-8ea869c9f4d5","C201358","2023-12-15","Code_58"
"Code","Start to Start","http://www.cdisc.org","a83ae6b6-ff12-4e89-81e9-eb720df303b6","C201355","2023-12-15","Code_59"
"Code","Fixed Reference","http://www.cdisc.org","ebcb877e-0b5d-40b8-8f2d-f58754082f5e","C201358","2023-12-15","Code_60"
"Code","Start to Start","http://www.cdisc.org","54a976e0-27dc-474f-b3e3-b2a31eaea58c","C201355","2023-12-15","Code_61"
"Code","After","http://www.cdisc.org","4c74c7b5-a241-4f8e-9b8f-294c22ee43af","C201356","2023-12-15","Code_62"
"Code","Start to Start","http://www.cdisc.org","13fe86da-c14a-4ee9-9250-8f77e63dcfbf","C201355","2023-12-15","Code_63"
"Code","After","http://www.cdisc.org","c372a1f9-7ccf-489a-9e1f-b540b90091ad","C201356","2023-12-15","Code_64"
"Code","End to Start","http://www.cdisc.org","0b3cd6d8-7fbe-4b9e-a91d-65e358c7bc5d","C201353","2023-12-15","Code_65"
"Code","After","http://www.cdisc.org","1a28f017-e63b-48f0-bae9-41707e7b7d88","C201356","2023-12-15","Code_66"
"Code","Start to Start","http://www.cdisc.org","dac223b2-358a-4a60-875a-4688860ff45d","C201355","2023-12-15","Code_67"
"Code","After","http://www.cdisc.org","7583ccdf-b2d2-4142-abb6-1ddd5f50cc47","C201356","2023-12-15","Code_68"
"Code","End to Start","http://www.cdisc.org","3b0c79b9-1aa0-4836-ac78-034693a63b7a","C201353","2023-12-15","Code_69"
"Code","After","http://www.cdisc.org","343c146a-e2dd-4d86-ac39-227bfa517939","C201356","2023-12-15","Code_70"
"Code","Start to Start","http://www.cdisc.org","33126e50-fcd8-4085-b775-46d2e375f663","C201355","2023-12-15","Code_71"
"Code","Clinical Study Sponsor","http://www.cdisc.org","c246e3e8-23e4-4e18-ae04-5185488eba77","C70793","2023-12-15","Code_602"
"Code","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","f759c2ae-7b97-4806-a01f-4ce50c15f5e6","GBR","2020-08","Code_603"
"Code","Study Acronym","http://www.cdisc.org","34cf14df-18e9-4ce9-8610-d8f5b65b4de7","C94108","2023-12-15","Code_3"
"Code","Brief Study Title","http://www.cdisc.org","fda0b88a-f4d0-45a9-81a2-ce76f6c2ec1d","C99905x1","2023-12-15","Code_5"
"Code","Official Study Title","http://www.cdisc.org","0ccc4ce2-e088-43d5-9d37-81fc2a01488a","C99905x2","2023-12-15","Code_6"
"Code","Public Study Title","http://www.cdisc.org","38fc1cb4-0b27-4829-ba53-3f649a061508","C99905x3","2023-12-15","Code_7"
"Code","Final","http://www.cdisc.org","a318642e-08ce-4001-8478-a261d1236a96","C25508","2023-12-15","Code_8"
"Code","Protocol Effective Date","http://www.cdisc.org","0ba43f3b-ba27-480f-ab38-ee503e1d782a","C99903x1","2023-12-15","Code_11"
"Code","Region","http://www.cdisc.org","41dda794-e7d4-487d-9954-b39bec75e44c","C41129","2023-12-15","Code_13"
"Code","Europe","ISO 3166 1 alpha3","eb771f08-107e-4c84-85fd-24154ac1e600","150","2020-08","Code_12"
