"codeSystemVersion","codeSystem","id","uuid:ID","code","decode","instanceType"
"2023-12-15","http://www.cdisc.org","Code_379","e68c9d4a-f403-4644-999d-f6d52e9bafa2","C77140","Clinical Test Result","Code"
"2023-12-15","http://www.cdisc.org","Code_380","50b0c273-70e1-44c9-8589-fdceed3efa61","C49669","Unit of Pressure","Code"
"2023-12-15","http://www.cdisc.org","Code_381","d409f48f-eeda-4d37-bb5d-7cf5b175261a","C62122","Sitting","Code"
"2023-12-15","http://www.cdisc.org","Code_382","ecdf8738-bfcf-4c34-a506-3b21f3958a5a","C62166","Standing","Code"
"2023-12-15","http://www.cdisc.org","Code_383","4796b7d1-aeb4-4b34-93e7-ab2f81f685e4","C62167","Supine Position","Code"
"2023-12-15","http://www.cdisc.org","Code_384","62cfcd16-204c-47e5-8d7b-8a7ab356b8cf","C62164","Body Position","Code"
"2023-12-15","http://www.cdisc.org","Code_385","2db22cf5-a19b-448a-90ab-5ce0752c3a99","C12681","Brachial Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_386","3f46d5fa-d6be-4ea2-9613-fd7786cdee28","C12687","Common Carotid Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_387","c52da9ca-fcb6-4be3-b07c-a83ecca61a09","C32478","Dorsalis Pedis Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_388","e8d5341f-411e-438e-aeee-7aa349edb57e","C12715","Femoral Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_389","d52e2212-8b58-48db-824f-834d56a4878c","C12838","Radial Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_390","80ed5124-1ef2-46b3-a6bb-9fa365cdd414","C13717","Anatomic Site","Code"
"2023-12-15","http://www.cdisc.org","Code_391","1f691904-2689-4f47-981c-37f9b5489b93","C25229","Left","Code"
"2023-12-15","http://www.cdisc.org","Code_392","49795f8f-001f-4dac-b7e7-3695373dc5cd","C25228","Right","Code"
"2023-12-15","http://www.cdisc.org","Code_393","ef09c5e4-8a01-4964-9e3c-16c1b6cc2d19","C25185","Laterality","Code"
"2023-12-15","http://www.cdisc.org","Code_394","643711e3-31ef-4f88-a703-45b85a4669c8","C25298","SYSBP","Code"
"2023-12-15","http://www.cdisc.org","Code_395","32a0026b-f3a6-4dd3-b4c6-b1b602084470","C25299","DIABP","Code"
"2023-12-15","http://www.cdisc.org","Code_396","d40f22ae-2dbc-476f-b2c5-965620f63a79","C77140","Clinical Test Result","Code"
"2023-12-15","http://www.cdisc.org","Code_397","25aadf7d-0a25-4b3f-8211-6448b9a4f711","C49669","Unit of Pressure","Code"
"2023-12-15","http://www.cdisc.org","Code_398","c6b12950-1cf5-4069-8668-3105695e8baa","C62122","Sitting","Code"
"2023-12-15","http://www.cdisc.org","Code_399","2b569cf4-ec51-4028-be03-4fda32e17c52","C62166","Standing","Code"
"2023-12-15","http://www.cdisc.org","Code_400","be7209e1-a3d6-4830-9d8f-8024de0401b9","C62167","Supine Position","Code"
"2023-12-15","http://www.cdisc.org","Code_401","2f3c66df-b13b-48b1-bbb1-5853f92d730f","C62164","Body Position","Code"
"2023-12-15","http://www.cdisc.org","Code_402","150fa364-9c91-4ace-b028-a20352c336ec","C12681","Brachial Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_403","bd68dc5f-6d2f-4972-a2f4-3f02d6d6d834","C12687","Common Carotid Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_404","6120ae7d-defc-4a08-9bcd-35515105795a","C32478","Dorsalis Pedis Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_405","096bd8d3-ade6-495f-bfba-395cf96c2189","C12715","Femoral Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_406","8143feed-da1e-4c7b-8dac-c2aa751fd73e","C12838","Radial Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_407","c7a3efd0-1e2e-491b-b44f-db29c6d46866","C13717","Anatomic Site","Code"
"2023-12-15","http://www.cdisc.org","Code_408","90401679-153d-4411-8333-167d03f6cbfd","C25229","Left","Code"
"2023-12-15","http://www.cdisc.org","Code_409","72ef077e-616c-4c65-8a47-944d217af0cf","C25228","Right","Code"
"2023-12-15","http://www.cdisc.org","Code_410","66feb815-cefb-4fba-b44e-eff3523790ad","C25185","Laterality","Code"
"2023-12-15","http://www.cdisc.org","Code_411","30f2f8f0-963a-46b6-b3fc-f64be9726be7","C25299","DIABP","Code"
"2023-12-15","http://www.cdisc.org","Code_412","3694868f-2d34-4e08-99c7-6ed1f06a77a7","C49677","HR","Code"
"2023-12-15","http://www.cdisc.org","Code_413","98b4a0a9-32f5-4602-b2a1-67dec0b994b4","C77140","Clinical Test Result","Code"
"2023-12-15","http://www.cdisc.org","Code_414","cc3e55d0-b323-4b18-b629-9af5bf7e3f09","C73688","Count per Minute","Code"
"2023-12-15","http://www.cdisc.org","Code_415","ee69f453-eab0-40be-be34-70a2938cea05","C62122","Sitting","Code"
"2023-12-15","http://www.cdisc.org","Code_416","f3f5160a-5b43-4341-a1e1-9d709648232c","C62166","Standing","Code"
"2023-12-15","http://www.cdisc.org","Code_417","a1cc0a3a-0ad6-4222-9bf4-6c7fa64c19f3","C62167","Supine Position","Code"
"2023-12-15","http://www.cdisc.org","Code_418","51b69260-3806-4474-9152-9ec14565e89a","C62164","Body Position","Code"
"2023-12-15","http://www.cdisc.org","Code_419","8dc23af8-72cb-4a5d-aeb0-60772dca3e25","C12681","Brachial Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_420","bc6f9a56-a840-4e05-9be5-a6abfc1477da","C12687","Common Carotid Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_421","96489c6e-e7b5-4251-9f25-b8ee3cdd958e","C32478","Dorsalis Pedis Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_422","b50b4896-44c3-43c6-b9f9-d081bdd45771","C12715","Femoral Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_423","d5b41a31-2caf-4dee-9cd6-875c24ae00b6","C12838","Radial Artery","Code"
"2023-12-15","http://www.cdisc.org","Code_424","a5163478-b7af-4604-b784-df664d9c934a","C13717","Anatomic Site","Code"
"2023-12-15","http://www.cdisc.org","Code_425","5e9fbbb2-cbac-403b-9515-40559ac2fd66","C25229","Left","Code"
"2023-12-15","http://www.cdisc.org","Code_426","3a54a5a4-be0b-4aae-bccd-fa92d8a68cc8","C25228","Right","Code"
"2023-12-15","http://www.cdisc.org","Code_427","69b74173-a525-4823-968a-5766b299e25b","C25185","Laterality","Code"
"2023-12-15","http://www.cdisc.org","Code_428","9bfcb5e9-cdb6-4625-ae36-e0fd3d68d14b","C49677","HR","Code"
"2023-12-15","http://www.cdisc.org","Code_123","497814c5-531c-4bba-91a9-bd2f681f7272","C174268","Placebo Comparator Arm","Code"
"2023-12-15","http://www.cdisc.org","Code_124","534ac821-5c2d-477d-96d5-b1f342a69411","C188866","Data Generated Within Study","Code"
"2023-12-15","http://www.cdisc.org","Code_125","f7b8acc4-fd27-4e4c-a318-21516613275c","C174267","Active Comparator Arm","Code"
"2023-12-15","http://www.cdisc.org","Code_126","52663514-f1cd-4a10-bffe-8d38f81f43a5","C188866","Data Generated Within Study","Code"
"2023-12-15","http://www.cdisc.org","Code_127","8b3da4fa-f5de-4387-82ce-25f2c1e0fded","C174267","Active Comparator Arm","Code"
"2023-12-15","http://www.cdisc.org","Code_128","802f78e1-4c75-44bc-a5b6-004812de6e03","C188866","Data Generated Within Study","Code"
"2023-12-15","http://www.cdisc.org","Code_136","15a1043d-78f8-4f79-bf82-fe1bae12be04","C15228","Double Blind Study","Code"
"2023-12-15","http://www.cdisc.org","Code_129","c4e8d0a4-8aae-4838-855e-0c51f841250c","C202487","Screening Epoch","Code"
"2023-12-15","http://www.cdisc.org","Code_130","facce1a9-c144-4363-abc6-53558848963e","C101526","Treatment Epoch","Code"
"2023-12-15","http://www.cdisc.org","Code_131","05b7a1ab-60c2-4dc0-a473-238c61bbb3a8","C101526","Treatment Epoch","Code"
"2023-12-15","http://www.cdisc.org","Code_132","66d48b89-0814-4f52-87da-b889c7500a39","C101526","Treatment Epoch","Code"
"2023-12-15","http://www.cdisc.org","Code_133","141ad129-f35a-46b8-b0b5-50464949b830","C202578","Follow-Up Epoch","Code"
"1","ICD-10-CM","Code_550","cbfed9b6-8966-4d94-b21f-e7ef6d5faabb","G30.9","Alzheimer's disease; unspecified","Code"
"January 31, 2018","SNOMED","Code_551","b0481353-ee84-4ab4-9064-d909a4cf64de","26929004","Alzheimer's disease","Code"
"2023-12-15","http://www.cdisc.org","Code_142","2ae23351-b295-4279-b665-a98b4218e393","C70793","Sponsor","Code"
"2023-12-15","http://www.cdisc.org","Code_555","66e0463c-2181-44b3-b1b0-658bd0108388","C85826","Primary Objective","Code"
"2023-12-15","http://www.cdisc.org","Code_554","c3d64b26-f533-4b4a-92c9-c68daed1aaab","C94496","Primary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_556","f95c41f2-0770-4f99-869c-89f117fbe736","C94496","Primary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_558","63887cbf-a35e-49dd-8a5e-8105699138f4","C85826","Primary Objective","Code"
"2023-12-15","http://www.cdisc.org","Code_557","46b99f89-50d9-4891-aa5c-d569773d5524","C94496","Primary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_559","3a7b3216-a076-47e5-8af7-fb4965c3cdca","C94496","Primary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_560","5c4fa190-f23a-4554-ad89-c3a009475029","C94496","Primary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_562","5a53941e-48b3-4c64-8238-6636924b2295","C85827","Secondary Objective","Code"
"2023-12-15","http://www.cdisc.org","Code_561","962f2579-ded4-4b56-94f1-f74a6c4262aa","C139173","Secondary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_563","cae94197-6a59-4172-b2bc-8469a6f35746","C139173","Secondary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_564","7a651130-7f78-4b01-a446-ff6230b4e737","C139173","Secondary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_566","1d5a110d-efd8-4a18-be7c-27def1e0252a","C85827","Secondary Objective","Code"
"2023-12-15","http://www.cdisc.org","Code_565","8155a607-ffc7-44a4-a674-3dd3230aee64","C139173","Secondary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_568","765f4a25-547f-4a9b-97d2-5fcf4fb6ed84","C85827","Secondary Objective","Code"
"2023-12-15","http://www.cdisc.org","Code_567","1c36870c-9764-4ee0-a451-0bf382924850","C139173","Secondary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_570","da111b03-a9e3-4a9f-827f-bd7a4bbbf2a1","C85827","Secondary Objective","Code"
"2023-12-15","http://www.cdisc.org","Code_569","299cfdb8-eca6-4114-b274-e7ae6bcd43ea","C139173","Secondary Endpoint","Code"
"2023-12-15","http://www.cdisc.org","Code_553","944c59e3-4ef0-48fa-ac29-4abd4f3cdeb9","C49636","Both","Code"
"2023-12-15","http://www.cdisc.org","Code_571","2fe200e1-0f15-4cc6-893d-b6379824ab11","C25532","Inclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_572","b5add2d3-7f6a-403a-bf3b-4e7b3d70c27b","C25532","Inclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_573","01521853-ade0-4397-be95-c02acdce676d","C25532","Inclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_574","36f0efa1-2d66-4686-8aaa-9f1cd3995880","C25532","Inclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_575","cb211c03-6343-4a9f-bade-4cfbb1c3738f","C25532","Inclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_576","5ded2098-f2a4-4060-9180-0a745a54d104","C25532","Inclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_577","2fd9ca30-0a40-4e01-9e43-49be3e757d79","C25532","Inclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_578","a86426f2-5295-448f-b4cb-27e7a619a405","C25532","Inclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_579","ccfb4434-ebc9-46f9-be36-c15c6d39493e","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_580","4d747d59-6f32-4411-8c4a-3d46b027e9e5","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_581","b73e5938-a842-4796-986d-bdc889a9b17b","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_582","1e8ca122-b6f0-4d34-bf5b-d6527f0a1cf5","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_583","b98f0bf4-2012-4948-813f-de0c00c876f3","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_584","46905467-cac5-47dd-ac17-9f738ead160b","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_585","a76e1043-38e7-47b3-af59-d250599bd908","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_586","72a83756-226e-423d-bcfc-16ca65b0a0aa","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_587","84d74c97-99a0-41d5-88db-84975587378a","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_588","e7a55706-f79b-475f-9fab-ddbb35722c3f","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_589","9ef4d7da-198d-430f-a103-82b67e31ccab","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_590","d531e7c2-1751-4501-8ec6-a497875eb561","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_591","b4c549b9-299f-4933-ab8a-efc8c1d0b62f","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_592","6bbf574b-8af2-4acd-8749-74e72bac7da8","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_593","01fc5386-8187-4727-855c-75ba4f579256","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_594","7d8871b5-efdf-4c15-9921-fb1159d9acba","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_595","5cc28fae-3de5-433e-a07c-e2a8c88a31f6","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_596","13ff8f15-5cda-438c-aa68-960acaf03d51","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_597","65d67b03-c0d2-49f9-98e9-9ab2a0d58668","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_598","a5cb3104-10fe-4b0d-8bd2-29bff96342f9","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_599","d456d111-ac02-455d-94e6-f56bc3decf1b","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_600","59742ffa-feff-4d76-b082-95cec3a285d7","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_601","50685c2d-fe7e-499e-b112-0c2c41265640","C25370","Exclusion Criteria","Code"
"2023-12-15","http://www.cdisc.org","Code_552","fa2b744f-40d8-4404-9e49-5e674b096991","C29848","Year","Code"
"2023-12-15","http://www.cdisc.org","Code_14","c62fb3ad-2964-4dfc-b2c6-db3ef1d32747","C201357","Before","Code"
"2023-12-15","http://www.cdisc.org","Code_15","daf3aa3e-4612-4ef4-8512-2ce85df43b18","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_16","6a27af0c-9130-4c17-9e44-ffcee07aeb93","C201357","Before","Code"
"2023-12-15","http://www.cdisc.org","Code_17","ddc78773-e966-4bdc-b05c-bb1f11d49e0d","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_19","57bbccdb-8b5e-40f9-84ce-7d917403713f","C201358","Fixed Reference","Code"
"2023-12-15","http://www.cdisc.org","Code_20","f711b4fd-dad7-476c-af09-be3c3a86ae73","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_21","3c1c5774-b9fa-4258-853c-7accfc80d42a","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_22","17d6036c-7b06-4d98-b0b7-68ea5c120336","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_24","d0b4aea7-b1de-4e77-a131-6a9a811843da","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_25","21d6c362-f936-4d4c-a156-3b96a5295436","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_27","25adb4f0-315c-481a-b0bd-5672b777af5c","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_28","59a9177e-21d0-4615-b553-1a30a7780066","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_30","f69f868a-f496-49f3-99d7-e6ccd25d2833","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_31","f991416c-191f-4b54-a4ed-4ebd0163bba0","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_35","cd9a6001-a5e0-4942-8073-d8a3b73b6b69","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_36","915f9d58-f5c4-45e1-aeba-4e61482f6fe4","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_40","1944a89a-8bd3-4afc-8111-c0ea995dfba3","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_41","73bbfd15-a0f2-4aa8-866f-08ee291fe208","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_45","0bb9d526-dabc-4928-8412-e5489147b2ed","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_46","692c1297-dc42-40fb-8a46-224220b9e261","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_50","b82ed577-5d6e-4b9a-a729-327d7a1a672f","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_51","4aa25b15-cf4c-4759-be85-c6ef57872782","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_53","10285355-1cfb-4e1e-a6ef-86242eb2dfb7","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_54","0202a249-aa42-4a32-b875-8dacdc826bff","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_33","979c499d-ac97-4ecf-80ad-dbb5804678ba","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_34","eaf5d524-ff6c-4a6a-97cf-e7640bb722ee","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_38","0775d603-af65-4a9e-88e0-362434841d39","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_39","061c95d7-f9db-4391-a104-87c4e35a8428","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_43","819bc572-e43c-489f-8870-722b7dd3dbd3","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_44","ae5b5da2-b3ca-43da-be13-b69958ecfa53","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_48","3375b3c3-5db2-49b2-b384-c4f3e03b2fa9","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_49","721850ab-8f30-4dd1-bc52-62778c25d19c","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_56","ddc7c96b-6499-4abb-8f07-e5fa005f9aaf","C201358","Fixed Reference","Code"
"2023-12-15","http://www.cdisc.org","Code_57","e1d9c7f2-3d5d-4ec4-9a09-70358fecde91","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_58","8272f304-3ed1-4399-ab8c-6435538922ce","C201358","Fixed Reference","Code"
"2023-12-15","http://www.cdisc.org","Code_59","1b947278-9670-4613-9cee-f08cb1ebd28e","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_60","64cb67aa-b8eb-417e-b6e2-f09e84ef075e","C201358","Fixed Reference","Code"
"2023-12-15","http://www.cdisc.org","Code_61","ad0beda7-b750-40b7-882a-bd554a620ee3","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_62","e43a8812-53f4-4704-baa6-b8a119618a24","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_63","09d1a512-28c3-4ecb-a139-3f9bf0f7feb2","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_64","0e6b85d6-c725-459b-84db-7d2973005eda","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_65","fcfef213-ae1e-4890-9467-f2dc40e01849","C201353","End to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_66","8d4b027b-97e7-42fc-b5f2-d8931219cfd2","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_67","c2bf9256-b9f0-4247-99c7-ebaf55d89f64","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_68","6f8b9a82-d13f-4e76-9413-e7d7bcebf790","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_69","58c3281a-d3b6-42bf-9415-9c867e5ed031","C201353","End to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_70","93944e3b-0561-4181-a69a-63a4b6f8f028","C201356","After","Code"
"2023-12-15","http://www.cdisc.org","Code_71","3f5056a7-f395-44be-a23b-be5357c575e2","C201355","Start to Start","Code"
"2023-12-15","http://www.cdisc.org","Code_602","08b42e87-9fa7-41ee-9617-d70f6ba53957","C70793","Clinical Study Sponsor","Code"
"2020-08","ISO 3166 1 alpha3","Code_603","9a95bbdb-4ff6-4141-910a-c966d0f37ab0","GBR","United Kingdom of Great Britain and Northern Ireland","Code"
"2023-12-15","http://www.cdisc.org","Code_3","0d9ffdc6-da73-4406-96f8-25af804a3ae9","C94108","Study Acronym","Code"
"2023-12-15","http://www.cdisc.org","Code_5","87cf6979-15ca-429d-a996-a503515320f2","C99905x1","Brief Study Title","Code"
"2023-12-15","http://www.cdisc.org","Code_6","6b289901-b212-483b-a3e2-9a05aa449808","C99905x2","Official Study Title","Code"
"2023-12-15","http://www.cdisc.org","Code_7","52c3b52d-16ff-4172-a247-702a4bca35ec","C99905x3","Public Study Title","Code"
"2023-12-15","http://www.cdisc.org","Code_8","5f939cba-f61d-43d3-9f7d-ddb5a91cf1e1","C25508","Final","Code"
"2023-12-15","http://www.cdisc.org","Code_11","494f9903-755e-4426-acc3-93f933777cc1","C99903x1","Protocol Effective Date","Code"
"2023-12-15","http://www.cdisc.org","Code_13","ab3f653b-bb5b-4c58-87d9-bfb21426064a","C41129","Region","Code"
"2020-08","ISO 3166 1 alpha3","Code_12","c3cc0141-7a32-456d-bd78-ef39f8da51bb","150","Europe","Code"
