"decode","instanceType","uuid:ID","id","codeSystem","code","codeSystemVersion"
"SYSBP","Code","31e3b2c3-d5dd-4812-af12-1737c3987579","Code_378","http://www.cdisc.org","C25298","2023-12-15"
"Clinical Test Result","Code","148355cb-6371-4806-8494-e00b4dbcd114","Code_379","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","2cf9e42b-2fa7-43b2-a774-429ecb0c3d0b","Code_380","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","bab491ab-3941-443c-975e-d1e10cbfe292","Code_381","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","305dd343-b605-4d52-9877-258e7461fb9c","Code_382","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","89fa1987-9237-41b7-8ddd-96bfe0c16b31","Code_383","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","c1e3f1f5-c104-469e-ad1b-b149cf0cb4de","Code_384","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","c1f22b4f-38ea-488c-b69a-fbc65b09df8f","Code_385","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","eca5b43f-aaef-4df1-955d-f0b95609ddc0","Code_386","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","364cf71c-edaa-475e-b2b4-726956ea1441","Code_387","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","92bff1d9-eeb8-466c-b572-f8b934d6688b","Code_388","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","5c3989b8-c0d2-45d2-a6e5-b03a4f7b942a","Code_389","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","d196f4d2-3db1-4a6f-8d7e-309a5c5767bd","Code_390","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","203534fb-62c5-4699-a4b0-090f1d36aba1","Code_391","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","7c3ba70c-8d4c-430d-840b-da94c288a464","Code_392","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","73ab47ca-ec1c-4db0-8cb7-2d0b099633d2","Code_393","http://www.cdisc.org","C25185","2023-12-15"
"SYSBP","Code","6c06586e-a68b-4fc8-92ab-4e33b187df21","Code_394","http://www.cdisc.org","C25298","2023-12-15"
"DIABP","Code","7e4dab0b-12dd-4575-9659-78c956471e36","Code_395","http://www.cdisc.org","C25299","2023-12-15"
"Clinical Test Result","Code","a87726c0-d2ad-44bb-88cd-976737a55af4","Code_396","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","1bb79dfc-c23f-40c7-8df9-b712a0192aef","Code_397","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","24cda4f2-05ca-42c8-914b-c24cd75ef1c8","Code_398","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","64670865-b2a1-4324-84d1-925c5c4f9995","Code_399","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","5aff77a0-6005-4b68-8d78-67bad51684e2","Code_400","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","433c0c19-ea8f-439f-b78f-b3adcb5f1a8a","Code_401","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","4251e1c1-1b61-4cbf-9493-33d2e1e18e5d","Code_402","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","3c1e3491-85ff-4443-92b8-283f3194a605","Code_403","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","8fdd0e59-b38c-4359-83d8-adea3bd5b6af","Code_404","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","9f76ca9c-ffee-4636-b224-1756dafb82ca","Code_405","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","c435ee3c-134d-4c81-af9c-1b30079cd7c6","Code_406","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","a1f4aa26-d03d-4de7-a07a-bef6065de340","Code_407","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","bec4e7ae-a6f0-414d-880b-8b3c70e241f9","Code_408","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","8e8f956b-64eb-4d17-b726-5b6105e736ff","Code_409","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","21da3574-8771-4dde-b49a-b1250ac8ebd0","Code_410","http://www.cdisc.org","C25185","2023-12-15"
"DIABP","Code","7e0ed430-aa0f-4faa-9832-6825e84b1d15","Code_411","http://www.cdisc.org","C25299","2023-12-15"
"HR","Code","268342f1-59cf-4e10-a986-5a965d0aaae5","Code_412","http://www.cdisc.org","C49677","2023-12-15"
"Clinical Test Result","Code","5fe59636-f42b-4958-98ab-525ebf2c904f","Code_413","http://www.cdisc.org","C77140","2023-12-15"
"Count per Minute","Code","20f04b00-043f-4b6b-9f24-7b59fe3753b7","Code_414","http://www.cdisc.org","C73688","2023-12-15"
"Sitting","Code","d160cd28-c251-484b-9a43-b1ca6435bb4e","Code_415","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","aa5a33eb-9db3-4631-84b4-fd69cec43c70","Code_416","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","62d864a6-e91f-43ff-b330-c9f4e373b4f3","Code_417","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","397f0952-2e9c-42fb-8875-65fabe785c8e","Code_418","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","2cdbd384-2e38-4c6d-803c-b1b14f5d01f9","Code_419","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","450ce65d-efb1-4039-816b-d9a579a401cf","Code_420","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","58d77d64-fada-48c0-b626-21d7e8dff85e","Code_421","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","a66cc0ac-e876-4f11-b065-b7b02440c523","Code_422","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","355e47b3-e39a-4b00-8d23-e21507dce7b0","Code_423","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","bec54545-2384-40d3-b18c-bcc9fed2dd46","Code_424","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","86fa0313-0973-4a99-be39-d54514a28220","Code_425","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","ae16f535-7a61-4e58-a062-8a690c42d6e7","Code_426","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","031025c0-da69-4723-a168-bdd987aae979","Code_427","http://www.cdisc.org","C25185","2023-12-15"
"HR","Code","a8001f9d-cc2f-47a9-ba74-403d706da99a","Code_428","http://www.cdisc.org","C49677","2023-12-15"
"Placebo Comparator Arm","Code","5bac85a8-646a-420d-ab93-151f677c0163","Code_123","http://www.cdisc.org","C174268","2023-12-15"
"Data Generated Within Study","Code","488abb2f-3afd-4137-913b-e856aba568e6","Code_124","http://www.cdisc.org","C188866","2023-12-15"
"Active Comparator Arm","Code","b80feaf6-ebe0-4e8c-b62e-64b740c527f6","Code_125","http://www.cdisc.org","C174267","2023-12-15"
"Data Generated Within Study","Code","299ebc0d-c540-455b-a099-48f0ace2d8b3","Code_126","http://www.cdisc.org","C188866","2023-12-15"
"Active Comparator Arm","Code","5bf51fbc-91b4-4a88-ac96-e13a391476a7","Code_127","http://www.cdisc.org","C174267","2023-12-15"
"Data Generated Within Study","Code","ab284841-addc-49d7-8fce-1d3aed8d2157","Code_128","http://www.cdisc.org","C188866","2023-12-15"
"Double Blind Study","Code","d0db63b9-dec7-45db-93df-4652e711a3f8","Code_136","http://www.cdisc.org","C15228","2023-12-15"
"Screening Epoch","Code","3678ba97-f154-4091-a55d-75cee4f395cf","Code_129","http://www.cdisc.org","C202487","2023-12-15"
"Treatment Epoch","Code","4a6efd99-8201-4c98-8371-40663cf6f160","Code_130","http://www.cdisc.org","C101526","2023-12-15"
"Treatment Epoch","Code","b1d0df4f-a657-488a-9dfb-8d1aee19cb3f","Code_131","http://www.cdisc.org","C101526","2023-12-15"
"Treatment Epoch","Code","04a62182-5016-4667-b518-e99a99ef4f74","Code_132","http://www.cdisc.org","C101526","2023-12-15"
"Follow-Up Epoch","Code","fa8770c7-21e5-4cb8-9342-6077cdeeb5fd","Code_133","http://www.cdisc.org","C202578","2023-12-15"
"Alzheimer's disease; unspecified","Code","54272912-94dd-4ced-9f3d-c63677dc42f3","Code_550","ICD-10-CM","G30.9","1"
"Alzheimer's disease","Code","cc62f3c3-8b29-4333-b833-a03f0ad3bcdf","Code_551","SNOMED","26929004","January 31, 2018"
"Sponsor","Code","4df03796-eca7-4f7e-84c2-fd42e8cc37f1","Code_142","http://www.cdisc.org","C70793","2023-12-15"
"Primary Objective","Code","1d86f2a4-4470-42e8-87b8-8674b985c7e3","Code_555","http://www.cdisc.org","C85826","2023-12-15"
"Primary Endpoint","Code","9a53d44e-efea-42bc-bdc4-36d3b7614235","Code_554","http://www.cdisc.org","C94496","2023-12-15"
"Primary Endpoint","Code","865001c5-8785-4251-8b1d-079c3f026a80","Code_556","http://www.cdisc.org","C94496","2023-12-15"
"Primary Objective","Code","da6ffa6e-f79e-4300-bb83-c9b0bcbfe3da","Code_558","http://www.cdisc.org","C85826","2023-12-15"
"Primary Endpoint","Code","8ab773f8-594e-4dc8-86d9-1f731e999bbc","Code_557","http://www.cdisc.org","C94496","2023-12-15"
"Primary Endpoint","Code","9f00867e-c6f4-4875-be99-c4a2bad254eb","Code_559","http://www.cdisc.org","C94496","2023-12-15"
"Primary Endpoint","Code","1b70d11c-50dd-4413-8a97-0478ad87b6c7","Code_560","http://www.cdisc.org","C94496","2023-12-15"
"Secondary Objective","Code","84bbf8f9-e527-4c63-a23b-a01703f24387","Code_562","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","ec21ee20-842a-48cd-a267-db1358d48fd9","Code_561","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Endpoint","Code","72c6bd4c-8eee-4373-9da5-1285e1dd34a4","Code_563","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Endpoint","Code","370832a0-865d-47b1-afe9-507af02027f7","Code_564","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Objective","Code","cd50a832-25cf-4926-ae04-42a4624864f9","Code_566","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","eeb9f7fb-6bfb-4a34-ac8c-c5ec08a2c0a3","Code_565","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Objective","Code","0ca119dc-ff01-470d-9527-ceef57bbf0ed","Code_568","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","5acab520-b665-4072-9f36-90944557aad5","Code_567","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Objective","Code","7268b9a1-a010-43df-9c80-06bfd26275dc","Code_570","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","8e8dccdc-ff86-4afd-8c93-5722adee7962","Code_569","http://www.cdisc.org","C139173","2023-12-15"
"Both","Code","c1001f8c-4926-4ccd-b1db-dba382ba0972","Code_553","http://www.cdisc.org","C49636","2023-12-15"
"Inclusion Criteria","Code","09da53bc-6631-4041-91a4-e1fb646090cd","Code_571","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","83ffe9b1-3798-4a58-8849-d56c72ba1208","Code_572","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","94201361-8ad7-4eb9-a4ef-a013e973a04b","Code_573","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","c22c8350-f64d-4279-b0bf-3d0033561374","Code_574","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","1292464c-7bd6-4bbf-a615-9dde47b460cd","Code_575","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","81a3dd8b-5560-465a-a0fe-67a8008b4cc5","Code_576","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","e0dc0172-bcae-4de6-99e2-9be4a0795c02","Code_577","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","c621e0e1-84d0-4899-9811-f39249d17eb7","Code_578","http://www.cdisc.org","C25532","2023-12-15"
"Exclusion Criteria","Code","b6aa86b1-fb1c-4fe7-bb4c-67a0fc6dd766","Code_579","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","df5c08d0-80d0-421f-9834-87284708769c","Code_580","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","4479616c-2930-4eea-a022-1f0f16faaff6","Code_581","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","7588eb7a-3acc-4ee6-b343-56afbd84d553","Code_582","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","5b2d4961-c3fc-4fe8-9c2b-a1a4d0953907","Code_583","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","9c36cc46-b807-414c-b7b8-bbdf3f035fd4","Code_584","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","ccb802cb-5180-4dea-8b5d-929c6c4498bd","Code_585","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","d963b97f-d744-40c3-9be9-5f8e9750aba7","Code_586","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","2249fd82-ab0f-48a8-a96c-faec641ceab0","Code_587","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","14d975b5-b2cd-4d95-8555-2ce753d472f1","Code_588","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","f8724a7f-12f5-44cd-960a-9f9e2773707c","Code_589","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","989b2455-b644-416d-b73c-bbdae6fec04f","Code_590","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","c76dd883-67a2-44d5-84b7-af4d798d5fad","Code_591","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","6447f9c4-c766-4e5c-b79b-b89f8841e030","Code_592","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","6627fa74-1ac1-471b-a84d-d9f71479a866","Code_593","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","8a043227-790a-4887-b090-266b65d197c0","Code_594","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","561f09c3-0d34-4068-8f6c-c42a8e78fcb2","Code_595","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","3368c422-5c1b-4acb-8b8b-afeceb058e1d","Code_596","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","b62106f1-5f6d-4aa8-a068-2ce69e88eadb","Code_597","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","18b1dd5f-fa85-4801-b245-2e8eb2d24909","Code_598","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","6502d239-97ad-494c-9689-5e1575ccc56c","Code_599","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","e33c999d-2b2b-48a6-a811-8d648ed79c1c","Code_600","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","0dc76c95-b32e-41bf-8d40-db3a1251f95f","Code_601","http://www.cdisc.org","C25370","2023-12-15"
"Year","Code","47b6353a-9ff7-4312-aaae-3a2fd901626a","Code_552","http://www.cdisc.org","C29848","2023-12-15"
"Before","Code","7cd25713-a0cf-4306-a948-e102bc4245e0","Code_14","http://www.cdisc.org","C201357","2023-12-15"
"Start to Start","Code","81a74aef-442e-4ffc-bec4-52a5a0f59111","Code_15","http://www.cdisc.org","C201355","2023-12-15"
"Before","Code","65806121-4c36-4bf0-91bd-54b3fe2774be","Code_16","http://www.cdisc.org","C201357","2023-12-15"
"Start to Start","Code","bc506b02-59c5-4adc-8a90-a52eeb91f5d2","Code_17","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","b542e950-5c5a-4811-b0db-54f3ca403eba","Code_19","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","d77e7209-33ec-48f7-aafd-4299dfc12c24","Code_20","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","c80d6882-1a6a-4918-bf77-bb984b8a7171","Code_21","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","4faa5a16-fac7-434a-b27d-6c7c55608405","Code_22","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","cc72971a-8224-4f61-b0e6-a26814a7f2e0","Code_24","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","533e1e97-7846-48ac-b202-9458fd020dd8","Code_25","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","241cfc07-bba5-45fd-96ef-54493b76c5dd","Code_27","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","9a76c962-7fb1-4db4-a511-1e2a0c6b5f38","Code_28","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","21304e5c-793f-4104-8a55-589a354c5587","Code_30","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","62e5acb3-ada3-4c0f-9829-bb9ecf4b5c0b","Code_31","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","339c482e-71b7-4c40-87c2-9a9fa47135b1","Code_35","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","ef76e7fa-ef93-4290-9461-493b6c0e67d7","Code_36","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","9672302a-97d1-4ec1-a8a2-083c1c9f4d9a","Code_40","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","1db3cfd3-1e32-47f6-801e-771c4d0ec7f4","Code_41","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","61356e0e-bddc-4f00-9839-74219d05aaaf","Code_45","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","398ca159-dfb6-41ab-966d-0fdfd1ea2c7c","Code_46","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","c04b14e3-3ba3-45a1-9163-4d9868238c02","Code_50","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","38375329-3b3f-4260-a893-d9b675e8f95b","Code_51","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","b9fb818a-7ad8-416f-b2ac-ec9774c0b0fb","Code_53","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","7662d7b9-eccf-4d52-85c3-3c4fd2e53d06","Code_54","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","6a4cf2cd-d0e9-4777-9aba-791db60a5fab","Code_33","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","87769b65-934b-4036-b28c-4f083240abe7","Code_34","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","bb1d7be9-ada1-4965-90e2-abb2e2a79815","Code_38","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","3905ba91-f9a2-4c8f-a031-f2706b74514c","Code_39","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","f224b450-c703-496f-9b09-9f49d7e20599","Code_43","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","08c2ca06-78e5-4617-bb9b-8f7cce8cda88","Code_44","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","7db169eb-69bb-4d76-8acf-ea2a4e3939e9","Code_48","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","7caf591c-fc1c-41ab-95ba-17e9c186698a","Code_49","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","57710048-c304-49c7-82a1-d49663be79ab","Code_56","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","8f659db0-8531-47bf-aa34-85163b59a519","Code_57","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","8951861d-28a6-448c-85ae-f02185d754b2","Code_58","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","b39adac8-44b4-4187-8f0b-365a82e0a1db","Code_59","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","5d73b784-4bd9-4086-8d92-2319d1f355f5","Code_60","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","12d251ae-78bc-4543-8af8-43495416b51b","Code_61","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","1ddf7037-16ea-4c65-8f3b-c396574cb078","Code_62","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","fef94a56-1ebd-4d9b-8872-0d547f20979a","Code_63","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","bfcb8976-a4cd-455a-9579-108ab95dbc74","Code_64","http://www.cdisc.org","C201356","2023-12-15"
"End to Start","Code","c4476667-31e9-49e5-8023-905deda5a46b","Code_65","http://www.cdisc.org","C201353","2023-12-15"
"After","Code","9cf837a5-94eb-4945-a116-b6032cdb17bd","Code_66","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","160285a9-34e6-4f7f-b220-6b366d2e7dcf","Code_67","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","0ca8db42-7f15-4dc4-8470-e7bb1f34da6d","Code_68","http://www.cdisc.org","C201356","2023-12-15"
"End to Start","Code","7c995ac2-c4ca-492f-9e1c-b1d3a01836fa","Code_69","http://www.cdisc.org","C201353","2023-12-15"
"After","Code","36435101-006c-43f4-aeb7-6605d946ed2c","Code_70","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","09dc9c51-7c23-49cb-82cb-4312931950e9","Code_71","http://www.cdisc.org","C201355","2023-12-15"
"Clinical Study Sponsor","Code","85fc5fa7-1a4f-4251-aab4-9273cb618f52","Code_602","http://www.cdisc.org","C70793","2023-12-15"
"United Kingdom of Great Britain and Northern Ireland","Code","46bb5b80-e077-4c98-89be-ade6842cd2e3","Code_603","ISO 3166 1 alpha3","GBR","2020-08"
"Study Acronym","Code","acdff789-bbcf-4490-acce-3eed2786ef03","Code_3","http://www.cdisc.org","C94108","2023-12-15"
"Brief Study Title","Code","62975a24-1102-438e-97c6-8014aa4f2191","Code_5","http://www.cdisc.org","C99905x1","2023-12-15"
"Official Study Title","Code","69f10d15-8a08-4091-9005-318053167785","Code_6","http://www.cdisc.org","C99905x2","2023-12-15"
"Public Study Title","Code","b45c84ac-f3f8-4c60-9f79-edab7102f95a","Code_7","http://www.cdisc.org","C99905x3","2023-12-15"
"Final","Code","a4377f76-edb9-4927-b339-0352554e9bac","Code_8","http://www.cdisc.org","C25508","2023-12-15"
"Protocol Effective Date","Code","93e9f9dd-12af-4e2b-a8b0-1036353f4544","Code_11","http://www.cdisc.org","C99903x1","2023-12-15"
"Region","Code","ced64929-3314-4a06-a43f-7a842d3c32a4","Code_13","http://www.cdisc.org","C41129","2023-12-15"
"Europe","Code","98492c56-46e2-40e8-92a4-beea28ab227b","Code_12","ISO 3166 1 alpha3","150","2020-08"
