"codeSystemVersion","uuid:ID","instanceType","codeSystem","id","decode","code"
"2023-12-15","655b489c-cc01-427a-a82f-5cf2cc0569a4","Code","http://www.cdisc.org","Code_378","SYSBP","C25298"
"2023-12-15","39fd0d80-3967-41b1-ac0c-dad92a206ba7","Code","http://www.cdisc.org","Code_379","Clinical Test Result","C77140"
"2023-12-15","3c49b272-c789-44c6-85a5-02558e4137d7","Code","http://www.cdisc.org","Code_380","Unit of Pressure","C49669"
"2023-12-15","00713ed3-06ba-4ae6-8a33-ac00d7f2f4ca","Code","http://www.cdisc.org","Code_381","Sitting","C62122"
"2023-12-15","94e0b9a8-1cad-471d-b5c7-f1324f7722b0","Code","http://www.cdisc.org","Code_382","Standing","C62166"
"2023-12-15","83edb34f-d973-4cf8-ac59-634496955dcf","Code","http://www.cdisc.org","Code_383","Supine Position","C62167"
"2023-12-15","95d38da6-c460-4169-8e9d-ecac70133bc6","Code","http://www.cdisc.org","Code_384","Body Position","C62164"
"2023-12-15","ceb59b4f-fd06-4672-bc15-ac21b48e7aa0","Code","http://www.cdisc.org","Code_385","Brachial Artery","C12681"
"2023-12-15","7a1b569b-c42b-443e-9931-bae2655247eb","Code","http://www.cdisc.org","Code_386","Common Carotid Artery","C12687"
"2023-12-15","67ff66ea-8536-4360-990a-0608e1a79e45","Code","http://www.cdisc.org","Code_387","Dorsalis Pedis Artery","C32478"
"2023-12-15","a04eae2d-ede7-4e61-b268-f493993e86c2","Code","http://www.cdisc.org","Code_388","Femoral Artery","C12715"
"2023-12-15","186b08fc-24a7-4fa8-94d9-dd51f2a0104c","Code","http://www.cdisc.org","Code_389","Radial Artery","C12838"
"2023-12-15","422574cf-e13b-45d8-8aaf-6df92aed22ff","Code","http://www.cdisc.org","Code_390","Anatomic Site","C13717"
"2023-12-15","aaeee412-82c9-4f86-a673-d27e9c0f7337","Code","http://www.cdisc.org","Code_391","Left","C25229"
"2023-12-15","9dcdd434-c596-408d-95a5-2ed25dd28157","Code","http://www.cdisc.org","Code_392","Right","C25228"
"2023-12-15","d0949cff-a1d8-43ae-a753-5ee286f5428b","Code","http://www.cdisc.org","Code_393","Laterality","C25185"
"2023-12-15","b8d48a53-f835-4ce1-8410-ee069d7031b5","Code","http://www.cdisc.org","Code_394","SYSBP","C25298"
"2023-12-15","3dc22b91-8ce7-4ee6-9199-476d8ba55e07","Code","http://www.cdisc.org","Code_395","DIABP","C25299"
"2023-12-15","9640ee1c-40f0-4a4f-9d7f-51b8899c68d8","Code","http://www.cdisc.org","Code_396","Clinical Test Result","C77140"
"2023-12-15","d86f18a7-271d-4025-a19e-548e362c7ff1","Code","http://www.cdisc.org","Code_397","Unit of Pressure","C49669"
"2023-12-15","4868ba41-df35-48d3-adfa-07b1393f8557","Code","http://www.cdisc.org","Code_398","Sitting","C62122"
"2023-12-15","26b0f804-7133-466c-9a52-bfa39d63ee3c","Code","http://www.cdisc.org","Code_399","Standing","C62166"
"2023-12-15","70145c8e-abda-4d60-9c20-6b7c7b7d1169","Code","http://www.cdisc.org","Code_400","Supine Position","C62167"
"2023-12-15","2ae16a87-a013-4f30-936d-7422da73ec66","Code","http://www.cdisc.org","Code_401","Body Position","C62164"
"2023-12-15","9ed44ca1-f19c-4d9c-9733-daad3c411f7c","Code","http://www.cdisc.org","Code_402","Brachial Artery","C12681"
"2023-12-15","e47436ae-1e4a-4f3e-bfff-914a98044384","Code","http://www.cdisc.org","Code_403","Common Carotid Artery","C12687"
"2023-12-15","32bc4173-d1f0-4b38-af4b-9ae1cc835ee3","Code","http://www.cdisc.org","Code_404","Dorsalis Pedis Artery","C32478"
"2023-12-15","7b5a95ee-82f7-4e31-9dbd-315973e8abf8","Code","http://www.cdisc.org","Code_405","Femoral Artery","C12715"
"2023-12-15","fd6ea3db-38dc-43b4-ad01-71468b46df2d","Code","http://www.cdisc.org","Code_406","Radial Artery","C12838"
"2023-12-15","65a62046-ecf9-4b56-9d47-ce35865d787b","Code","http://www.cdisc.org","Code_407","Anatomic Site","C13717"
"2023-12-15","9a06cbac-526a-41bb-b932-3999c4442480","Code","http://www.cdisc.org","Code_408","Left","C25229"
"2023-12-15","a404bd14-924b-42dd-a623-dc60edf1c9c8","Code","http://www.cdisc.org","Code_409","Right","C25228"
"2023-12-15","e78eb08d-c6b4-445d-8337-ed1775efebcc","Code","http://www.cdisc.org","Code_410","Laterality","C25185"
"2023-12-15","eebe09e4-6866-42bf-acfe-8a5891d2c9f9","Code","http://www.cdisc.org","Code_411","DIABP","C25299"
"2023-12-15","bcb88371-5d62-4bd1-817c-624e7eaeea46","Code","http://www.cdisc.org","Code_412","HR","C49677"
"2023-12-15","c59d69ed-693f-4fdd-8248-7471adfb88d1","Code","http://www.cdisc.org","Code_413","Clinical Test Result","C77140"
"2023-12-15","5c95d453-3094-47e3-bad2-a8b8df51a06a","Code","http://www.cdisc.org","Code_414","Count per Minute","C73688"
"2023-12-15","5dc11bb6-5f5f-4fe9-9eef-29841d74af0e","Code","http://www.cdisc.org","Code_415","Sitting","C62122"
"2023-12-15","3c77dfef-b5f5-48d7-ae40-0fb563e0b8ee","Code","http://www.cdisc.org","Code_416","Standing","C62166"
"2023-12-15","fa88fe43-e799-4ef3-b7ab-286c1443cd1e","Code","http://www.cdisc.org","Code_417","Supine Position","C62167"
"2023-12-15","5ba56a08-5e7e-4430-9cab-e062000cb71d","Code","http://www.cdisc.org","Code_418","Body Position","C62164"
"2023-12-15","e975aa7d-ede4-4d97-ad6a-f54d791c5e6d","Code","http://www.cdisc.org","Code_419","Brachial Artery","C12681"
"2023-12-15","7f38eabc-8d17-40ee-8f8b-e129dfd77cc6","Code","http://www.cdisc.org","Code_420","Common Carotid Artery","C12687"
"2023-12-15","d6c8de53-4300-4a7f-9b27-f7cb3daa6106","Code","http://www.cdisc.org","Code_421","Dorsalis Pedis Artery","C32478"
"2023-12-15","502596d9-6744-4518-a350-5ea37ccc203e","Code","http://www.cdisc.org","Code_422","Femoral Artery","C12715"
"2023-12-15","18ea1b7c-6634-4d18-9ac0-af08f799b762","Code","http://www.cdisc.org","Code_423","Radial Artery","C12838"
"2023-12-15","2827f449-465c-4a35-ac92-72d7c1ef2464","Code","http://www.cdisc.org","Code_424","Anatomic Site","C13717"
"2023-12-15","96027971-5de3-4832-9939-c8a1ba0020d4","Code","http://www.cdisc.org","Code_425","Left","C25229"
"2023-12-15","ae07b66b-c3f5-4bac-9cdd-4969ff466a7f","Code","http://www.cdisc.org","Code_426","Right","C25228"
"2023-12-15","7ef41c55-9e07-453f-b350-0b5c3d9e30a8","Code","http://www.cdisc.org","Code_427","Laterality","C25185"
"2023-12-15","2a544ea7-9a4b-470a-8542-bf4b5992868f","Code","http://www.cdisc.org","Code_428","HR","C49677"
"2023-12-15","e834a538-ea2f-406d-b337-2ce074887255","Code","http://www.cdisc.org","Code_123","Placebo Comparator Arm","C174268"
"2023-12-15","b9edf22b-ecc4-468d-8079-cdc6e3b27793","Code","http://www.cdisc.org","Code_124","Data Generated Within Study","C188866"
"2023-12-15","9b1fdeef-b8b1-4d56-b5a1-911eb2138f87","Code","http://www.cdisc.org","Code_125","Active Comparator Arm","C174267"
"2023-12-15","cf8b99c5-0c24-45e0-8add-48fa0d0866e9","Code","http://www.cdisc.org","Code_126","Data Generated Within Study","C188866"
"2023-12-15","99a12c3b-bf44-4d7e-a055-0667b82400ab","Code","http://www.cdisc.org","Code_127","Active Comparator Arm","C174267"
"2023-12-15","bb102cb4-465d-4055-b5c3-a2b4016192f0","Code","http://www.cdisc.org","Code_128","Data Generated Within Study","C188866"
"2023-12-15","d74db551-951c-467c-9357-2d5a7f9eb44c","Code","http://www.cdisc.org","Code_136","Double Blind Study","C15228"
"2023-12-15","c86fad25-17ab-4e9b-870d-9bb17d23a6df","Code","http://www.cdisc.org","Code_129","Screening Epoch","C202487"
"2023-12-15","1130059e-9a1e-4607-a361-4ca75586a492","Code","http://www.cdisc.org","Code_130","Treatment Epoch","C101526"
"2023-12-15","c83de03c-8cf4-418e-b0fa-5ea123190eda","Code","http://www.cdisc.org","Code_131","Treatment Epoch","C101526"
"2023-12-15","5aa17a52-f908-4850-bd10-f28335f8c1b3","Code","http://www.cdisc.org","Code_132","Treatment Epoch","C101526"
"2023-12-15","7af0928b-8343-4916-b2f8-671274115162","Code","http://www.cdisc.org","Code_133","Follow-Up Epoch","C202578"
"1","ff143e06-283d-4a7f-a455-01fdc9e88fe9","Code","ICD-10-CM","Code_550","Alzheimer's disease; unspecified","G30.9"
"January 31, 2018","71966ae5-0669-451b-b969-f4353fd88247","Code","SNOMED","Code_551","Alzheimer's disease","26929004"
"2023-12-15","5344b666-1246-4a8c-9643-1903eb783900","Code","http://www.cdisc.org","Code_142","Sponsor","C70793"
"2023-12-15","b4d454c8-a597-40b9-95cb-404b652a17c7","Code","http://www.cdisc.org","Code_555","Primary Objective","C85826"
"2023-12-15","668a25ca-e05f-401b-8750-42be609acb31","Code","http://www.cdisc.org","Code_554","Primary Endpoint","C94496"
"2023-12-15","7f1e0746-efe0-4cb8-9c57-b99fc9170308","Code","http://www.cdisc.org","Code_556","Primary Endpoint","C94496"
"2023-12-15","56fbbdbb-6750-41f6-b680-76c4275ca639","Code","http://www.cdisc.org","Code_558","Primary Objective","C85826"
"2023-12-15","530a1d8f-7022-458b-b479-c064e028676b","Code","http://www.cdisc.org","Code_557","Primary Endpoint","C94496"
"2023-12-15","09d3d906-320e-47d2-a018-dc65ee16da6c","Code","http://www.cdisc.org","Code_559","Primary Endpoint","C94496"
"2023-12-15","435413b3-8adf-4d1f-9487-21143804c999","Code","http://www.cdisc.org","Code_560","Primary Endpoint","C94496"
"2023-12-15","33bf9e44-4a23-42d4-884e-65645db6df82","Code","http://www.cdisc.org","Code_562","Secondary Objective","C85827"
"2023-12-15","f7552af2-7efc-4e29-acf5-8b0b6398146a","Code","http://www.cdisc.org","Code_561","Secondary Endpoint","C139173"
"2023-12-15","1a027b5b-889f-4efd-a37d-920da2581332","Code","http://www.cdisc.org","Code_563","Secondary Endpoint","C139173"
"2023-12-15","6fcf07ab-8009-484b-991a-e73ae67c325c","Code","http://www.cdisc.org","Code_564","Secondary Endpoint","C139173"
"2023-12-15","1176b324-60ee-4183-9948-80a842f7200f","Code","http://www.cdisc.org","Code_566","Secondary Objective","C85827"
"2023-12-15","d0b7ac6e-fc9d-46d1-b681-58c2eda32345","Code","http://www.cdisc.org","Code_565","Secondary Endpoint","C139173"
"2023-12-15","5a225444-8ab8-4f68-a3e5-1110f483c558","Code","http://www.cdisc.org","Code_568","Secondary Objective","C85827"
"2023-12-15","0c7fb566-e94a-4b0f-8f4e-449bf4d500c5","Code","http://www.cdisc.org","Code_567","Secondary Endpoint","C139173"
"2023-12-15","5dc57ee9-be58-4085-865a-47f2051d75b4","Code","http://www.cdisc.org","Code_570","Secondary Objective","C85827"
"2023-12-15","60104145-b2f0-4dbb-8531-289550cb3a3f","Code","http://www.cdisc.org","Code_569","Secondary Endpoint","C139173"
"2023-12-15","23117354-a650-47c2-b6e9-147435657e81","Code","http://www.cdisc.org","Code_553","Both","C49636"
"2023-12-15","88b3c7fa-0d96-4d85-89b1-f2716e6ce96d","Code","http://www.cdisc.org","Code_571","Inclusion Criteria","C25532"
"2023-12-15","df4dcac6-93a5-49ab-b9e6-287776080695","Code","http://www.cdisc.org","Code_572","Inclusion Criteria","C25532"
"2023-12-15","e7307204-4f38-49b5-ac23-7ff9fc8f8a52","Code","http://www.cdisc.org","Code_573","Inclusion Criteria","C25532"
"2023-12-15","572b33eb-2525-4fa0-b285-998c0f54e4fa","Code","http://www.cdisc.org","Code_574","Inclusion Criteria","C25532"
"2023-12-15","55d8126e-fbf0-4fe6-8c60-1e6a9ada278d","Code","http://www.cdisc.org","Code_575","Inclusion Criteria","C25532"
"2023-12-15","8c9347b2-c57e-4744-844b-eccdad27b8dc","Code","http://www.cdisc.org","Code_576","Inclusion Criteria","C25532"
"2023-12-15","ab827c77-b804-410c-b3d8-fcbff5417d71","Code","http://www.cdisc.org","Code_577","Inclusion Criteria","C25532"
"2023-12-15","93aea3f2-b174-475b-b7e3-d0b2979396ad","Code","http://www.cdisc.org","Code_578","Inclusion Criteria","C25532"
"2023-12-15","b90b0dfb-5386-4d3f-b401-039c521dabe6","Code","http://www.cdisc.org","Code_579","Exclusion Criteria","C25370"
"2023-12-15","21d42e05-2fc2-45f3-8e11-0f8d3c884499","Code","http://www.cdisc.org","Code_580","Exclusion Criteria","C25370"
"2023-12-15","c4b3f351-b005-4061-89ef-7a4059b20814","Code","http://www.cdisc.org","Code_581","Exclusion Criteria","C25370"
"2023-12-15","876d7441-ce8f-40e6-8a6a-238cfbce0b76","Code","http://www.cdisc.org","Code_582","Exclusion Criteria","C25370"
"2023-12-15","a07a5a87-e8cd-4ab2-b51e-60b7fca3b124","Code","http://www.cdisc.org","Code_583","Exclusion Criteria","C25370"
"2023-12-15","6b87ab35-ec13-413f-a95f-ce7764dd2209","Code","http://www.cdisc.org","Code_584","Exclusion Criteria","C25370"
"2023-12-15","b368c63f-c09c-414b-9c09-0cb5e65d3dbb","Code","http://www.cdisc.org","Code_585","Exclusion Criteria","C25370"
"2023-12-15","3709266c-3a2b-4a99-bdca-94c76db026f4","Code","http://www.cdisc.org","Code_586","Exclusion Criteria","C25370"
"2023-12-15","c1e9990e-125a-43d9-a21a-ccdd40dc3948","Code","http://www.cdisc.org","Code_587","Exclusion Criteria","C25370"
"2023-12-15","a8dcf12b-4782-410a-b223-f99445e5f7be","Code","http://www.cdisc.org","Code_588","Exclusion Criteria","C25370"
"2023-12-15","a98f5052-5269-40b7-b8df-a38d28a48e43","Code","http://www.cdisc.org","Code_589","Exclusion Criteria","C25370"
"2023-12-15","59f87f83-44f3-4d65-a75e-1ef8a26d11de","Code","http://www.cdisc.org","Code_590","Exclusion Criteria","C25370"
"2023-12-15","827f8265-7e3b-4f3c-b0ee-57b5289c4383","Code","http://www.cdisc.org","Code_591","Exclusion Criteria","C25370"
"2023-12-15","7745488d-a96c-47ee-81c3-ef6b6ab1736f","Code","http://www.cdisc.org","Code_592","Exclusion Criteria","C25370"
"2023-12-15","1acd386d-208c-4d62-9ef5-b330705403a7","Code","http://www.cdisc.org","Code_593","Exclusion Criteria","C25370"
"2023-12-15","8704d665-4ea1-4f50-b1ec-63303400d373","Code","http://www.cdisc.org","Code_594","Exclusion Criteria","C25370"
"2023-12-15","b4677312-a0ab-4a44-b734-0bc1bca1d361","Code","http://www.cdisc.org","Code_595","Exclusion Criteria","C25370"
"2023-12-15","f89926ae-8816-4e54-a88e-9be1dfa8a799","Code","http://www.cdisc.org","Code_596","Exclusion Criteria","C25370"
"2023-12-15","a46e0bc5-dfb8-4b72-89cf-d1010500c592","Code","http://www.cdisc.org","Code_597","Exclusion Criteria","C25370"
"2023-12-15","ab424434-20d5-4e85-be94-553788e37c9c","Code","http://www.cdisc.org","Code_598","Exclusion Criteria","C25370"
"2023-12-15","ad1f606c-96a3-4dce-b0f8-b4d35c8e1e80","Code","http://www.cdisc.org","Code_599","Exclusion Criteria","C25370"
"2023-12-15","e6b3b7f2-5cb0-4029-a5e5-4cc5959652fb","Code","http://www.cdisc.org","Code_600","Exclusion Criteria","C25370"
"2023-12-15","283a7e35-ef18-472d-bb0a-8bc327cfe3db","Code","http://www.cdisc.org","Code_601","Exclusion Criteria","C25370"
"2023-12-15","d51f8354-c396-4774-be4e-1841e638c0d5","Code","http://www.cdisc.org","Code_552","Year","C29848"
"2023-12-15","af1b0c8e-45f6-496e-98d8-1994c1213b48","Code","http://www.cdisc.org","Code_14","Before","C201357"
"2023-12-15","ff349309-e438-4f50-8bef-5c5ffd0c775c","Code","http://www.cdisc.org","Code_15","Start to Start","C201355"
"2023-12-15","aa4d38f5-3ae3-437c-a977-b5cc59381432","Code","http://www.cdisc.org","Code_16","Before","C201357"
"2023-12-15","e917e57d-5c38-424b-97aa-a5d651a5fa94","Code","http://www.cdisc.org","Code_17","Start to Start","C201355"
"2023-12-15","42e16c90-cf54-4b59-b9bd-4dc40b799e55","Code","http://www.cdisc.org","Code_19","Fixed Reference","C201358"
"2023-12-15","b7e6193f-d0f2-4131-b9f2-9cb7d58164d8","Code","http://www.cdisc.org","Code_20","Start to Start","C201355"
"2023-12-15","690418e7-a12e-4879-99a4-7e905ddaee29","Code","http://www.cdisc.org","Code_21","After","C201356"
"2023-12-15","840567a6-c6c7-4616-b56f-f77118f36a4e","Code","http://www.cdisc.org","Code_22","Start to Start","C201355"
"2023-12-15","b02b660f-78c8-4af2-856c-d98591e91d76","Code","http://www.cdisc.org","Code_24","After","C201356"
"2023-12-15","7496d2a9-df94-4aaa-b7f7-986169b0bfe3","Code","http://www.cdisc.org","Code_25","Start to Start","C201355"
"2023-12-15","2f631b83-01b6-48e1-8942-62a48c328838","Code","http://www.cdisc.org","Code_27","After","C201356"
"2023-12-15","c47ff5b7-6548-407e-b739-dd74a5f772bd","Code","http://www.cdisc.org","Code_28","Start to Start","C201355"
"2023-12-15","3d2ee07a-e3c3-4a67-81b3-5987efb9de55","Code","http://www.cdisc.org","Code_30","After","C201356"
"2023-12-15","d3a78b39-ff37-4714-9dda-262dfc54adbf","Code","http://www.cdisc.org","Code_31","Start to Start","C201355"
"2023-12-15","f4113f13-901f-4048-9995-c80e2b2ba32c","Code","http://www.cdisc.org","Code_35","After","C201356"
"2023-12-15","71979872-7c13-43e1-9842-63518dac22f5","Code","http://www.cdisc.org","Code_36","Start to Start","C201355"
"2023-12-15","b1c3cbc1-c778-4cab-9ffd-0d69bced238f","Code","http://www.cdisc.org","Code_40","After","C201356"
"2023-12-15","852b8d2d-8e8e-4fc8-8920-ba42d55b5f5b","Code","http://www.cdisc.org","Code_41","Start to Start","C201355"
"2023-12-15","469d614f-5df7-4319-a6e3-8c53cc4df27f","Code","http://www.cdisc.org","Code_45","After","C201356"
"2023-12-15","9c4f71a1-a619-44ae-bfae-6712bb33a82d","Code","http://www.cdisc.org","Code_46","Start to Start","C201355"
"2023-12-15","46bdcfa2-e18b-499f-9b30-de70da15cd0d","Code","http://www.cdisc.org","Code_50","After","C201356"
"2023-12-15","c09861e2-c85d-45bb-a4d8-8b338f39d512","Code","http://www.cdisc.org","Code_51","Start to Start","C201355"
"2023-12-15","53002117-84fd-42d9-b4d5-d123b1a93744","Code","http://www.cdisc.org","Code_53","After","C201356"
"2023-12-15","4082940e-3913-4432-9a60-42c1c8ea4c25","Code","http://www.cdisc.org","Code_54","Start to Start","C201355"
"2023-12-15","0225e2b7-f46c-4564-b60a-f51fb3b65af8","Code","http://www.cdisc.org","Code_33","After","C201356"
"2023-12-15","60e2ae2b-11aa-4161-a499-32d720805ec5","Code","http://www.cdisc.org","Code_34","Start to Start","C201355"
"2023-12-15","9d4d769f-cd89-451f-a08d-d4142cc65bd2","Code","http://www.cdisc.org","Code_38","After","C201356"
"2023-12-15","40b78b4c-a47a-4797-a5cd-53764441196a","Code","http://www.cdisc.org","Code_39","Start to Start","C201355"
"2023-12-15","9ea54546-7fce-4136-b8cc-91a6b44483ad","Code","http://www.cdisc.org","Code_43","After","C201356"
"2023-12-15","48e400ac-3e72-44b5-849b-e46e04743ef0","Code","http://www.cdisc.org","Code_44","Start to Start","C201355"
"2023-12-15","61b41eae-23b4-4f5a-80a3-20471ea18148","Code","http://www.cdisc.org","Code_48","After","C201356"
"2023-12-15","9c774bf6-527d-42de-9624-d8e4f47a3e8f","Code","http://www.cdisc.org","Code_49","Start to Start","C201355"
"2023-12-15","0e9aa099-b0c3-40ea-9dd7-f1c6ed0306fa","Code","http://www.cdisc.org","Code_56","Fixed Reference","C201358"
"2023-12-15","e18e6dce-ef01-4fc0-afb5-a93f0df8da55","Code","http://www.cdisc.org","Code_57","Start to Start","C201355"
"2023-12-15","9a3e5352-33d6-4894-8d04-50ba06ad9b0b","Code","http://www.cdisc.org","Code_58","Fixed Reference","C201358"
"2023-12-15","1f4994da-840c-41e4-999d-90cc5197857c","Code","http://www.cdisc.org","Code_59","Start to Start","C201355"
"2023-12-15","6ae2786a-88fc-4118-b90d-00dd122efcb4","Code","http://www.cdisc.org","Code_60","Fixed Reference","C201358"
"2023-12-15","dbd013cd-8f42-4d5d-838b-ccf4a091fbc2","Code","http://www.cdisc.org","Code_61","Start to Start","C201355"
"2023-12-15","425a2d15-0121-4a8f-98bb-f96775dc5149","Code","http://www.cdisc.org","Code_62","After","C201356"
"2023-12-15","da6b3f73-6d05-474c-9ae1-b711e9542d46","Code","http://www.cdisc.org","Code_63","Start to Start","C201355"
"2023-12-15","83f3ac48-68a1-4303-87a1-eb9fdefab9b3","Code","http://www.cdisc.org","Code_64","After","C201356"
"2023-12-15","d3c3ce93-e906-44a4-9ccb-761a29ac7a5b","Code","http://www.cdisc.org","Code_65","End to Start","C201353"
"2023-12-15","4b33bfb4-44b3-4e6f-b0ff-d6f91df92614","Code","http://www.cdisc.org","Code_66","After","C201356"
"2023-12-15","11f16fee-c7c4-42f2-8b90-f7d48d9e4e81","Code","http://www.cdisc.org","Code_67","Start to Start","C201355"
"2023-12-15","a750a9fb-c4ed-49ba-bf54-66d9496b81bd","Code","http://www.cdisc.org","Code_68","After","C201356"
"2023-12-15","63948b82-c846-48b8-971e-b6615d2df168","Code","http://www.cdisc.org","Code_69","End to Start","C201353"
"2023-12-15","d2949921-7878-46a5-a275-3573b06a17a8","Code","http://www.cdisc.org","Code_70","After","C201356"
"2023-12-15","e699cc4e-253c-4b5e-9a2c-19859e622f8f","Code","http://www.cdisc.org","Code_71","Start to Start","C201355"
"2023-12-15","393cf8b8-b075-4a87-9bb0-7f5d1931f267","Code","http://www.cdisc.org","Code_602","Clinical Study Sponsor","C70793"
"2020-08","23b8cf3f-22ab-484c-8870-7bfc04edf070","Code","ISO 3166 1 alpha3","Code_603","United Kingdom of Great Britain and Northern Ireland","GBR"
"2023-12-15","25f8af42-8a2d-4539-95ff-47f539044711","Code","http://www.cdisc.org","Code_3","Study Acronym","C94108"
"2023-12-15","549ac0c3-c38a-4518-b294-e121ce2e0bec","Code","http://www.cdisc.org","Code_5","Brief Study Title","C99905x1"
"2023-12-15","bbf67252-950f-4795-b716-c9ba67518d8f","Code","http://www.cdisc.org","Code_6","Official Study Title","C99905x2"
"2023-12-15","16abd725-4372-4aae-9b82-8d40bb387ba7","Code","http://www.cdisc.org","Code_7","Public Study Title","C99905x3"
"2023-12-15","407862e8-8d72-4142-b8fb-0b37cf055733","Code","http://www.cdisc.org","Code_8","Final","C25508"
"2023-12-15","e3f78b71-1a1c-4c25-ac0d-04b7e90990eb","Code","http://www.cdisc.org","Code_11","Protocol Effective Date","C99903x1"
"2023-12-15","0f7b9a0f-8090-46ca-b00b-d73fdddbe5ea","Code","http://www.cdisc.org","Code_13","Region","C41129"
"2020-08","c97f2bac-e0fa-4003-b5cf-d7a5a24275f7","Code","ISO 3166 1 alpha3","Code_12","Europe","150"
