"uuid:ID","id","codeSystemVersion","code","codeSystem","decode","instanceType"
"1648b82b-435d-4766-ad54-f4b939ce8622","Code_379","2023-12-15","C77140","http://www.cdisc.org","Clinical Test Result","Code"
"cb5e45b5-ce7e-4323-9b5d-c3f141291a30","Code_380","2023-12-15","C49669","http://www.cdisc.org","Unit of Pressure","Code"
"44abd650-59e9-46a3-af49-51c52d62ed59","Code_381","2023-12-15","C62122","http://www.cdisc.org","Sitting","Code"
"e34e0bbb-8615-4599-8b37-c7b13737afdf","Code_382","2023-12-15","C62166","http://www.cdisc.org","Standing","Code"
"5943a3b1-b0ba-43d9-ae67-aa05183b7191","Code_383","2023-12-15","C62167","http://www.cdisc.org","Supine Position","Code"
"723370ae-5ae9-4f5e-8901-385d99d4a668","Code_384","2023-12-15","C62164","http://www.cdisc.org","Body Position","Code"
"5705bd65-7b92-4ade-9eea-6a9b0580061b","Code_385","2023-12-15","C12681","http://www.cdisc.org","Brachial Artery","Code"
"d8e60d70-f208-4560-b885-30033cc41b68","Code_386","2023-12-15","C12687","http://www.cdisc.org","Common Carotid Artery","Code"
"97c15ad4-9df6-4dba-9e72-ee6cd18541ff","Code_387","2023-12-15","C32478","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"b94385cd-d2ca-4d42-beb1-fe17fd1b13dc","Code_388","2023-12-15","C12715","http://www.cdisc.org","Femoral Artery","Code"
"cd9304b6-dfa2-43f0-9a26-9bc351140402","Code_389","2023-12-15","C12838","http://www.cdisc.org","Radial Artery","Code"
"bf9be0f2-74bd-4093-8de4-725b3db4e862","Code_390","2023-12-15","C13717","http://www.cdisc.org","Anatomic Site","Code"
"2140af04-72a7-4f16-b55f-0a5709ee3033","Code_391","2023-12-15","C25229","http://www.cdisc.org","Left","Code"
"eee1f9d5-6768-476d-b1a8-a50645809dbe","Code_392","2023-12-15","C25228","http://www.cdisc.org","Right","Code"
"bcb0a757-28dc-453c-8c13-6056009df2f3","Code_393","2023-12-15","C25185","http://www.cdisc.org","Laterality","Code"
"3efc0687-b715-4a5f-90ed-55dd7f7349d5","Code_394","2023-12-15","C25298","http://www.cdisc.org","SYSBP","Code"
"6e1e7a7d-1d84-4e0b-a6fe-424cb84e794f","Code_395","2023-12-15","C25299","http://www.cdisc.org","DIABP","Code"
"2f595eaf-bb66-4721-915e-cb24fdc86da4","Code_396","2023-12-15","C77140","http://www.cdisc.org","Clinical Test Result","Code"
"051459b3-9376-4b18-a30a-8a0f34c3b137","Code_397","2023-12-15","C49669","http://www.cdisc.org","Unit of Pressure","Code"
"18f20848-2ebe-4895-9c3f-19711d119bfe","Code_398","2023-12-15","C62122","http://www.cdisc.org","Sitting","Code"
"999ec3be-c8bb-4d72-ba19-ce96a1d209d8","Code_399","2023-12-15","C62166","http://www.cdisc.org","Standing","Code"
"ed0b86de-c4de-4483-98b9-498ea9c8f561","Code_400","2023-12-15","C62167","http://www.cdisc.org","Supine Position","Code"
"9278d03c-8502-4fd2-8f6b-85902dfeb7b0","Code_401","2023-12-15","C62164","http://www.cdisc.org","Body Position","Code"
"153afa7b-8003-407f-a8df-229a4a74de24","Code_402","2023-12-15","C12681","http://www.cdisc.org","Brachial Artery","Code"
"0d2cd987-8f61-4da0-947f-f6b6e918f5cc","Code_403","2023-12-15","C12687","http://www.cdisc.org","Common Carotid Artery","Code"
"721c560f-7311-43a1-ba51-3c35de73865e","Code_404","2023-12-15","C32478","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"fbd30059-e944-41ab-b7ff-cfce016ac725","Code_405","2023-12-15","C12715","http://www.cdisc.org","Femoral Artery","Code"
"5085f9eb-b227-40bd-91c8-8c27b800e8d1","Code_406","2023-12-15","C12838","http://www.cdisc.org","Radial Artery","Code"
"c0f0244c-e333-4b7b-8017-d2a10474195b","Code_407","2023-12-15","C13717","http://www.cdisc.org","Anatomic Site","Code"
"bbd085dd-7521-49d9-8917-d14b03a832d2","Code_408","2023-12-15","C25229","http://www.cdisc.org","Left","Code"
"9cb4bd64-9575-4b22-87c7-e6f4b7984bc5","Code_409","2023-12-15","C25228","http://www.cdisc.org","Right","Code"
"e545feee-94f9-472a-a1f3-5531847e3c17","Code_410","2023-12-15","C25185","http://www.cdisc.org","Laterality","Code"
"255675dc-b75a-455b-b815-594f36e133f2","Code_411","2023-12-15","C25299","http://www.cdisc.org","DIABP","Code"
"808414c5-1db4-49ce-bab7-4d1365fe80c1","Code_412","2023-12-15","C49677","http://www.cdisc.org","HR","Code"
"c87caefc-fe54-4e0a-9548-77294c5f5c1d","Code_413","2023-12-15","C77140","http://www.cdisc.org","Clinical Test Result","Code"
"4fe45a05-3765-47df-91b9-aa7f7aec884d","Code_414","2023-12-15","C73688","http://www.cdisc.org","Count per Minute","Code"
"1b027b44-e292-45ac-85ed-ff530905c565","Code_415","2023-12-15","C62122","http://www.cdisc.org","Sitting","Code"
"40138182-e4bf-47ae-afd9-176c0cc929c9","Code_416","2023-12-15","C62166","http://www.cdisc.org","Standing","Code"
"7d9c1401-d8b5-4cc7-bdc3-19939c9a3cc7","Code_417","2023-12-15","C62167","http://www.cdisc.org","Supine Position","Code"
"51f04d84-1c21-4bb8-a1fd-5ce9d7dcbd1a","Code_418","2023-12-15","C62164","http://www.cdisc.org","Body Position","Code"
"3cf4f73f-a678-4835-8e18-78a376be37f4","Code_419","2023-12-15","C12681","http://www.cdisc.org","Brachial Artery","Code"
"0b1b0871-5fcb-4dc1-a6e1-a13a8bea7e01","Code_420","2023-12-15","C12687","http://www.cdisc.org","Common Carotid Artery","Code"
"91c9ee6f-d3e5-43cf-80b6-4ee50720ef85","Code_421","2023-12-15","C32478","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"49d841bc-b485-4a28-8136-365707f6e147","Code_422","2023-12-15","C12715","http://www.cdisc.org","Femoral Artery","Code"
"136adb08-381d-4496-ae3c-50d6fd950aa4","Code_423","2023-12-15","C12838","http://www.cdisc.org","Radial Artery","Code"
"bcf29e27-b639-4f14-8461-d7c206c9fcbb","Code_424","2023-12-15","C13717","http://www.cdisc.org","Anatomic Site","Code"
"142cf43d-0d56-4730-a89a-b3c4431550a1","Code_425","2023-12-15","C25229","http://www.cdisc.org","Left","Code"
"b9c59a0d-2262-4d61-9fca-ff4de0999a83","Code_426","2023-12-15","C25228","http://www.cdisc.org","Right","Code"
"8f1f43e4-bb65-468a-8cd5-4b205c113c08","Code_427","2023-12-15","C25185","http://www.cdisc.org","Laterality","Code"
"e0d4f7c7-28e6-4209-a5a3-6b288e237918","Code_428","2023-12-15","C49677","http://www.cdisc.org","HR","Code"
"872764f3-5516-4154-b21a-f5bf9a7171b3","Code_123","2023-12-15","C174268","http://www.cdisc.org","Placebo Comparator Arm","Code"
"198120ad-c2db-4c26-b7ee-9a6a4350e4dd","Code_124","2023-12-15","C188866","http://www.cdisc.org","Data Generated Within Study","Code"
"dc6c886e-d85a-4674-a962-1dd0fed98816","Code_125","2023-12-15","C174267","http://www.cdisc.org","Active Comparator Arm","Code"
"9fba1a9b-5549-4374-b99b-88bd7b660679","Code_126","2023-12-15","C188866","http://www.cdisc.org","Data Generated Within Study","Code"
"c3606ef7-8fb4-4166-8741-3caa56e699ce","Code_127","2023-12-15","C174267","http://www.cdisc.org","Active Comparator Arm","Code"
"9e2df840-250b-483d-adeb-193fdd5fea90","Code_128","2023-12-15","C188866","http://www.cdisc.org","Data Generated Within Study","Code"
"8651e53c-a011-430c-80bb-828b3619b285","Code_136","2023-12-15","C15228","http://www.cdisc.org","Double Blind Study","Code"
"1a3207b1-956c-4b80-9bac-e65663550fe9","Code_129","2023-12-15","C202487","http://www.cdisc.org","Screening Epoch","Code"
"23a301c3-1fcf-4198-972c-d77ba9590cf2","Code_130","2023-12-15","C101526","http://www.cdisc.org","Treatment Epoch","Code"
"12308174-ff43-4cc1-9278-3860d3608c9d","Code_131","2023-12-15","C101526","http://www.cdisc.org","Treatment Epoch","Code"
"1cd289bb-4bf5-411f-af93-5d3d90c173f6","Code_132","2023-12-15","C101526","http://www.cdisc.org","Treatment Epoch","Code"
"56bd38df-8210-4618-9c8b-e253a9ad109d","Code_133","2023-12-15","C202578","http://www.cdisc.org","Follow-Up Epoch","Code"
"7a8fe037-d2c9-4008-a115-5ddeb99979d7","Code_550","1","G30.9","ICD-10-CM","Alzheimer's disease; unspecified","Code"
"b26429f6-9ce6-4124-b9c4-fa2b515f16d1","Code_551","January 31, 2018","26929004","SNOMED","Alzheimer's disease","Code"
"ab9d4d9d-9023-4b09-b7c2-ee3a259ad3c2","Code_142","2023-12-15","C70793","http://www.cdisc.org","Sponsor","Code"
"1a3c65eb-573a-4b0e-9276-19b228b54298","Code_555","2023-12-15","C85826","http://www.cdisc.org","Primary Objective","Code"
"916b303f-091b-4a78-be82-52bbcebe02bb","Code_554","2023-12-15","C94496","http://www.cdisc.org","Primary Endpoint","Code"
"9d9ae550-660e-4543-bf70-ed0d73c35e19","Code_556","2023-12-15","C94496","http://www.cdisc.org","Primary Endpoint","Code"
"c997abaf-ab7b-4efb-a401-7b36345f22c1","Code_558","2023-12-15","C85826","http://www.cdisc.org","Primary Objective","Code"
"ecc83e5d-6ca3-4a61-802d-0222f69cf233","Code_557","2023-12-15","C94496","http://www.cdisc.org","Primary Endpoint","Code"
"21730783-bd31-47ec-b664-acddf0db1ed1","Code_559","2023-12-15","C94496","http://www.cdisc.org","Primary Endpoint","Code"
"bfa09ad4-b94d-4af7-80b9-72a3103b5cd1","Code_560","2023-12-15","C94496","http://www.cdisc.org","Primary Endpoint","Code"
"8828f93f-406f-4e27-92ef-c4a5ca08aab4","Code_562","2023-12-15","C85827","http://www.cdisc.org","Secondary Objective","Code"
"96f45293-9b67-4823-ae2c-32b12f068157","Code_561","2023-12-15","C139173","http://www.cdisc.org","Secondary Endpoint","Code"
"8af210f7-8de7-4350-ae2e-2b1c5dda7f3e","Code_563","2023-12-15","C139173","http://www.cdisc.org","Secondary Endpoint","Code"
"5300c2a1-07fc-4307-93cf-c5eca63e6c11","Code_564","2023-12-15","C139173","http://www.cdisc.org","Secondary Endpoint","Code"
"701b8752-9400-4488-ab35-f47102ac4db2","Code_566","2023-12-15","C85827","http://www.cdisc.org","Secondary Objective","Code"
"73adae30-abf4-4c4d-9ecd-09a71be69e2e","Code_565","2023-12-15","C139173","http://www.cdisc.org","Secondary Endpoint","Code"
"de91c30b-8e2a-464b-9499-d75eee23ee48","Code_568","2023-12-15","C85827","http://www.cdisc.org","Secondary Objective","Code"
"fad9dbe5-c572-40a6-a694-73ed135fa864","Code_567","2023-12-15","C139173","http://www.cdisc.org","Secondary Endpoint","Code"
"8ebd0986-11e7-4cb2-86a1-0c347e9b9439","Code_570","2023-12-15","C85827","http://www.cdisc.org","Secondary Objective","Code"
"3469d514-05ba-40ba-93e2-288751ee3191","Code_569","2023-12-15","C139173","http://www.cdisc.org","Secondary Endpoint","Code"
"42f58848-9544-4822-bf09-7340b5b66a6e","Code_553","2023-12-15","C49636","http://www.cdisc.org","Both","Code"
"72f8c738-1fb3-453f-8137-1757de5a1694","Code_571","2023-12-15","C25532","http://www.cdisc.org","Inclusion Criteria","Code"
"49e92b34-ead8-42b7-9410-f227b237aafc","Code_572","2023-12-15","C25532","http://www.cdisc.org","Inclusion Criteria","Code"
"e2917c5b-047e-4e7e-9161-0e14bb26732c","Code_573","2023-12-15","C25532","http://www.cdisc.org","Inclusion Criteria","Code"
"803e08fc-18cf-46da-afba-fa1a2d959846","Code_574","2023-12-15","C25532","http://www.cdisc.org","Inclusion Criteria","Code"
"be562fca-d9b7-46e1-9fb4-92b11431cfed","Code_575","2023-12-15","C25532","http://www.cdisc.org","Inclusion Criteria","Code"
"51675517-010e-4564-a566-bee86f82611e","Code_576","2023-12-15","C25532","http://www.cdisc.org","Inclusion Criteria","Code"
"3ebed7e9-bfca-4ac9-bd97-5ebf08b5431f","Code_577","2023-12-15","C25532","http://www.cdisc.org","Inclusion Criteria","Code"
"44f8b655-eb9e-4273-a0fb-0d89df96fe39","Code_578","2023-12-15","C25532","http://www.cdisc.org","Inclusion Criteria","Code"
"f724378b-ebce-4a39-b3e3-2bdf32f36a39","Code_579","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"b2803457-ac3e-4a4e-a6ef-f157f75ad91c","Code_580","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"b2e99612-516c-429c-ae58-9eb9b98e261c","Code_581","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"4149bdf5-25c5-46d9-8c8e-d269e03f0acc","Code_582","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"286e5df5-1122-4e4d-988f-904eec9bf454","Code_583","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"c9132aae-8f8a-4246-88d9-fe45c482a631","Code_584","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"c05bb921-8a77-4051-bdc8-aa3495479ac6","Code_585","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"70774121-e978-4e31-9060-75bd91e303c0","Code_586","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"bd93995e-ef71-4dfa-89f6-b2a25d017aec","Code_587","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"fd6f88af-0895-4014-b842-1cd9639df0b8","Code_588","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"460411fe-cf87-4a05-b63e-50ca0f74054f","Code_589","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"33b74662-4ee9-47c5-bf4b-582b20a26079","Code_590","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"fb114190-e24b-4cf6-9299-fc82e8e78a07","Code_591","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"0e9b485e-6fae-444f-873d-c2984013de6f","Code_592","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"ef0137f5-e89d-4b4d-9e18-27ce8098de79","Code_593","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"ca72f577-5e86-49fc-8dd6-07eabf43248a","Code_594","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"bf2b162f-c38c-41cc-9a17-741ca60c0b22","Code_595","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"7e9d9179-e06a-4bac-bbea-d8673da29d14","Code_596","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"3ce219d7-df42-489f-b3ba-ae49ce2a350a","Code_597","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"1a84bed7-b81a-4380-bea6-7f6b75d498c0","Code_598","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"ec8639a6-ea17-4276-83f0-8073db67db4d","Code_599","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"11d807a4-71f4-4e18-ba06-6125be75eccd","Code_600","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"0a815a8f-5e86-4c04-98c4-76a6dd66143c","Code_601","2023-12-15","C25370","http://www.cdisc.org","Exclusion Criteria","Code"
"56c0d654-01bc-4f34-99be-4350ad5127cf","Code_552","2023-12-15","C29848","http://www.cdisc.org","Year","Code"
"bcf0a6bf-3a80-44db-8653-2fbc26e65c9f","Code_14","2023-12-15","C201357","http://www.cdisc.org","Before","Code"
"b87a3104-df7b-44c2-9528-646ce6d352c5","Code_15","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"55fc749e-163e-47b4-98ff-00eb79da8c1a","Code_16","2023-12-15","C201357","http://www.cdisc.org","Before","Code"
"b923d143-18da-4d66-8f90-3d6f9256ffd7","Code_17","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"e8dc7da5-61db-42a0-a78d-c79052c67a57","Code_19","2023-12-15","C201358","http://www.cdisc.org","Fixed Reference","Code"
"aebe853b-53f1-4c9a-a573-4af4d4c83005","Code_20","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"6eb34ce2-aaa6-4ddf-896c-409fca7cc9fc","Code_21","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"9149e3e1-0b8b-4e4e-a04e-af5fe0b5fa7f","Code_22","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"824c1c7e-e65f-4a85-a0f1-bb51cd9d9008","Code_24","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"72cd7fb7-d238-49b6-8cde-372b177ee323","Code_25","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"34418a9c-932d-49a9-9b3f-60eecaf014d2","Code_27","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"a385db33-f882-45bb-91c4-140f1e0b4338","Code_28","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"b28a9f05-a949-481d-bbfe-e5bfdb3b0810","Code_30","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"5335a329-16d6-46f1-9702-9cc89842be49","Code_31","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"97ce42a7-4f2f-474c-91b3-f26865618180","Code_35","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"11093684-b92b-46a7-be5b-1f63a621d2c7","Code_36","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"e0d04ede-a867-4959-81d3-04e6687574b5","Code_40","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"ecfb1a20-4966-4020-a2ed-3b261210c18f","Code_41","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"1a2e8cb8-d90e-4e39-b9fd-097dba59fcf4","Code_45","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"1d7499bf-3ba7-40ac-9b00-999342cfce1e","Code_46","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"44769e81-28f0-4e66-acbd-73aa5a1dc26a","Code_50","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"01ebe203-1e7c-49ed-b377-7d6381f87433","Code_51","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"5f3454b5-64ec-45d8-989c-05d66c9326b2","Code_53","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"8607de19-e924-4db9-92e3-d49b92cb8c4a","Code_54","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"2c3ac362-fd7c-4cfa-8f1f-18c9f1a8e97d","Code_33","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"84074eec-0f7f-45dc-ba15-7459f5ef2073","Code_34","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"7089ce64-22ff-4a3d-84ea-e1ad80473935","Code_38","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"93a41da3-8edd-4a0c-9342-296baa2bd87e","Code_39","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"ff750ccb-88f1-47e4-8c64-58202a64e2a9","Code_43","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"a125a01f-51ec-4cc4-a060-076e445c4eb6","Code_44","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"310cf062-8b58-433f-a7cc-f3c71ca4328f","Code_48","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"7d0b02ef-0f36-493f-93b7-0522a580df17","Code_49","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"c562375e-f78d-4f4b-9f01-10319763ea2f","Code_56","2023-12-15","C201358","http://www.cdisc.org","Fixed Reference","Code"
"380437cf-5c5f-4a5e-b918-5f2cd896d486","Code_57","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"dccf34df-3547-497d-99b8-437fb73b4f49","Code_58","2023-12-15","C201358","http://www.cdisc.org","Fixed Reference","Code"
"cb15ffb0-2e1d-4d4d-848f-a8c8c95c256a","Code_59","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"e4b60acf-2e32-405f-81b8-db3f170c3660","Code_60","2023-12-15","C201358","http://www.cdisc.org","Fixed Reference","Code"
"df7de2ae-47b8-4c6c-a022-bd533e8b5a55","Code_61","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"b3b10577-9093-44db-a4d5-53ff5ed93ae5","Code_62","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"e780b2ee-c9a7-4c24-a3c1-2bb73873834c","Code_63","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"f395eef4-2795-422a-b4d5-bf1e052a60cb","Code_64","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"23a9a411-4c5b-4b33-82bf-0f1494ec578c","Code_65","2023-12-15","C201353","http://www.cdisc.org","End to Start","Code"
"00a89a4f-c3ac-47d6-82d9-98bc9202565a","Code_66","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"2c46f4bf-855e-4bae-99c7-2ec4fc1f082d","Code_67","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"ce662606-dc94-4ad8-b0b4-129462248efc","Code_68","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"e5ff9373-1f0c-4894-a9d2-9ff3f020bda9","Code_69","2023-12-15","C201353","http://www.cdisc.org","End to Start","Code"
"b7dd4bcf-c18b-41a3-a4ed-6d9ba1e1e44c","Code_70","2023-12-15","C201356","http://www.cdisc.org","After","Code"
"7cc6c8a4-c43c-4ad9-b871-37c406281995","Code_71","2023-12-15","C201355","http://www.cdisc.org","Start to Start","Code"
"313b9af1-ce06-4cec-b457-942c140f04ab","Code_602","2023-12-15","C70793","http://www.cdisc.org","Clinical Study Sponsor","Code"
"7131c590-3951-4feb-8ecc-78a6a9583e01","Code_603","2020-08","GBR","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","Code"
"907c1310-4b73-4f30-9295-94f8d02ed722","Code_3","2023-12-15","C94108","http://www.cdisc.org","Study Acronym","Code"
"22242a91-c301-4e9e-9adc-74ec585ec25a","Code_5","2023-12-15","C99905x1","http://www.cdisc.org","Brief Study Title","Code"
"da6a2caf-fe9d-47e4-8c09-ce6bcca8c6bc","Code_6","2023-12-15","C99905x2","http://www.cdisc.org","Official Study Title","Code"
"5546c085-4d99-4890-8c1e-0d027d2b78cf","Code_7","2023-12-15","C99905x3","http://www.cdisc.org","Public Study Title","Code"
"5f746ef9-bdda-4c0b-85a9-5510520d7815","Code_8","2023-12-15","C25508","http://www.cdisc.org","Final","Code"
"e75671ab-5f0c-48ff-91f9-df5f80a43a72","Code_11","2023-12-15","C99903x1","http://www.cdisc.org","Protocol Effective Date","Code"
"c28cbd52-2e31-4545-83e2-db24213fe305","Code_13","2023-12-15","C41129","http://www.cdisc.org","Region","Code"
"50d8c775-7ba5-45ff-9426-f85f3a7b9e6b","Code_12","2020-08","150","ISO 3166 1 alpha3","Europe","Code"
