"decode","instanceType","uuid:ID","id","codeSystem","code","codeSystemVersion"
"Clinical Test Result","Code","88835ef1-886e-40fb-ae18-4fdc1fc7a0ef","Code_379","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","5614680e-fde5-4aad-a60f-2877cf9af862","Code_380","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","b089ddab-cecf-4d8d-8a0f-adb4cf3c2a0a","Code_381","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","4b035a9a-015b-45de-93e6-ea54f43acabf","Code_382","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","f054519e-04de-447c-91e5-84add4632f80","Code_383","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","35cd3556-6e80-4bb5-98e7-61e83b5880a3","Code_384","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","6aae1da0-df0f-4836-8bf2-dae33bfdd4a1","Code_385","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","0cecf188-0eec-4483-b470-d38aea1a2436","Code_386","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","cfaad499-a71a-429a-88e3-35f23f975448","Code_387","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","f710a07d-9490-4539-9d01-cf71a10266a7","Code_388","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","94c9362a-917a-41f2-8483-5389ae424dff","Code_389","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","e5b08ad3-701f-4a86-85f4-bbf79ea46428","Code_390","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","e100b14e-fe80-46a4-a576-7d151bf1ae47","Code_391","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","3bca65bd-fed3-447a-bad3-8cb1decf25e7","Code_392","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","149232b6-c2ab-474f-9647-bff2897ed212","Code_393","http://www.cdisc.org","C25185","2023-12-15"
"SYSBP","Code","9564c976-db66-478c-829d-88840ecaad82","Code_394","http://www.cdisc.org","C25298","2023-12-15"
"DIABP","Code","5bb54a59-c667-4713-8a4a-30689ac5b6c8","Code_395","http://www.cdisc.org","C25299","2023-12-15"
"Clinical Test Result","Code","91a37004-c0ea-4fc3-ba62-0681b49af397","Code_396","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","ca8aea9d-d52e-48ec-9645-5182bf969163","Code_397","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","ebb5d2c5-6e3c-4d65-9bb9-b186efa6c859","Code_398","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","346379f6-f49f-4b4e-8e06-d59f34740ac3","Code_399","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","b4df2498-c53d-4b7a-9ad8-00820efc3ef2","Code_400","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","ba0d5745-7a4e-4e1b-a086-333ec8ca3cae","Code_401","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","231ed56a-d743-4540-a4be-e710cd9acfa8","Code_402","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","bd511bfa-2f76-425a-a9a7-98099f41c056","Code_403","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","fb6dc830-96b1-478d-9a4d-dd256af6b01b","Code_404","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","224bcd21-cbef-4b19-9766-6a425e42e245","Code_405","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","e8f88b29-6738-4735-a598-db9577096297","Code_406","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","681db434-7dff-4372-9de1-212a983f3a9f","Code_407","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","244e6f88-f4a4-40b7-a04e-b9a3be88215b","Code_408","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","b975bfc4-0ec0-4823-ade8-4f2c8f43ca61","Code_409","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","e504362d-8787-4808-a18f-0d4133f1aeb2","Code_410","http://www.cdisc.org","C25185","2023-12-15"
"DIABP","Code","6019ac54-1d64-4104-98c6-cd3743783c6b","Code_411","http://www.cdisc.org","C25299","2023-12-15"
"HR","Code","87588e40-7d47-4641-bc19-7f220a135ae6","Code_412","http://www.cdisc.org","C49677","2023-12-15"
"Clinical Test Result","Code","2f55b8d2-077d-487c-93f9-69c65091335a","Code_413","http://www.cdisc.org","C77140","2023-12-15"
"Count per Minute","Code","60236c21-29e5-48a1-994b-122de92f786e","Code_414","http://www.cdisc.org","C73688","2023-12-15"
"Sitting","Code","3b88cd62-045a-4361-876d-97b6284d5a2a","Code_415","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","9db686e9-9455-40e9-abfd-77630b457052","Code_416","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","4171fc00-73df-42ae-9de1-9086cd523d86","Code_417","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","b6e1ea1d-4ba1-4cec-9403-315993270d10","Code_418","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","92fd13c6-3c5a-49ee-9bb0-c8f1570d58e7","Code_419","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","48d81d32-b642-4b6a-92e2-a500dc4b6902","Code_420","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","58dff794-a7d5-48f7-9817-93943be67638","Code_421","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","906d217e-fa67-46ac-be8a-8f3cf04c17ec","Code_422","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","7817f3d9-12b8-4fe0-9802-6cc5bd556a95","Code_423","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","b98e2c73-7a14-4622-bbd4-142940fbf1c0","Code_424","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","4fdd13fa-621a-430f-919a-39271550ab35","Code_425","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","cc27e625-5a2e-4bd3-a7f9-d476929d3561","Code_426","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","ace83cc8-94af-466e-9cb5-2cc813e3ebf2","Code_427","http://www.cdisc.org","C25185","2023-12-15"
"HR","Code","6cc5a297-0dfb-4f6c-97c1-d10593e05808","Code_428","http://www.cdisc.org","C49677","2023-12-15"
"Placebo Comparator Arm","Code","3ed932ba-2833-4e8f-af9a-ef02abc52714","Code_123","http://www.cdisc.org","C174268","2023-12-15"
"Data Generated Within Study","Code","28ce72c9-53d5-4799-9c4b-5a355a073b6e","Code_124","http://www.cdisc.org","C188866","2023-12-15"
"Active Comparator Arm","Code","4e4daa8a-fe1c-4196-a205-38f8af000c37","Code_125","http://www.cdisc.org","C174267","2023-12-15"
"Data Generated Within Study","Code","7fbcb723-85ed-40d7-a9f4-cf21d9508ee1","Code_126","http://www.cdisc.org","C188866","2023-12-15"
"Active Comparator Arm","Code","7aeb3d89-655c-456b-ba7e-af5f4cd00f31","Code_127","http://www.cdisc.org","C174267","2023-12-15"
"Data Generated Within Study","Code","1a0e2151-8afe-4d90-88f3-021e7c4485a3","Code_128","http://www.cdisc.org","C188866","2023-12-15"
"Double Blind Study","Code","1ce64110-e12a-488f-82f9-fbd35d8c5f7c","Code_136","http://www.cdisc.org","C15228","2023-12-15"
"Screening Epoch","Code","ae8d38b2-b12e-479d-80f7-bd8168f453c7","Code_129","http://www.cdisc.org","C202487","2023-12-15"
"Treatment Epoch","Code","242691a1-7634-4ff5-b58e-b02a911f6c60","Code_130","http://www.cdisc.org","C101526","2023-12-15"
"Treatment Epoch","Code","3326c761-ccc3-49d7-bb7b-21df73885fc5","Code_131","http://www.cdisc.org","C101526","2023-12-15"
"Treatment Epoch","Code","e338832a-9042-4edf-9e92-2498b858fc82","Code_132","http://www.cdisc.org","C101526","2023-12-15"
"Follow-Up Epoch","Code","93a7ee37-9d03-4753-9750-c20da9e78efa","Code_133","http://www.cdisc.org","C202578","2023-12-15"
"Alzheimer's disease; unspecified","Code","349f3e38-cdda-47e2-aacb-f31a97d90c01","Code_550","ICD-10-CM","G30.9","1"
"Alzheimer's disease","Code","0556c294-e6d4-4f52-9989-bd14432440fe","Code_551","SNOMED","26929004","January 31, 2018"
"Sponsor","Code","82234795-ef50-4c56-b3e7-e8364b035df6","Code_142","http://www.cdisc.org","C70793","2023-12-15"
"Primary Objective","Code","f7491d1c-1f84-4da9-b164-28e3018cf34e","Code_555","http://www.cdisc.org","C85826","2023-12-15"
"Primary Endpoint","Code","08e9d3d5-d3f6-4414-9078-2a6f0f863e9a","Code_554","http://www.cdisc.org","C94496","2023-12-15"
"Primary Endpoint","Code","1bec6eec-6a7f-4894-96aa-0bdf5708a8fb","Code_556","http://www.cdisc.org","C94496","2023-12-15"
"Primary Objective","Code","71b400f5-075d-4f31-9a04-e89e6cafb4c7","Code_558","http://www.cdisc.org","C85826","2023-12-15"
"Primary Endpoint","Code","8a3e77f4-e52b-416f-81e6-6a6a0fb4b586","Code_557","http://www.cdisc.org","C94496","2023-12-15"
"Primary Endpoint","Code","dad93fad-e2d9-425c-98aa-983969b2fd30","Code_559","http://www.cdisc.org","C94496","2023-12-15"
"Primary Endpoint","Code","d6f18876-5c1c-4e37-8185-fb2ef218d41c","Code_560","http://www.cdisc.org","C94496","2023-12-15"
"Secondary Objective","Code","f7650f26-221f-4131-ab4b-93c5b4c64f8b","Code_562","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","d5f65182-8194-4dd2-b54b-b1dca6aca5e0","Code_561","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Endpoint","Code","b181b276-faca-4a0d-b0f9-72e99970c57b","Code_563","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Endpoint","Code","bfa22ed3-63dc-4c6d-b537-2a60f3e897f6","Code_564","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Objective","Code","7fe9b143-cfbc-41a3-aced-1493e58b4e9a","Code_566","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","eaf59be7-9986-4325-8eff-37fd42c49172","Code_565","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Objective","Code","e295a923-83e5-4a79-9654-f706088cafed","Code_568","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","ee863f7d-9c74-45e6-b5d5-92a1f28896a8","Code_567","http://www.cdisc.org","C139173","2023-12-15"
"Secondary Objective","Code","14f3b897-2f03-4f08-b56c-54c7967dc544","Code_570","http://www.cdisc.org","C85827","2023-12-15"
"Secondary Endpoint","Code","eadb0383-2ebc-4c3e-9953-14e28ae027ba","Code_569","http://www.cdisc.org","C139173","2023-12-15"
"Both","Code","f461acad-43c7-43ab-b9ba-fa1d5524fb06","Code_553","http://www.cdisc.org","C49636","2023-12-15"
"Inclusion Criteria","Code","9988bc33-5016-4fb3-94e1-4b68dc9080f8","Code_571","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","111a9faf-de7e-4a85-bdec-6aef441b4d28","Code_572","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","a8a420a8-3600-42ee-be52-09fdba491113","Code_573","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","0715a714-b63b-4497-9ed8-c17e7aa44e7a","Code_574","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","d2cc0aa6-1999-410b-869f-b124636b2634","Code_575","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","e9e2e990-2e84-4644-aa33-caed045eff81","Code_576","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","a9f28525-882f-46c7-be9a-8e844b05cd3c","Code_577","http://www.cdisc.org","C25532","2023-12-15"
"Inclusion Criteria","Code","f5c58c92-4440-4bea-91fe-7c339ffaae94","Code_578","http://www.cdisc.org","C25532","2023-12-15"
"Exclusion Criteria","Code","7aa1a046-bd54-4178-b24e-78ac1667bd18","Code_579","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","882aece4-7743-4150-8749-b302e7ff0848","Code_580","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","cba5ccb5-4082-4bd3-b45b-2b999c9ea482","Code_581","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","2104686d-52f1-4a07-ab0b-1629be96d81f","Code_582","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","f084d40c-f5b0-409f-bcb2-b85f092b0c04","Code_583","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","a9282a77-0c5e-4617-a970-64a8c46f6ac7","Code_584","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","53861433-4990-47b7-9eca-a35c83b92da5","Code_585","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","1e988583-b6c5-4066-80e0-c3d9727d5ff3","Code_586","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","26758478-0d64-4e04-9bb8-a9a7f849cdd0","Code_587","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","37966536-e1e4-4694-bdb2-ccf3803e57c7","Code_588","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","dab6d6b2-394e-4157-bee2-4dad22b430aa","Code_589","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","025bab7f-c60c-484a-bf91-4562e987e002","Code_590","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","0c3e4303-721c-48a2-81e2-5e5e85963e2a","Code_591","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","26268f2b-50d5-4993-9d23-8e46e1735143","Code_592","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","c43b7d5b-497b-4a63-bf4c-2378aff0b7be","Code_593","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","8cf86d13-c112-42eb-8d22-f38787744478","Code_594","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","2c304639-f705-49a1-a5b9-35c4d4493f57","Code_595","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","71b1bb6b-a4c0-4166-bcb9-d7bd8393ca0b","Code_596","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","0dd0b68b-b03c-4a56-95bb-cbaf50b50b68","Code_597","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","78f0a0ee-dce2-4461-a870-565b969995b9","Code_598","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","765393e4-cd09-4529-aaf5-e95a1ddd7f2b","Code_599","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","91f24602-a0f1-4678-8a93-cd43630ee9b4","Code_600","http://www.cdisc.org","C25370","2023-12-15"
"Exclusion Criteria","Code","20781fed-a400-4570-bd16-86c6d2d82a1d","Code_601","http://www.cdisc.org","C25370","2023-12-15"
"Year","Code","e5e342c7-d2bc-4e21-bd16-55b41c674411","Code_552","http://www.cdisc.org","C29848","2023-12-15"
"Before","Code","a6a769ad-3454-4c7d-933b-d444b6627282","Code_14","http://www.cdisc.org","C201357","2023-12-15"
"Start to Start","Code","447513a7-6476-45f9-91e9-d1236ceb2229","Code_15","http://www.cdisc.org","C201355","2023-12-15"
"Before","Code","e83abef9-fb6c-4a10-9a6a-adcb0eb9e233","Code_16","http://www.cdisc.org","C201357","2023-12-15"
"Start to Start","Code","579d354d-0fc9-4938-8fdd-fafa3826c8f3","Code_17","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","b3a80f51-38b9-4ff0-bd6c-47b77b53488d","Code_19","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","b5d9d357-c1b1-4d10-a780-e7be76136857","Code_20","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","fad1ca87-1fb9-4b28-8054-02c917addfe0","Code_21","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","da23a9a2-0281-4fd3-a23c-210d27677060","Code_22","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","69a1498b-5f71-49e2-8386-c08c705bcbd9","Code_24","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","df4c905f-9ad8-4689-8ffe-b66b3fdcfc8e","Code_25","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","37a70755-21af-417c-8222-09ae4cfcd251","Code_27","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","c3192dd7-8474-442f-95c6-dee15c84cc96","Code_28","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","f5c81405-1e84-429e-9bff-324f1123ffe9","Code_30","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","790ba883-dc1c-4de5-96df-975bf7dc5aa1","Code_31","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","681fac99-9a68-4b68-bc0c-87051a5f4afb","Code_35","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","95c6ff72-7eae-4f2e-aeea-bd7763d31f65","Code_36","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","2ac34548-0f01-43b2-a740-63199ba53acf","Code_40","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","36a3b97c-3406-4deb-a843-10a016e5d77d","Code_41","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","191dd4f9-84cf-40cb-8a1c-8699f14e994b","Code_45","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","bf964d63-dee9-488c-91bf-42b915399d16","Code_46","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","42150c52-d44f-47fd-bf49-52fbba9c214a","Code_50","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","75c3208c-18e6-4a26-8837-968fd244a720","Code_51","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","18ab59f5-70ce-4326-8f10-8c922f6c1a4e","Code_53","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","878b6519-69f9-465c-847c-10e329701cce","Code_54","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","0c808690-9014-49aa-aaab-d5fd908e399e","Code_33","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","13694230-7c4d-4396-8cda-9dc0cf52fcbb","Code_34","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","dafccab7-e9d4-4a40-a8c8-8cc065682e51","Code_38","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","b0665cf7-09c1-4092-adc9-47c36c80284b","Code_39","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","aaaf25e3-6170-4589-9f02-2f960e56719f","Code_43","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","926b771b-2cc0-4692-9284-692c1d72227e","Code_44","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","5149b8cf-308c-4216-a9b8-586e08eca18b","Code_48","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","6b50345f-5a15-419e-b388-2e4fa3fda457","Code_49","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","9a14d0a4-de58-4f48-9d89-df4febcc1209","Code_56","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","44111715-9e86-42f5-8521-a74ed0f3b290","Code_57","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","3d327b3f-624b-495c-9ee7-86b8410b8362","Code_58","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","33297c03-e813-4454-b8b1-388b1b5b3587","Code_59","http://www.cdisc.org","C201355","2023-12-15"
"Fixed Reference","Code","e746ed1f-0abc-4082-9147-757be2ad0c27","Code_60","http://www.cdisc.org","C201358","2023-12-15"
"Start to Start","Code","97a7d95f-6798-491f-907e-87fe6ca3515b","Code_61","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","2efcfc7f-90e4-45cc-a5e3-33f1af12ff0e","Code_62","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","45208ea4-0895-4376-a764-11bc99cac698","Code_63","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","02b89e2d-79c4-4bca-bb0f-00799ffa174e","Code_64","http://www.cdisc.org","C201356","2023-12-15"
"End to Start","Code","9deb5eda-57ea-4402-aa0c-9edb14847c76","Code_65","http://www.cdisc.org","C201353","2023-12-15"
"After","Code","29421f4a-b141-4ee5-9a5b-1e0dc2f01910","Code_66","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","3ca1ea24-22b8-49ee-8fb3-ca5fb87d0836","Code_67","http://www.cdisc.org","C201355","2023-12-15"
"After","Code","903c34e2-b41f-49fa-80fe-464f9439f132","Code_68","http://www.cdisc.org","C201356","2023-12-15"
"End to Start","Code","f90decc0-3a0e-4c05-a0df-8fdf1d8edc06","Code_69","http://www.cdisc.org","C201353","2023-12-15"
"After","Code","e9227bdc-ee8b-4ea5-8906-d87e9a1e5317","Code_70","http://www.cdisc.org","C201356","2023-12-15"
"Start to Start","Code","41b5d5a5-4a3b-4400-9922-38d2c190bd48","Code_71","http://www.cdisc.org","C201355","2023-12-15"
"Clinical Study Sponsor","Code","4bd4eac0-0216-4a86-974c-18b8d3f4c1d8","Code_602","http://www.cdisc.org","C70793","2023-12-15"
"United Kingdom of Great Britain and Northern Ireland","Code","de644764-171a-4085-bbb7-038f43a4191c","Code_603","ISO 3166 1 alpha3","GBR","2020-08"
"Study Acronym","Code","88163ed6-a000-43ed-a3b1-843fe215d449","Code_3","http://www.cdisc.org","C94108","2023-12-15"
"Brief Study Title","Code","b1ac8dd2-3aa5-40be-8beb-ae29c5a7e17c","Code_5","http://www.cdisc.org","C99905x1","2023-12-15"
"Official Study Title","Code","32f6911f-c789-43b0-b72b-74984caab877","Code_6","http://www.cdisc.org","C99905x2","2023-12-15"
"Public Study Title","Code","2d738dbd-2596-45ae-9919-69b177e1aa72","Code_7","http://www.cdisc.org","C99905x3","2023-12-15"
"Final","Code","bcc1c0d3-5bcb-4d79-bdb1-8697c1ab921f","Code_8","http://www.cdisc.org","C25508","2023-12-15"
"Protocol Effective Date","Code","aff0195d-ef4a-404d-bc88-30bd86002532","Code_11","http://www.cdisc.org","C99903x1","2023-12-15"
"Region","Code","64e31a38-a4a9-42ab-ad19-19c57615e695","Code_13","http://www.cdisc.org","C41129","2023-12-15"
"Europe","Code","232b923c-64a3-45c7-8d20-c53eae17b09b","Code_12","ISO 3166 1 alpha3","150","2020-08"
