"codeSystem","instanceType","decode","code","codeSystemVersion","id","uuid:ID"
"http://www.cdisc.org","Code","SYSBP","C25298","2023-12-15","Code_378","01c5d745-51dd-4637-a096-e80096751fb7"
"http://www.cdisc.org","Code","Clinical Test Result","C77140","2023-12-15","Code_379","df4b25bd-ee05-474d-a71e-295e6b11989f"
"http://www.cdisc.org","Code","Unit of Pressure","C49669","2023-12-15","Code_380","da13adb4-510a-4ff5-b8af-ba633e19a5be"
"http://www.cdisc.org","Code","Sitting","C62122","2023-12-15","Code_381","8b80436d-849e-449a-a4b0-b83c04c8c222"
"http://www.cdisc.org","Code","Standing","C62166","2023-12-15","Code_382","71e99574-0c64-4040-b9f8-221b59b3ceae"
"http://www.cdisc.org","Code","Supine Position","C62167","2023-12-15","Code_383","538ff27e-8851-4e88-9079-50eabb77e329"
"http://www.cdisc.org","Code","Body Position","C62164","2023-12-15","Code_384","6bfd655f-02fc-4f17-8aef-e96429e08e5b"
"http://www.cdisc.org","Code","Brachial Artery","C12681","2023-12-15","Code_385","b877ef3e-b1ba-481f-a4ec-b0bd56c540fd"
"http://www.cdisc.org","Code","Common Carotid Artery","C12687","2023-12-15","Code_386","d0524c78-9c87-46ff-b052-edf82be7040d"
"http://www.cdisc.org","Code","Dorsalis Pedis Artery","C32478","2023-12-15","Code_387","e57d54d9-eca4-417b-95c3-2b066bf633d9"
"http://www.cdisc.org","Code","Femoral Artery","C12715","2023-12-15","Code_388","5697ca3f-ac3c-4832-b6b0-ec4bb053dc54"
"http://www.cdisc.org","Code","Radial Artery","C12838","2023-12-15","Code_389","9a3fbf33-9574-4a38-8e62-a3bb20f981a9"
"http://www.cdisc.org","Code","Anatomic Site","C13717","2023-12-15","Code_390","79c12772-e175-4b5a-b3de-de19ff17bf0c"
"http://www.cdisc.org","Code","Left","C25229","2023-12-15","Code_391","e6882d6c-b790-4c04-ad24-4d4313b8f0b6"
"http://www.cdisc.org","Code","Right","C25228","2023-12-15","Code_392","8ba47978-f110-4deb-8ebf-19194ada9810"
"http://www.cdisc.org","Code","Laterality","C25185","2023-12-15","Code_393","a9ede9a4-9cad-476a-8213-67daf8818c41"
"http://www.cdisc.org","Code","SYSBP","C25298","2023-12-15","Code_394","2d5297ff-89f2-45c0-b64b-054882de888b"
"http://www.cdisc.org","Code","DIABP","C25299","2023-12-15","Code_395","a84c2e1c-d5dc-45ec-9834-5922710621d2"
"http://www.cdisc.org","Code","Clinical Test Result","C77140","2023-12-15","Code_396","0eaf8e4c-81e1-4f96-a5cb-25467ee4c38b"
"http://www.cdisc.org","Code","Unit of Pressure","C49669","2023-12-15","Code_397","16c27af3-c45e-4a94-bff2-2402f33e23a1"
"http://www.cdisc.org","Code","Sitting","C62122","2023-12-15","Code_398","23d21488-a19d-4366-a1e5-278820efe09a"
"http://www.cdisc.org","Code","Standing","C62166","2023-12-15","Code_399","3e839c83-3811-4f3d-b88d-41c67c08dd68"
"http://www.cdisc.org","Code","Supine Position","C62167","2023-12-15","Code_400","872b8f6d-d9d8-4f2a-b7b0-63ec10c78bd0"
"http://www.cdisc.org","Code","Body Position","C62164","2023-12-15","Code_401","100cbed6-5a2c-49d1-802d-eec3b000c858"
"http://www.cdisc.org","Code","Brachial Artery","C12681","2023-12-15","Code_402","b8193cdb-5605-4865-89d4-f59bea142d36"
"http://www.cdisc.org","Code","Common Carotid Artery","C12687","2023-12-15","Code_403","dd21c72a-513a-4b49-be37-d67324fad318"
"http://www.cdisc.org","Code","Dorsalis Pedis Artery","C32478","2023-12-15","Code_404","b69386bd-bff5-4bd9-93c6-f12bb0e5cbf3"
"http://www.cdisc.org","Code","Femoral Artery","C12715","2023-12-15","Code_405","09529e0c-6170-46cd-ae5c-99d0ba37f012"
"http://www.cdisc.org","Code","Radial Artery","C12838","2023-12-15","Code_406","8290020f-80f9-4e24-9312-c33f82cd3359"
"http://www.cdisc.org","Code","Anatomic Site","C13717","2023-12-15","Code_407","7c5eed2b-a220-4c4c-b605-2c6fee8e5e6f"
"http://www.cdisc.org","Code","Left","C25229","2023-12-15","Code_408","a5cce736-a70c-46ef-92ae-de21bfc35956"
"http://www.cdisc.org","Code","Right","C25228","2023-12-15","Code_409","4abbe54d-1520-4b83-9e99-6dc5b2f262dd"
"http://www.cdisc.org","Code","Laterality","C25185","2023-12-15","Code_410","8f0f614e-5756-4535-bd7a-281883a9c60d"
"http://www.cdisc.org","Code","DIABP","C25299","2023-12-15","Code_411","281ea535-3fd6-4561-ae7f-96d0ffb272f7"
"http://www.cdisc.org","Code","HR","C49677","2023-12-15","Code_412","cb92a769-5d56-4f6d-8c4a-f4933dcfef71"
"http://www.cdisc.org","Code","Clinical Test Result","C77140","2023-12-15","Code_413","012b9950-105c-4eb2-bec7-32371229efa3"
"http://www.cdisc.org","Code","Count per Minute","C73688","2023-12-15","Code_414","153e92ef-ae38-4ecb-a61a-4800b4cf6c47"
"http://www.cdisc.org","Code","Sitting","C62122","2023-12-15","Code_415","261dd77c-267e-49b4-86d4-fb7ee9243383"
"http://www.cdisc.org","Code","Standing","C62166","2023-12-15","Code_416","64e9c184-f81a-4248-bce4-df744657921f"
"http://www.cdisc.org","Code","Supine Position","C62167","2023-12-15","Code_417","e8585a9b-3866-42d0-b6d8-06a123c11ece"
"http://www.cdisc.org","Code","Body Position","C62164","2023-12-15","Code_418","d2ec2d28-8a23-4d5d-a3ee-df059ea0aaa3"
"http://www.cdisc.org","Code","Brachial Artery","C12681","2023-12-15","Code_419","759c7a17-1ae7-44bb-b64a-5131f1dd1f15"
"http://www.cdisc.org","Code","Common Carotid Artery","C12687","2023-12-15","Code_420","732fabf8-303b-4c72-a43b-aa4e8eb80859"
"http://www.cdisc.org","Code","Dorsalis Pedis Artery","C32478","2023-12-15","Code_421","14bad3b7-660d-4146-8dc1-adb69255a668"
"http://www.cdisc.org","Code","Femoral Artery","C12715","2023-12-15","Code_422","5db8b5f3-0c9a-4340-b34b-00da93b6c64e"
"http://www.cdisc.org","Code","Radial Artery","C12838","2023-12-15","Code_423","cc277a38-8467-476e-924d-9b009cf30382"
"http://www.cdisc.org","Code","Anatomic Site","C13717","2023-12-15","Code_424","ae8cfa24-deb7-43ae-84e4-4a0bb1fdfedf"
"http://www.cdisc.org","Code","Left","C25229","2023-12-15","Code_425","4df6c189-f95d-4dfd-b138-372635dbb6d5"
"http://www.cdisc.org","Code","Right","C25228","2023-12-15","Code_426","f4a3a6d5-7302-4a2b-b195-12bc5c793ba1"
"http://www.cdisc.org","Code","Laterality","C25185","2023-12-15","Code_427","7dfd61bf-7eba-4d1b-864f-efc20b6dcc30"
"http://www.cdisc.org","Code","HR","C49677","2023-12-15","Code_428","d03fcccd-99ae-4279-ae22-5196ecdcd1a4"
"http://www.cdisc.org","Code","Placebo Comparator Arm","C174268","2023-12-15","Code_123","92ae15e8-78f0-4407-bac1-605776909e88"
"http://www.cdisc.org","Code","Data Generated Within Study","C188866","2023-12-15","Code_124","f85d3c3e-cb27-4ccb-a852-3ceb857d26c7"
"http://www.cdisc.org","Code","Active Comparator Arm","C174267","2023-12-15","Code_125","446d55d7-bc1c-4150-8b1d-0400bd743c68"
"http://www.cdisc.org","Code","Data Generated Within Study","C188866","2023-12-15","Code_126","1fb3d8cb-3883-4997-baa7-42675bf9e415"
"http://www.cdisc.org","Code","Active Comparator Arm","C174267","2023-12-15","Code_127","284d3c5e-ee89-4856-ad8e-5a9d25a66c73"
"http://www.cdisc.org","Code","Data Generated Within Study","C188866","2023-12-15","Code_128","05ba96cc-846e-414c-831e-11ab3b945558"
"http://www.cdisc.org","Code","Double Blind Study","C15228","2023-12-15","Code_136","6ef5606d-304f-4b5f-81fc-75c8bda7e00d"
"http://www.cdisc.org","Code","Screening Epoch","C202487","2023-12-15","Code_129","92c0c19d-f6c7-4043-8880-0e88cf48362c"
"http://www.cdisc.org","Code","Treatment Epoch","C101526","2023-12-15","Code_130","c9303c75-3dda-400f-acb1-b88cd75d932c"
"http://www.cdisc.org","Code","Treatment Epoch","C101526","2023-12-15","Code_131","48237bb0-432e-40ed-b453-f56fb753d66d"
"http://www.cdisc.org","Code","Treatment Epoch","C101526","2023-12-15","Code_132","8ed04cfd-31b3-407e-85bd-f5cd38f0eeed"
"http://www.cdisc.org","Code","Follow-Up Epoch","C202578","2023-12-15","Code_133","d82f7a4a-cef6-4df3-8f33-402d5bf5e391"
"ICD-10-CM","Code","Alzheimer's disease; unspecified","G30.9","1","Code_550","b8796b8f-4c20-4074-b164-3bc3e8078537"
"SNOMED","Code","Alzheimer's disease","26929004","January 31, 2018","Code_551","516e13bb-d99b-43e1-a08a-cf4a7f518ec2"
"http://www.cdisc.org","Code","Sponsor","C70793","2023-12-15","Code_142","7875b89f-2719-4cf0-8614-855ff8d7372b"
"http://www.cdisc.org","Code","Primary Objective","C85826","2023-12-15","Code_555","d0436faf-68f9-4af4-b5c1-c0bc09213244"
"http://www.cdisc.org","Code","Primary Endpoint","C94496","2023-12-15","Code_554","0aaed779-48d8-4cc9-ad51-8ada9f33701f"
"http://www.cdisc.org","Code","Primary Endpoint","C94496","2023-12-15","Code_556","02b48f30-ea9c-4eb9-933d-7f37eb6b7483"
"http://www.cdisc.org","Code","Primary Objective","C85826","2023-12-15","Code_558","7c908261-ed51-431d-8c66-d4c8a3c66692"
"http://www.cdisc.org","Code","Primary Endpoint","C94496","2023-12-15","Code_557","3ec3c307-047a-426e-932c-b56ccd297897"
"http://www.cdisc.org","Code","Primary Endpoint","C94496","2023-12-15","Code_559","55b970c4-4944-46cd-970e-3181d51e5bd2"
"http://www.cdisc.org","Code","Primary Endpoint","C94496","2023-12-15","Code_560","23216684-43cc-4121-9774-221dd0f8873e"
"http://www.cdisc.org","Code","Secondary Objective","C85827","2023-12-15","Code_562","c3d9d7e3-0177-4dcc-b660-11f99dadef6b"
"http://www.cdisc.org","Code","Secondary Endpoint","C139173","2023-12-15","Code_561","49ced2bf-0099-46e4-bf60-89b39f8eb84a"
"http://www.cdisc.org","Code","Secondary Endpoint","C139173","2023-12-15","Code_563","26cb9e85-a5d1-4496-96a1-916aa8a293b4"
"http://www.cdisc.org","Code","Secondary Endpoint","C139173","2023-12-15","Code_564","6a83b603-adf4-4a10-8884-9e41e5e79143"
"http://www.cdisc.org","Code","Secondary Objective","C85827","2023-12-15","Code_566","429010cf-6aed-4bee-9ef5-6f9349948be8"
"http://www.cdisc.org","Code","Secondary Endpoint","C139173","2023-12-15","Code_565","7384ba08-0f20-4340-b1e2-bc88731197ee"
"http://www.cdisc.org","Code","Secondary Objective","C85827","2023-12-15","Code_568","90ee497e-873c-4251-a5dc-d2d8c47826b5"
"http://www.cdisc.org","Code","Secondary Endpoint","C139173","2023-12-15","Code_567","4e8d7475-d722-4850-97a0-901ca4e2fe4e"
"http://www.cdisc.org","Code","Secondary Objective","C85827","2023-12-15","Code_570","e1762886-ba45-46c5-8540-1d89b3aea42c"
"http://www.cdisc.org","Code","Secondary Endpoint","C139173","2023-12-15","Code_569","4001666c-cbeb-4d07-adb1-805e7cad2431"
"http://www.cdisc.org","Code","Both","C49636","2023-12-15","Code_553","fe2dff4c-4dbe-42a3-a1b3-9172e9d207af"
"http://www.cdisc.org","Code","Inclusion Criteria","C25532","2023-12-15","Code_571","133c7650-5b3f-4eec-89c4-d63611cb975b"
"http://www.cdisc.org","Code","Inclusion Criteria","C25532","2023-12-15","Code_572","1f8c27e2-2a92-44fa-8410-697cf1fbfd98"
"http://www.cdisc.org","Code","Inclusion Criteria","C25532","2023-12-15","Code_573","ac6c185c-ff45-41c3-bdd7-49da964dcdfe"
"http://www.cdisc.org","Code","Inclusion Criteria","C25532","2023-12-15","Code_574","a6975f99-29ed-416b-ae5a-e01ef77d025f"
"http://www.cdisc.org","Code","Inclusion Criteria","C25532","2023-12-15","Code_575","5148e65e-8f38-46c2-b814-1aa82082bae3"
"http://www.cdisc.org","Code","Inclusion Criteria","C25532","2023-12-15","Code_576","d0b68835-019f-407c-876a-0f94e0e91a93"
"http://www.cdisc.org","Code","Inclusion Criteria","C25532","2023-12-15","Code_577","c4733430-fffd-43c9-9990-f9ea700c1133"
"http://www.cdisc.org","Code","Inclusion Criteria","C25532","2023-12-15","Code_578","d06cc189-7a80-478e-8c46-96840347e944"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_579","23819198-5a41-4b1a-961c-55477756a75a"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_580","bc457464-498e-4632-b29b-8e167e8e5230"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_581","e68ac893-868b-40c9-a8aa-7001ef16f4dc"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_582","7e7fb740-6a85-4ecb-a112-b5a4d9926164"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_583","4052bf3b-1a7e-4e5d-9f34-57bd7b6a275b"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_584","cb159f86-9764-4afb-abb2-227f4ec14c56"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_585","08fd7d3f-1ef3-4a5c-99b8-d433a3973eef"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_586","bf5c776f-5a3c-45c6-8abc-899451cc554a"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_587","566cb06c-60bc-46a5-8bcb-1f989bf9141b"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_588","47976d6f-9706-490a-9106-7fcbe0eb279b"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_589","d40fb855-f40b-47e0-a1ef-9c673f0e157e"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_590","5580ff53-cf4a-4b4d-a130-dfc6a40108f3"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_591","88941e03-a779-40a3-8155-f988edcc99d1"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_592","547af62d-d53d-488f-b56a-58820ccd0024"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_593","bfbacf47-c645-44ff-b204-beda7eb29fbd"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_594","0b3d9889-317f-4bda-9131-aaf0cedebc21"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_595","97b3f632-0e36-4029-9018-86d80de87941"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_596","9528b2fc-784a-4158-9ea4-c964c475d02f"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_597","53c896ee-18f5-4236-b902-96ec226fa7b2"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_598","0aef7b26-2509-43bb-856e-ea26af1ed562"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_599","d9c4d25e-875a-4c12-9f62-f55a65d0e106"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_600","b6c5681c-d650-4933-b718-da8228b07b8c"
"http://www.cdisc.org","Code","Exclusion Criteria","C25370","2023-12-15","Code_601","4c5569bb-2ff2-430d-a475-dc613ef0fa3f"
"http://www.cdisc.org","Code","Year","C29848","2023-12-15","Code_552","e5529ef7-7b36-4f12-9331-ee50a75e61a2"
"http://www.cdisc.org","Code","Before","C201357","2023-12-15","Code_14","609845ef-01b7-44da-92dd-ab9411a2b90f"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_15","6df8c9e2-c590-45ac-a1b4-1445d13b1d6f"
"http://www.cdisc.org","Code","Before","C201357","2023-12-15","Code_16","21e9f1d8-83aa-42f4-8ee4-6bb616ce0729"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_17","dc4a940b-3dff-4344-8b74-fce1f155ec65"
"http://www.cdisc.org","Code","Fixed Reference","C201358","2023-12-15","Code_19","f6068059-060a-4c6a-a789-253fbcc930f8"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_20","6b365fc9-c45f-44c1-843c-a5de770650af"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_21","f347d6c1-8aa4-425b-b7f6-eb0217b9d23c"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_22","f15417cf-85d5-4c2d-9bc7-d4c0532ec484"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_24","45bab02d-9d69-4a10-9f32-9f7a68b90723"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_25","83489319-609c-40a6-aa91-16f3bec01eb9"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_27","238844c3-20ca-4765-a681-62cd1b7162c1"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_28","f9708231-e8f6-447c-ad7e-12f2ced868a9"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_30","50a40b0f-6f30-426e-90ee-055b5cc83a90"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_31","5d161b66-f16d-48ef-b123-1ed90c2b9502"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_35","74c8a3d9-0fff-44cd-85aa-d011fb60dbba"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_36","81c1f592-40dc-467a-97d1-398708654dc4"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_40","bf1cc747-55c5-426e-97f7-9661dfafcfb7"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_41","06875b74-3c4e-4e86-a089-88a13f5a7c67"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_45","3d3b3ad6-0ccd-4518-b31d-5285286a74d0"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_46","2bed9ec5-f7f8-4740-8bf2-af8be0baaf6d"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_50","4d40d68b-34c9-42ad-8ee8-ac0db6f93bc3"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_51","fcc62d2d-17ac-45aa-8045-9ac6764bc497"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_53","02f427c5-f78e-42b2-9f41-ed96979e5c1a"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_54","6ebc366b-2d89-431d-8bf0-639ea647e470"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_33","7dce25e1-c41f-4d35-af16-757b15af612d"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_34","efe8ff91-e8cd-42a9-9a47-cca50c211236"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_38","91174e4f-8f70-4313-bc17-cb204c15c29e"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_39","81508050-e9ae-4e73-9852-c96ffcc70ae1"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_43","6632f871-d42c-452f-b0dc-35d74c962f81"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_44","961052c2-f4c0-4d0b-8042-bbdea046ec34"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_48","f5eb925f-c597-443a-bf70-48e7564cfbaa"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_49","11b3073f-6d2e-4a59-b679-4de68d4baba0"
"http://www.cdisc.org","Code","Fixed Reference","C201358","2023-12-15","Code_56","b46ea113-69bd-4d05-a0a3-5358d8560b8c"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_57","502dfd36-18b2-4b47-811f-7265a3dcf5f5"
"http://www.cdisc.org","Code","Fixed Reference","C201358","2023-12-15","Code_58","a3ed6d95-e29c-4675-8c64-ca18eb9c0c02"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_59","a470ed33-1fef-424a-9ed9-f9af7ff9ed6a"
"http://www.cdisc.org","Code","Fixed Reference","C201358","2023-12-15","Code_60","e97618b6-a8da-4d96-93b6-9ca4582aa45f"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_61","fe4b1522-502d-4068-8a4e-4451b42417ab"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_62","35f2f516-26ef-49ef-b575-cf02acff78e3"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_63","80938e03-0ca7-43ad-86ad-756c8b9b049d"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_64","69958891-eefe-4c61-b73a-0409f547ba0d"
"http://www.cdisc.org","Code","End to Start","C201353","2023-12-15","Code_65","de85d7ef-fadb-4910-a113-0329701c9a69"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_66","b920acf2-b13f-43dc-8637-57f2627aa22b"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_67","f0b03048-1518-4183-8fce-962de8035979"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_68","6dea7a0e-89a2-4a88-9172-b3bc60e680ec"
"http://www.cdisc.org","Code","End to Start","C201353","2023-12-15","Code_69","2eddf9e3-5d1c-4511-b142-e7272423edc9"
"http://www.cdisc.org","Code","After","C201356","2023-12-15","Code_70","c56d2dd6-6e7f-4be8-9d24-44f9faaa2ea7"
"http://www.cdisc.org","Code","Start to Start","C201355","2023-12-15","Code_71","2a972018-21f8-4096-b1bd-218acd400ac0"
"http://www.cdisc.org","Code","Clinical Study Sponsor","C70793","2023-12-15","Code_602","e149fe4c-5845-4416-86eb-df493704f7a5"
"ISO 3166 1 alpha3","Code","United Kingdom of Great Britain and Northern Ireland","GBR","2020-08","Code_603","e35b7a67-c0a5-4cd8-b669-47843807fe70"
"http://www.cdisc.org","Code","Study Acronym","C94108","2023-12-15","Code_3","b21d4413-b125-4e6f-b9ce-d636cce00f80"
"http://www.cdisc.org","Code","Brief Study Title","C99905x1","2023-12-15","Code_5","1f37d558-3cef-41a1-87e4-a1aec39e0fa1"
"http://www.cdisc.org","Code","Official Study Title","C99905x2","2023-12-15","Code_6","7afe07a7-6161-41d9-b7c5-46b4c0f1374a"
"http://www.cdisc.org","Code","Public Study Title","C99905x3","2023-12-15","Code_7","511ff811-ecc5-41c1-a03f-b6023f270712"
"http://www.cdisc.org","Code","Final","C25508","2023-12-15","Code_8","5b8671b7-acce-402b-bd66-e52766cca7fe"
"http://www.cdisc.org","Code","Protocol Effective Date","C99903x1","2023-12-15","Code_11","bd11d349-9554-4db3-8c84-871717b08462"
"http://www.cdisc.org","Code","Region","C41129","2023-12-15","Code_13","1b3368ed-cb2b-454f-8794-04f989462719"
"ISO 3166 1 alpha3","Code","Europe","150","2020-08","Code_12","1502977c-bbab-49ae-83ae-9524937a83df"
